Hospital,Hospital type,Control type,IPPS Interim payment,Cost of Uncompensated Care,Cost To Charge Ratio,Urban (1) and Rural (2) Indicator,Total Costs,REIMBURSEMENT SETTLEMENT: Payment to cost ratio,IPPS Payment amount (unadjusted),Net Revenue from Medicaid,"Donations, Land Improvements",Total Charges,NUMBER OF BEDS: Total Hospital,Total Days,REIMBURSEMENT SETTLEMENT: Interim payments,Total Salaries,BED DAYS: Total Hospital,Total discharges,Total Bad Debt expense,Fiscal Year End Date,State,Total Days Title XVIII,REIMBURSEMENT SETTLEMENT: Subtotal,NUMBER OF BEDS: ICU,Total cost of charity care,HVBP payment adjustment amount,Fiscal Year Begin Date,FTE Employees on Payroll,HAC reduction adjustment amount,"ADJUSTED SALARIES, Subtotal Salaries",Total Liabilities,Medicaid charges,Number of Interns & Residents,NUMBER OF BEDS: Adults & Pediatrics,Beginning FFY
ASPIRUS IRONWOOD HOSPITAL (231333),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,1233391.0,0.369643,2.0,51522577.0,,,7002727.0,,139384627.0,25.0,3330.0,5085702.0,23695199.0,9125.0,686.0,1856617.0,2021-06-30,MI,1347.0,3687270.0,5.0,551725.0,,2020-07-01 00:00:00,,,15028206.0,36801609.0,30317223.0,194.57,20.0,2020
ASPIRUS KEWEENAW HOSPITAL (231319),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,676616.0,0.448315,2.0,48811526.0,,,5401121.0,,108877823.0,25.0,3270.0,2798921.0,23531120.0,9125.0,787.0,613855.0,2021-06-30,MI,1030.0,2482551.0,5.0,429811.0,,2020-07-01 00:00:00,,,10734704.0,30243464.0,22140479.0,167.23,20.0,2020
ASPIRUS LANGLADE HOSPITAL (521350),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,1685170.0,0.377242,2.0,77486051.0,,,10242431.0,,205401463.0,25.0,4133.0,6747745.0,35437931.0,9125.0,1062.0,2213224.0,2021-06-30,WI,1160.0,5145926.0,4.0,882928.0,,2020-07-01 00:00:00,,,,45172309.0,35585128.0,371.0,21.0,2020
ASPIRUS MEDFORD HOSPITAL AND CLINICS (521324),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,1482599.0,0.465949,2.0,66463972.0,,,10476668.0,,142642071.0,25.0,3895.0,3907046.0,31760858.0,9125.0,764.0,1578785.0,2021-06-30,WI,1268.0,3210855.0,,828241.0,,2020-07-01 00:00:00,,,,34159645.0,26419922.0,308.69,25.0,2020
ASPIRUS ONTONAGON HOSPITAL (231309),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,289459.0,0.592383,2.0,13412857.0,,,3491345.0,,22642218.0,18.0,512.0,1891429.0,5560087.0,6570.0,111.0,382684.0,2021-06-30,MI,288.0,1550449.0,,122623.0,,2020-07-01 00:00:00,,,4183031.0,8841484.0,5361685.0,59.22,18.0,2020
ASPIRUS RIVERVIEW HOSPITAL & CLINICS (520033),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,6765991.0,2276976.0,0.355932,2.0,118429672.0,,7140652.0,14508928.0,,332730708.0,43.0,8841.0,6727367.0,46808234.0,15695.0,2235.0,1969044.0,2021-06-30,WI,2508.0,6729409.0,5.0,1580311.0,54806.0,2020-07-01 00:00:00,,54856.0,30810889.0,75438980.0,55929707.0,410.48,38.0,2020
ASPIRUS WAUSAU HOSPITAL (520030),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,55687021.0,5527551.0,0.285374,2.0,434589828.0,,58561737.0,15831698.0,,1522875578.0,236.0,62428.0,29810256.0,171583237.0,86140.0,11635.0,3585064.0,2021-06-30,WI,23774.0,29951774.0,50.0,4371717.0,157589.0,2020-07-01 00:00:00,15.76,,118890841.0,226818831.0,182076453.0,2221.8,186.0,2020
ASSURANCE  HEALTH HUDSON (364059),Psychiatric,Proprietary-Corporation,,,,1.0,6006667.0,,,,,10716020.0,22.0,6864.0,,2996777.0,8052.0,373.0,,2020-12-31,OH,4170.0,,,,,2020-01-01 00:00:00,,,,2707833.0,,89.0,22.0,2020
ASSURANCE HEALTH - CINCINNATI (364056),Psychiatric,Proprietary-Corporation,,,,1.0,10040054.0,,,,,14780800.0,42.0,9436.0,,4613915.0,15372.0,569.0,,2020-12-31,OH,5964.0,,,,,2020-01-01 00:00:00,,,,5504969.0,,119.0,42.0,2020
ASSURANCE HEALTH INDIANAPOLIS (154064),Psychiatric,Proprietary-Corporation,,,,1.0,10167728.0,,,,,16084799.0,43.0,9962.0,,4982531.0,15738.0,555.0,,2020-12-31,IN,8418.0,,,,,2020-01-01 00:00:00,,,,3154919.0,,99.0,43.0,2020
ASTRIA SUNNYSIDE HOSPITAL (501330),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,1840565.0,0.277507,2.0,80393408.0,,,1.0,,289698225.0,25.0,7022.0,3162945.0,30905400.0,9150.0,2005.0,2659680.0,2020-12-31,WA,2546.0,3057374.0,7.0,1080412.0,,2020-01-01 00:00:00,,,,44515217.0,10.0,295.69,18.0,2020
ATCHISON HOSPITAL ASSOCIATION (171382),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,1254146.0,0.430549,2.0,38301576.0,,,1934400.0,,88959839.0,25.0,3294.0,2590384.0,22155024.0,9150.0,1221.0,2667442.0,2020-09-30,KS,1982.0,2969454.0,,153100.0,,2019-10-01 00:00:00,,,,38182371.0,10150577.0,214.68,25.0,2020
ATHENS LIMESTONE (010079),General Short Term (Acute Care Hospitals),Governmental-Other,12243784.0,4565339.0,0.218924,1.0,75162783.0,,13930968.0,3528524.0,,343327595.0,66.0,13779.0,5199995.0,33634774.0,24090.0,3857.0,16517117.0,2021-06-30,AL,5253.0,4996188.0,10.0,923979.0,-45665.0,2020-07-01 00:00:00,,104480.0,30705867.0,26797203.0,28636278.0,573.36,56.0,2020
ATHENS REGIONAL MEDICAL CENTER (440068),General Short Term (Acute Care Hospitals),Proprietary-Corporation,7046126.0,4697979.0,0.120004,2.0,58091184.0,,7143227.0,6910055.0,,484075786.0,88.0,8968.0,5777075.0,29294191.0,32208.0,2275.0,7113485.0,2020-09-30,TN,2840.0,5595778.0,4.0,3700699.0,-16619.0,2019-10-01 00:00:00,,,21519689.0,-113641906.0,81733669.0,439.54,84.0,2020
ATHOL MEMORIAL HOSPITAL (221303),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,1115887.0,0.396184,1.0,29201720.0,,,3438634.0,,73707526.0,21.0,3446.0,3049768.0,8821129.0,7686.0,319.0,2220405.0,2020-09-30,MA,2656.0,2690896.0,,261362.0,,2019-10-01 00:00:00,,,,14346798.0,8792380.0,145.1,21.0,2020
ATLANTA MEDICAL CENTER (110115),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,43784525.0,74287594.0,0.180223,1.0,386298021.0,,49650556.0,44158954.0,,2143438833.0,466.0,90722.0,4346067.0,136337530.0,170090.0,11891.0,62964650.0,2021-06-30,GA,13730.0,4771895.0,75.0,62623803.0,-96796.0,2020-07-01 00:00:00,85.28,466942.0,131249675.0,171629053.0,438963034.0,1552.95,358.0,2020
ATLANTIC GENERAL HOSPITAL (210061),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,21296087.0,,0.534319,1.0,65259042.0,,23134884.0,15472088.0,,122134922.0,62.0,11219.0,23210689.0,62706730.0,22630.0,2582.0,,2021-06-30,MD,6457.0,9631445.0,6.0,,,2020-07-01 00:00:00,,,34057463.0,86348058.0,18004490.0,776.55,56.0,2020
ATLANTIC REHABILITATION INSTITUTE (313038),Rehabilitation,Proprietary-Partnership,,,,1.0,18078328.0,,,,,38518700.0,38.0,11247.0,,9050786.0,17252.0,876.0,,2020-12-31,NJ,6693.0,,,,,2019-10-05 00:00:00,,,8451213.0,30176161.0,,91.3,38.0,2020
ATLANTICARE REGIONAL MEDICAL CENTER (310064),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,55037697.0,13509590.0,0.156008,1.0,279602231.0,,59614917.0,49062492.0,,1792225653.0,540.0,66110.0,18748195.0,118861479.0,99360.0,13628.0,12792781.0,2020-12-31,NJ,20074.0,18569428.0,60.0,11308175.0,-112115.0,2020-07-01 00:00:00,58.7,,110256541.0,606091169.0,366235244.0,3271.71,470.0,2020
ATMORE COMMUNITY HOSPITAL (010169),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,1674207.0,41295.0,0.316112,2.0,19955218.0,,1705920.0,686677.0,,63127088.0,49.0,5165.0,676706.0,9807768.0,17934.0,871.0,122439.0,2020-09-30,AL,1197.0,614160.0,6.0,,3078.0,2019-10-01 00:00:00,,,8126821.0,16639135.0,5272884.0,193.17,43.0,2020
ATOKA MEMORIAL HOSPITAL (371300),General Short Term (Critical Access Hospitals),Governmental-City-County,,1643538.0,0.571502,2.0,11722766.0,,,346062.0,,20512195.0,25.0,5288.0,1208368.0,5234983.0,9150.0,406.0,2882314.0,2020-12-31,OK,4094.0,1253544.0,,31166.0,,2020-01-01 00:00:00,,,,22814290.0,2234430.0,98.85,25.0,2020
ATRIUM HEALTH ANSON (340084),General Short Term (Acute Care Hospitals),Governmental-Hospital District,2273063.0,3303875.0,0.188575,2.0,17415350.0,,1630510.0,2223695.0,,92352447.0,15.0,1309.0,1369546.0,7707826.0,5490.0,450.0,4687215.0,2020-12-31,NC,446.0,1247132.0,,2394004.0,,2020-01-01 00:00:00,,,7315006.0,1635412.0,20006452.0,114.1,15.0,2020
ATRIUM HEALTH CABARRUS (340001),General Short Term (Acute Care Hospitals),Governmental-Hospital District,71591855.0,40462166.0,0.19204,1.0,472882359.0,,81449914.0,34855086.0,,2462416776.0,447.0,113679.0,29093307.0,170036357.0,163602.0,24909.0,73347403.0,2020-12-31,NC,29703.0,27827307.0,35.0,25943563.0,-225609.0,2020-01-01 00:00:00,25.67,,161998501.0,91946822.0,332686484.0,2498.17,398.0,2020
ATRIUM HEALTH CLEVELAND (340021),General Short Term (Acute Care Hospitals),Governmental-Hospital District,33212350.0,26102348.0,0.197004,2.0,246879066.0,,35973302.0,24889157.0,,1253170573.0,308.0,53130.0,23059776.0,85238164.0,112728.0,11175.0,44031571.0,2020-12-31,NC,17202.0,21770204.0,57.0,16972326.0,15375.0,2020-01-01 00:00:00,,,82510040.0,11217510.0,208716064.0,1309.52,251.0,2020
ATRIUM HEALTH LINCOLN (340145),General Short Term (Acute Care Hospitals),Governmental-Hospital District,15286603.0,12143496.0,0.173802,2.0,107195386.0,,16536394.0,9545713.0,,616766853.0,101.0,19779.0,9792867.0,35312460.0,36966.0,4696.0,24541346.0,2020-12-31,NC,6335.0,9230644.0,10.0,7663886.0,67672.0,2020-01-01 00:00:00,,,34547336.0,6597895.0,94530908.0,529.99,91.0,2020
ATRIUM HEALTH PINEVILLE (340098),General Short Term (Acute Care Hospitals),Governmental-Hospital District,49694339.0,25504299.0,0.170684,1.0,303640009.0,,57158756.0,16656643.0,,1778957000.0,224.0,70617.0,24751949.0,99721319.0,81984.0,15751.0,59859287.0,2020-12-31,NC,23391.0,24563741.0,30.0,15079145.0,-356656.0,2020-01-01 00:00:00,2.48,148598.0,95951622.0,22109248.0,146313452.0,1405.04,184.0,2020
ATRIUM HEALTH STANLY (340119),General Short Term (Acute Care Hospitals),Governmental-Hospital District,10133652.0,8067154.0,0.188283,1.0,77417638.0,,11531472.0,7748094.0,,411176310.0,97.0,13165.0,6928086.0,31446573.0,35502.0,3409.0,15041097.0,2020-12-31,NC,4542.0,6509548.0,10.0,5135381.0,36563.0,2020-01-01 00:00:00,,115661.0,27489072.0,4305090.0,66158918.0,446.66,87.0,2020
ATRIUM HEALTH UNION (340130),General Short Term (Acute Care Hospitals),Governmental-Hospital District,25693668.0,21423192.0,0.19069,1.0,189435106.0,,29410798.0,16301510.0,,993419908.0,182.0,38320.0,17419936.0,61875821.0,66612.0,8285.0,40011192.0,2020-12-31,NC,11576.0,16909226.0,14.0,13571671.0,-63087.0,2020-01-01 00:00:00,6.08,,59441990.0,7891115.0,138373941.0,886.32,164.0,2020
ATRIUM HEALTH UNIVERSITY CITY (340166),General Short Term (Acute Care Hospitals),Governmental-Hospital District,13996617.0,23785439.0,0.161988,1.0,147492444.0,,15931058.0,13168816.0,,910514587.0,100.0,30558.0,9887361.0,53792960.0,36600.0,6666.0,52230816.0,2020-12-31,NC,5733.0,9388154.0,8.0,15141674.0,22802.0,2020-01-01 00:00:00,,,52482639.0,6640345.0,143024429.0,779.61,84.0,2020
ATRIUM MEDICAL CENTER (360076),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,24356401.0,6440395.0,0.215061,1.0,196328041.0,,26659451.0,26598150.0,,912895273.0,246.0,31821.0,12077745.0,70263610.0,90036.0,7836.0,20416509.0,2020-12-31,OH,9229.0,11877045.0,28.0,1958273.0,36320.0,2020-01-01 00:00:00,,,68267602.0,297148946.0,166389293.0,1035.0,218.0,2020
ATRIUM MEDICAL CENTER AT CORINTH (452111),General Long Term,Proprietary-Partnership,,,,1.0,24893960.0,,,,,71417452.0,18.0,4218.0,9140444.0,4275624.0,6588.0,145.0,,2020-11-30,TX,1919.0,9173912.0,,,,2019-12-01 00:00:00,,,,8975772.0,,71.16,18.0,2020
AU MEDICAL CENTER  INC (110034),General Short Term (Acute Care Hospitals),Governmental-State,114464041.0,68028419.0,0.231554,1.0,803965291.0,,120127977.0,45702241.0,,3472047478.0,464.0,132326.0,50207856.0,247057342.0,169178.0,20660.0,45056640.0,2021-06-30,GA,24548.0,49802905.0,64.0,57453682.0,-445542.0,2020-07-01 00:00:00,507.19,1056003.0,215937577.0,301889466.0,245367382.0,3705.4,324.0,2020
AUBURN MEMORIAL HOSPITAL (330235),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,15412040.0,2164079.0,0.380372,2.0,103099663.0,,17165359.0,11922194.0,,271049666.0,85.0,17853.0,5985084.0,48765138.0,31110.0,4004.0,4766580.0,2020-12-31,NY,6697.0,6023566.0,,358042.0,75912.0,2020-01-01 00:00:00,,,40736592.0,50039858.0,56584695.0,695.2,71.0,2020
AUDUBON COUNTY MEMORIAL HOSPITAL (161330),General Short Term (Critical Access Hospitals),Governmental-County,,71485.0,0.898168,2.0,12892679.0,,,1105646.0,,14354420.0,17.0,762.0,3252304.0,6144115.0,6205.0,89.0,90813.0,2021-06-30,IA,634.0,3230069.0,,4956.0,,2020-07-01 00:00:00,,,,10726869.0,1679732.0,74.05,17.0,2020
AUGUSTA MEDICAL CENTER (490018),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,42324541.0,11579706.0,0.250542,2.0,265276761.0,,45197073.0,27649341.0,,1058810013.0,192.0,35409.0,40611318.0,113070904.0,70272.0,9115.0,14572144.0,2020-12-31,VA,15204.0,39789817.0,14.0,7847742.0,134669.0,2020-01-01 00:00:00,,,101091708.0,94946957.0,139711758.0,1468.51,178.0,2020
AULTMAN HOSPITAL (360084),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,56643319.0,10677452.0,0.28483,2.0,455993989.0,,61762197.0,50331204.0,,1600933419.0,386.0,91398.0,28850951.0,194070120.0,137799.0,21614.0,25077351.0,2020-12-31,OH,18363.0,29202365.0,20.0,3432492.0,-395173.0,2020-01-01 00:00:00,86.73,,169840340.0,126678857.0,237812898.0,3042.43,322.0,2020
AULTMAN ORRVILLE HOSPITAL (361323),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,1578063.0,0.433054,2.0,37707076.0,,,2931440.0,,87072413.0,25.0,3125.0,1358322.0,18486286.0,9150.0,1030.0,2873376.0,2020-12-31,OH,417.0,1487961.0,,342788.0,,2020-01-01 00:00:00,,,,12459692.0,11491290.0,271.7,25.0,2020
AULTMAN SPECIALTY HOSPITAL (362032),General Long Term,Voluntary Nonprofit-Other,,,,1.0,5571355.0,,,,,12104237.0,30.0,4084.0,,2699387.0,10980.0,171.0,,2020-09-30,OH,1011.0,,,,,2019-10-01 00:00:00,,,,870879.0,,38.27,30.0,2020
AURELIA OSBORN FOX MEMORIAL HOSPITAL (330085),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,6491461.0,1952867.0,0.47506,2.0,78388256.0,,6574287.0,7789574.0,,165007199.0,60.0,7364.0,6384588.0,31408296.0,21960.0,1700.0,3820260.0,2020-12-31,NY,3519.0,6142987.0,,162256.0,-13223.0,2020-01-01 00:00:00,,21053.0,26707314.0,21557770.0,30103358.0,490.2,60.0,2020
AURORA BAYCARE MEDICAL CENTER (520193),General Short Term (Acute Care Hospitals),Proprietary-Corporation,23966629.0,5797651.0,0.282839,2.0,351164495.0,,26436420.0,19814566.0,,1241569284.0,167.0,44043.0,25543048.0,119694998.0,61122.0,8732.0,11989278.0,2020-12-31,WI,9306.0,25370406.0,24.0,2329059.0,53242.0,2020-01-01 00:00:00,,264104.0,95580903.0,201629030.0,145048453.0,1378.07,125.0,2020
AURORA BEHAVIORAL  HEALTHCARE-TEMPE (034028),Psychiatric,Proprietary-Corporation,,,,1.0,33073322.0,,,,,64545160.0,138.0,37271.0,45304.0,17532037.0,50508.0,4366.0,,2020-12-31,AZ,1683.0,45644.0,,,,2020-01-01 00:00:00,,,,3625953.0,,286.84,138.0,2020
AURORA BHS OF ARIZONA (034024),Psychiatric,Proprietary-Corporation,,,,1.0,26012245.0,,,,,50992910.0,100.0,30850.0,122989.0,13066468.0,36600.0,4170.0,,2020-12-31,AZ,1451.0,123948.0,,,,2020-01-01 00:00:00,,,,3297098.0,,210.49,100.0,2020
AURORA CHARTER OAK BHS (054069),Psychiatric,Proprietary-Corporation,,,,1.0,40686254.0,,,,,79846070.0,134.0,46430.0,1347401.0,19633331.0,49044.0,6440.0,,2020-12-31,CA,6982.0,1218441.0,,,,2020-01-01 00:00:00,,,,23250914.0,,314.29,134.0,2020
AURORA HEALTH CARE METRO  INC. (520138),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,169660055.0,23370335.0,0.211011,2.0,1220482896.0,,180404799.0,130985534.0,,5783984753.0,915.0,211578.0,90803506.0,454914580.0,330518.0,32464.0,42305622.0,2020-12-31,WI,59733.0,88701898.0,72.0,13536846.0,58859.0,2020-01-01 00:00:00,156.77,1668856.0,402274126.0,556858109.0,865117796.0,5665.35,734.0,2020
AURORA LAKELAND MEDICAL CENTER (520102),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,7953080.0,2067737.0,0.262285,2.0,56976357.0,,8957953.0,7191580.0,,217230941.0,54.0,9309.0,3487751.0,21023758.0,19764.0,2264.0,3282030.0,2020-12-31,WI,3375.0,3420170.0,12.0,1178242.0,26500.0,2020-01-01 00:00:00,1.73,89178.0,21465029.0,14317971.0,34137154.0,257.47,42.0,2020
AURORA LAS ENCINAS BHS (054078),Psychiatric,Proprietary-Corporation,,,,1.0,25709854.0,,,,,61271496.0,118.0,29674.0,346947.0,15904245.0,43188.0,3592.0,,2020-12-31,CA,4383.0,309682.0,,,,2020-01-01 00:00:00,,,,6234527.0,,242.81,118.0,2020
AURORA MED CTR OF MANITOWOC COUNTY (520034),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,6290854.0,1162519.0,0.248215,2.0,55583972.0,,6792321.0,5416117.0,,223934604.0,69.0,6518.0,3859053.0,17401128.0,25254.0,2017.0,2643111.0,2020-12-31,WI,1911.0,3753772.0,6.0,477150.0,81415.0,2020-01-01 00:00:00,,,18265103.0,10668684.0,27882867.0,226.14,63.0,2020
AURORA MEDICAL CENTER - BAY AREA (520113),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,9668540.0,1583803.0,0.255454,2.0,90221816.0,,10630028.0,4730835.0,,353182515.0,55.0,11850.0,9457681.0,29412334.0,20130.0,3184.0,3138665.0,2020-12-31,WI,4326.0,9518948.0,10.0,714873.0,133175.0,2020-01-01 00:00:00,,,29570075.0,117898924.0,46042384.0,403.29,45.0,2020
AURORA MEDICAL CENTER - HARTFORD (520038),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,4715739.0,927071.0,0.238144,2.0,51904671.0,,5183438.0,701360.0,,217955164.0,35.0,4672.0,4065320.0,20170680.0,12810.0,1308.0,2210095.0,2020-12-31,WI,1656.0,4035268.0,6.0,379875.0,63091.0,2020-01-01 00:00:00,,,19604287.0,10480673.0,18057888.0,248.9,29.0,2020
AURORA MEDICAL CENTER - SUMMIT (520206),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,11745680.0,1873137.0,0.268379,1.0,126943395.0,,12879404.0,4129148.0,,472999612.0,91.0,18578.0,8655116.0,40689883.0,27332.0,4275.0,3914839.0,2020-12-31,WI,5209.0,8608600.0,28.0,799281.0,72040.0,2020-01-01 00:00:00,,129423.0,40510977.0,20199194.0,37670274.0,480.42,56.0,2020
AURORA MEDICAL CENTER GRAFTON (520207),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,21076586.0,2671066.0,0.235625,1.0,206691312.0,,23689671.0,3975236.0,,877205961.0,132.0,30687.0,13989443.0,67667536.0,48312.0,6962.0,6387444.0,2020-12-31,WI,10378.0,13877090.0,17.0,1109185.0,112125.0,2020-01-01 00:00:00,1.13,235376.0,67146015.0,49188962.0,64596062.0,836.75,104.0,2020
AURORA MEDICAL CENTER KENOSHA (520189),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,17003891.0,3846860.0,0.209747,1.0,158732521.0,,18862628.0,12013592.0,,756780086.0,74.0,23075.0,14379000.0,53091273.0,27084.0,5641.0,9802252.0,2020-12-31,WI,7085.0,14033992.0,12.0,1670807.0,59145.0,2020-01-01 00:00:00,0.08,,54801904.0,45709733.0,87266210.0,700.31,62.0,2020
AURORA MEDICAL CENTER OF OSHKOSH (520198),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,10037773.0,2890405.0,0.263625,1.0,145638309.0,,11124725.0,8723511.0,,552445802.0,79.0,15790.0,12602241.0,39977709.0,28914.0,4009.0,5680103.0,2020-12-31,WI,3921.0,12407075.0,12.0,1337701.0,60340.0,2020-01-01 00:00:00,,72282.0,42216781.0,23984064.0,65061950.0,529.23,60.0,2020
AURORA PSYCHIATRIC HOSPITAL (524000),Psychiatric,Voluntary Nonprofit-Other,,,,1.0,40518616.0,,,,,132854913.0,96.0,22556.0,199781.0,21560688.0,35136.0,5486.0,,2020-12-31,WI,1605.0,202744.0,,,,2020-01-01 00:00:00,3.2,,,4563042.0,,283.37,96.0,2020
AURORA SAN DIEGO BEHAVIORAL (054095),Psychiatric,Proprietary-Corporation,,,,1.0,29845495.0,,,,,63019550.0,101.0,31118.0,79568.0,14333708.0,36966.0,2631.0,,2020-12-31,CA,1506.0,80117.0,,,,2020-01-01 00:00:00,,,,6685522.0,,248.19,101.0,2020
AURORA SANTA ROSA BEHAVIORAL HEALTH (054151),Psychiatric,Proprietary-Corporation,,,,1.0,25540538.0,,,,,57456200.0,95.0,25635.0,74990.0,14135998.0,34770.0,2876.0,,2020-12-31,CA,5466.0,76194.0,,,,2020-01-01 00:00:00,,,,23949978.0,,180.17,95.0,2020
AURORA VISTA DEL MAR BHS (054077),Psychiatric,Proprietary-Corporation,,,,1.0,20361171.0,,,,,32034715.0,87.0,17530.0,100706.0,9027244.0,31842.0,2705.0,,2020-12-31,CA,3460.0,101631.0,,,,2020-01-01 00:00:00,,,,9260508.0,,168.29,87.0,2020
AURORA WESTBOROUGH BHS (224044),Psychiatric,Proprietary-Corporation,,,,1.0,19578171.0,,,,,36587200.0,120.0,16324.0,11101.0,10926094.0,43920.0,1159.0,,2020-12-31,MA,1233.0,11101.0,,,,2020-01-01 00:00:00,,,,32450172.0,,188.76,120.0,2020
AUSTIN LAKES HOSPITAL (454069),Psychiatric,Proprietary-Corporation,,,,1.0,11979930.0,,,,,30126440.0,58.0,16716.0,172506.0,7361573.0,21228.0,2666.0,,2020-12-31,TX,2952.0,174104.0,,,,2020-01-01 00:00:00,,,,184171.0,,123.89,58.0,2020
AUSTIN OAKS HOSPITAL (454121),Psychiatric,Proprietary-Corporation,,,,1.0,11453551.0,,,,,34995130.0,80.0,18866.0,26267.0,7349629.0,29200.0,2853.0,,2021-07-31,TX,1140.0,26267.0,,,,2020-08-01 00:00:00,,,,16372570.0,,124.32,80.0,2020
AUSTIN STATE HOSPITAL (454084),Psychiatric,Governmental-State,,,,1.0,73162648.0,,,,,61773682.0,263.0,73223.0,1183.0,54176144.0,95995.0,304.0,,2021-08-31,TX,362.0,1182.0,,,,2020-09-01 00:00:00,,,,3474800.0,,893.65,263.0,2020
AUXILIO MUTUO HOSPITAL (400016),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,25734628.0,323332.0,0.551862,1.0,198234593.0,,26235130.0,11826822.0,,359210200.0,492.0,98700.0,5808775.0,76592143.0,180072.0,14451.0,906777.0,2020-09-30,PR,16593.0,5907189.0,58.0,,,2019-10-01 00:00:00,1.08,,75035726.0,56872806.0,31693044.0,2006.0,389.0,2020
AVAIL HOSPITAL LAKE CHARLES (190315),General Short Term (Acute Care Hospitals),Proprietary-Corporation,468134.0,26166177.0,0.187991,1.0,19102528.0,,530408.0,,,101613902.0,10.0,935.0,739118.0,3570661.0,4020.0,279.0,,2020-12-31,LA,224.0,743437.0,,26166177.0,,2019-11-14 00:00:00,,,3584226.0,20153510.0,51587.0,47.19,10.0,2020
AVALA (190267),General Short Term (Acute Care Hospitals),Proprietary-Partnership,3858596.0,30148.0,0.151649,1.0,42129757.0,,4163617.0,20255.0,,277810607.0,21.0,1686.0,3488220.0,10363824.0,7686.0,821.0,177977.0,2020-12-31,LA,473.0,3492518.0,,,,2020-01-01 00:00:00,,,10544037.0,13955537.0,127490.0,144.2,21.0,2020
AVENIR BEHAVIORAL HEALTH CENTER (034035),Psychiatric,Proprietary-Corporation,,,,1.0,5174109.0,,,,,8874402.0,32.0,7427.0,,2699650.0,10368.0,475.0,,2020-12-31,AZ,1092.0,,,,,2020-02-12 00:00:00,,,,10747962.0,,30.68,32.0,2020
AVENTURA HOSPITAL AND MED CTR (100131),General Short Term (Acute Care Hospitals),Proprietary-Corporation,64935898.0,27172360.0,0.086202,1.0,240093142.0,,75322607.0,15564641.0,,2785244361.0,351.0,84432.0,5913060.0,96065934.0,128466.0,15666.0,29108169.0,2020-12-31,FL,23193.0,5546181.0,77.0,24046652.0,-136883.0,2020-01-01 00:00:00,161.97,687206.0,82218647.0,-692783984.0,319874716.0,1313.24,274.0,2020
AVERA CREIGHTON HOSPITAL (281331),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,256699.0,0.634254,2.0,15189576.0,,,489806.0,,23948731.0,23.0,1248.0,1448371.0,7987614.0,8395.0,122.0,342548.0,2021-06-30,NE,852.0,1251245.0,,39442.0,,2020-07-01 00:00:00,,,6157758.0,1101380.0,1321449.0,68.36,23.0,2020
AVERA DELLS AREA HOSPITAL (431331),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,146486.0,0.423196,1.0,8413967.0,,,644360.0,,19881946.0,21.0,1192.0,1469109.0,4435577.0,7665.0,155.0,265075.0,2021-06-30,SD,799.0,1158074.0,,34920.0,,2020-07-01 00:00:00,,,,2031101.0,837717.0,61.4,21.0,2020
AVERA FLANDREAU HOSPITAL (431310),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,263667.0,0.444847,2.0,8120966.0,,,661882.0,,18255632.0,18.0,816.0,862891.0,3946179.0,6570.0,140.0,534503.0,2021-06-30,SD,478.0,907908.0,,27443.0,,2020-07-01 00:00:00,,,,-8908866.0,1005300.0,42.1,18.0,2020
