Hospital,Hospital type,Control type,IPPS Interim payment,Cost of Uncompensated Care,Cost To Charge Ratio,Urban (1) and Rural (2) Indicator,Total Costs,REIMBURSEMENT SETTLEMENT: Payment to cost ratio,IPPS Payment amount (unadjusted),Net Revenue from Medicaid,"Donations, Land Improvements",Total Charges,NUMBER OF BEDS: Total Hospital,Total Days,REIMBURSEMENT SETTLEMENT: Interim payments,Total Salaries,BED DAYS: Total Hospital,Total discharges,Total Bad Debt expense,Fiscal Year End Date,State,Total Days Title XVIII,REIMBURSEMENT SETTLEMENT: Subtotal,NUMBER OF BEDS: ICU,Total cost of charity care,HVBP payment adjustment amount,Fiscal Year Begin Date,FTE Employees on Payroll,HAC reduction adjustment amount,"ADJUSTED SALARIES, Subtotal Salaries",Total Liabilities,Medicaid charges,Number of Interns & Residents,NUMBER OF BEDS: Adults & Pediatrics,Beginning FFY
AURORA MEDICAL CENTER GRAFTON (520207),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,19707536.0,2486249.0,0.20943,1.0,219173902.0,,22107697.0,5110381.0,,1046526928.0,132.0,31460.0,16008573.0,71635821.0,48180.0,6731.0,6060636.0,2021-12-31,WI,9107.0,15821260.0,17.0,1129380.0,153303.0,2021-01-01 00:00:00,1.05,221364.0,71248738.0,44726087.0,81283456.0,857.72,104.0,2021
AURORA MEDICAL CENTER KENOSHA (520189),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,15759561.0,3668148.0,0.176966,1.0,166202032.0,,17534491.0,15444219.0,,939172584.0,91.0,26849.0,16400365.0,57643637.0,34176.0,5820.0,9074255.0,2021-12-31,WI,6888.0,15994320.0,12.0,1902474.0,34962.0,2021-01-01 00:00:00,0.35,,57703740.0,41722774.0,117091386.0,721.52,79.0,2021
AURORA MEDICAL CENTER OF OSHKOSH (520198),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,9312529.0,2885713.0,0.234228,2.0,155508657.0,,10254973.0,10513164.0,,663919464.0,79.0,16216.0,14735305.0,41563389.0,28835.0,3902.0,5823312.0,2021-12-31,WI,3425.0,14421359.0,12.0,1434244.0,36805.0,2021-01-01 00:00:00,,,44194387.0,22231021.0,82229102.0,536.7,60.0,2021
AURORA PSYCHIATRIC HOSPITAL (524000),Psychiatric,Voluntary Nonprofit-Other,,,,1.0,42041188.0,,,,,143209283.0,96.0,23275.0,198260.0,23143659.0,35136.0,5735.0,,2021-12-31,WI,1195.0,199607.0,,,,2021-01-01 00:00:00,3.34,,,3648334.0,,286.3,96.0,2021
AURORA SAN DIEGO BEHAVIORAL (054095),Psychiatric,Proprietary-Corporation,,,,1.0,30136369.0,,,,,58193180.0,101.0,28244.0,33097.0,15000220.0,36865.0,2099.0,,2021-12-31,CA,737.0,33097.0,,,,2021-01-01 00:00:00,,,,7784161.0,,237.79,101.0,2021
AURORA SANTA ROSA BEHAVIORAL HEALTH (054151),Psychiatric,Proprietary-Corporation,,,,1.0,25982187.0,,,,,47048326.0,95.0,20707.0,99718.0,13742388.0,34675.0,2576.0,,2021-12-31,CA,2743.0,70318.0,,,,2021-01-01 00:00:00,,,,24209817.0,,188.6,95.0,2021
AURORA VISTA DEL MAR BHS (054077),Psychiatric,Proprietary-Corporation,,,,1.0,20039481.0,,,,,31753845.0,87.0,17331.0,94449.0,8802653.0,31755.0,2864.0,,2021-12-31,CA,3099.0,94449.0,,,,2021-01-01 00:00:00,,,,11694168.0,,141.56,87.0,2021
AURORA WESTBOROUGH BHS (224044),Psychiatric,Proprietary-Corporation,,,,1.0,21168732.0,,,,,22830090.0,120.0,9864.0,4117.0,9922188.0,43800.0,825.0,,2021-12-31,MA,724.0,4117.0,,,,2021-01-01 00:00:00,,,,44518552.0,,126.49,120.0,2021
AUSTIN LAKES HOSPITAL (454069),Psychiatric,Proprietary-Corporation,,,,1.0,12228782.0,,,,,27661900.0,58.0,14825.0,95421.0,7551841.0,21170.0,2519.0,,2021-12-31,TX,1536.0,95420.0,,,,2021-01-01 00:00:00,,,,1938999.0,,125.0,58.0,2021
AUSTIN OAKS HOSPITAL (454121),Psychiatric,Proprietary-Corporation,,,,1.0,12175066.0,,,,,35615630.0,80.0,19119.0,31842.0,7701609.0,29200.0,2820.0,,2022-07-31,TX,911.0,31975.0,,,,2021-08-01 00:00:00,,,,15417995.0,,123.33,80.0,2021
AUSTIN STATE HOSPITAL (454084),Psychiatric,Governmental-State,,,,1.0,69306647.0,,,,,49564381.0,199.0,59149.0,732.0,49991840.0,72635.0,200.0,,2022-08-31,TX,20.0,737.0,,,,2021-09-01 00:00:00,,,,3705585.0,,890.15,199.0,2021
AUXILIO MUTUO HOSPITAL (400016),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,23692463.0,365223.0,0.520355,1.0,203596095.0,,21178569.0,14459772.0,,391263689.0,476.0,96857.0,6112496.0,79723535.0,173740.0,14306.0,1041625.0,2021-09-30,PR,12906.0,6153719.0,59.0,,,2020-10-01 00:00:00,1.3,,78320306.0,113253532.0,36511892.0,1974.0,372.0,2021
AVAIL HOSPITAL LAKE CHARLES (190315),General Short Term (Acute Care Hospitals),Proprietary-Corporation,635028.0,41603194.0,0.167289,1.0,18500336.0,,770574.0,12898.0,,110589389.0,10.0,1620.0,943396.0,3849257.0,3650.0,444.0,,2021-12-31,LA,298.0,951954.0,,41603194.0,,2021-01-01 00:00:00,,,3870014.0,21534557.0,89191.0,34.77,10.0,2021
AVALA (190267),General Short Term (Acute Care Hospitals),Proprietary-Partnership,4176421.0,93305.0,0.141906,1.0,51318404.0,,4438125.0,3185.0,,361635670.0,21.0,1695.0,5007742.0,12287632.0,7665.0,819.0,646645.0,2021-12-31,LA,409.0,4964763.0,,,,2021-01-01 00:00:00,,,12277717.0,12426904.0,72323.0,178.33,21.0,2021
AVENIR BEHAVIORAL HEALTH CENTER (034035),Psychiatric,Proprietary-Corporation,,,,1.0,6816577.0,,,,,13185824.0,32.0,9195.0,,3829324.0,11680.0,869.0,,2021-12-31,AZ,1569.0,,,,,2021-01-01 00:00:00,,,,11614386.0,,56.38,32.0,2021
AVENTURA HOSPITAL AND MED CTR (100131),General Short Term (Acute Care Hospitals),Proprietary-Corporation,71309828.0,27436545.0,0.087237,1.0,292135496.0,,78471649.0,18044418.0,,3348744946.0,411.0,102652.0,6349786.0,102998014.0,148155.0,18557.0,23746897.0,2021-12-31,FL,23976.0,6170287.0,77.0,24840970.0,-41778.0,2021-01-01 00:00:00,171.23,705185.0,87688875.0,-794479691.0,399584108.0,1285.93,334.0,2021
AVERA CREIGHTON HOSPITAL (281331),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,131758.0,0.657146,2.0,16935267.0,,,604882.0,,25770930.0,23.0,1110.0,1243065.0,8726610.0,8395.0,125.0,170143.0,2022-06-30,NE,790.0,1293026.0,,21134.0,,2021-07-01 00:00:00,,,,382576.0,1867226.0,66.71,23.0,2021
AVERA DELLS AREA HOSPITAL (431331),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,202513.0,0.434941,1.0,9372055.0,,,590382.0,,21547852.0,23.0,1027.0,1220518.0,4870860.0,8395.0,119.0,315707.0,2022-06-30,SD,756.0,1269037.0,,65527.0,,2021-07-01 00:00:00,,,,3099089.0,844728.0,66.14,23.0,2021
AVERA FLANDREAU HOSPITAL (431310),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,423637.0,0.425595,2.0,8413677.0,,,773622.0,,19769188.0,18.0,883.0,774706.0,4288232.0,6570.0,173.0,751667.0,2022-06-30,SD,589.0,873531.0,,105229.0,,2021-07-01 00:00:00,,,,332822.0,1150180.0,41.5,18.0,2021
AVERA GETTYSBURG MEDICAL CENTER (431302),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,302337.0,0.790566,2.0,11843422.0,,,225181.0,,14980941.0,7.0,768.0,1191931.0,4892189.0,2555.0,89.0,264466.0,2022-06-30,SD,589.0,1399229.0,,99167.0,,2021-07-01 00:00:00,,,,186487.0,351574.0,49.23,7.0,2021
AVERA GRANITE FALLS (241343),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,439607.0,0.533148,2.0,24045581.0,,,2925038.0,,45101173.0,25.0,953.0,3070009.0,11609551.0,9125.0,168.0,743215.0,2022-06-30,MN,492.0,2980223.0,,43878.0,,2021-07-01 00:00:00,,,,12629985.0,7880874.0,110.94,25.0,2021
AVERA GREGORY HOSPITAL (431338),Critical Access Hospitals,Voluntary Nonprofit-Other,,359304.0,0.527668,2.0,18731800.0,,,702145.0,,35499200.0,25.0,1756.0,1770528.0,10261105.0,9125.0,296.0,458983.0,2022-06-30,SD,1208.0,1927415.0,,126763.0,,2021-07-01 00:00:00,,,,1259706.0,2149391.0,88.79,25.0,2021
AVERA HAND COUNTY MEMORIAL HOSPITAL (431337),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,109312.0,0.47468,2.0,7728913.0,,,171287.0,,16282369.0,25.0,932.0,1573996.0,4188927.0,9125.0,194.0,144929.0,2022-06-30,SD,741.0,1472934.0,,40517.0,,2021-07-01 00:00:00,,,,3042515.0,297369.0,56.94,25.0,2021
AVERA HEART HOSPITAL OF SOUTH DAKOTA (430095),General Short Term (Acute Care Hospitals),Proprietary-Corporation,27610317.0,1127055.0,0.195582,1.0,96664744.0,,29373953.0,2101562.0,,494242651.0,53.0,8617.0,19062402.0,38152339.0,19345.0,2456.0,4465516.0,2022-06-30,SD,4969.0,19063835.0,,249255.0,88607.0,2021-07-01 00:00:00,,,34654277.0,34821140.0,11390848.0,487.65,53.0,2021
AVERA HOLY FAMILY HEALTH (161351),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,399506.0,0.509586,2.0,24006209.0,,,2426751.0,,47109272.0,22.0,1995.0,5976618.0,10861706.0,8030.0,338.0,589431.0,2022-06-30,IA,1355.0,5637846.0,,121879.0,,2021-07-01 00:00:00,,,,5822103.0,5300313.0,180.57,22.0,2021
AVERA MARSHALL REGIONAL MEDICAL CTR (241359),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,678187.0,0.378628,2.0,89815157.0,,,12329327.0,,237212386.0,25.0,3846.0,6698249.0,52442976.0,9125.0,1110.0,1298092.0,2022-06-30,MN,1129.0,6809301.0,,188017.0,,2021-07-01 00:00:00,,,,39410747.0,36907418.0,401.3,25.0,2021
AVERA MCKENNAN (430016),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,104886923.0,19805959.0,0.250204,2.0,783900214.0,,113568948.0,63922029.0,,3133038344.0,521.0,133754.0,92038900.0,489040180.0,185525.0,25515.0,58996985.0,2022-06-30,SD,38782.0,92082850.0,49.0,4969059.0,-5751.0,2021-07-01 00:00:00,50.11,,236091425.0,577712003.0,329928146.0,4707.5,429.0,2021
AVERA MERRILL PIONEER HOSPITAL (161321),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,202907.0,0.724021,2.0,9861438.0,,,923008.0,,13620385.0,11.0,653.0,1681501.0,4021483.0,4015.0,115.0,229698.0,2022-06-30,IA,418.0,1463839.0,,40480.0,,2021-07-01 00:00:00,,,,22559014.0,1288588.0,43.79,11.0,2021
AVERA QUEEN OF PEACE (430013),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,8371820.0,1881044.0,0.233078,2.0,76000507.0,,8684685.0,3097253.0,,326073190.0,50.0,7212.0,14653218.0,49469738.0,19250.0,1769.0,5772677.0,2022-07-20,SD,3381.0,14692214.0,8.0,529412.0,4967.0,2021-07-01 00:00:00,,,24722618.0,45038501.0,20022798.0,459.45,42.0,2021
AVERA SACRED HEART HOSPITAL (430012),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,14334414.0,1542072.0,0.27412,2.0,91264315.0,,15056619.0,4770439.0,,332935405.0,75.0,10766.0,11035872.0,50039969.0,27375.0,2813.0,3894777.0,2022-06-30,SD,4276.0,11071611.0,10.0,472258.0,36322.0,2021-07-01 00:00:00,,,29779420.0,54108370.0,26311132.0,504.69,65.0,2021
AVERA ST MARYS (430015),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,7821704.0,1817603.0,0.272353,2.0,81477529.0,,7343519.0,3105342.0,,299161379.0,50.0,5820.0,15094548.0,46359451.0,18250.0,1616.0,5088158.0,2022-06-30,SD,2615.0,15156088.0,6.0,423901.0,14341.0,2021-07-01 00:00:00,3.67,,24242564.0,38147226.0,22240981.0,445.78,44.0,2021
AVERA ST. ANTHONYS HOSPITAL (281329),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Church,,553193.0,0.429952,2.0,33398127.0,,,2452727.0,,77678721.0,25.0,3267.0,4763482.0,17322861.0,9125.0,638.0,618057.0,2022-06-30,NE,2184.0,4063024.0,,295311.0,,2021-07-01 00:00:00,,,,11223232.0,7108288.0,174.6,25.0,2021
AVERA ST. BENEDICT HEALTH CENTER (431330),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,376074.0,0.43383,2.0,20159644.0,,,459927.0,,46469000.0,25.0,2432.0,892395.0,11141894.0,9125.0,419.0,635131.0,2022-06-30,SD,1673.0,901405.0,,102316.0,,2021-07-01 00:00:00,,,,2878867.0,1743674.0,89.88,25.0,2021
AVERA ST. LUKES (430014),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,18358278.0,3049158.0,0.266691,2.0,143757812.0,,19497600.0,3631282.0,,539042426.0,50.0,12659.0,27631475.0,91288371.0,18250.0,2601.0,7922404.0,2022-06-30,SD,7245.0,27666110.0,10.0,923597.0,35371.0,2021-07-01 00:00:00,,,43040502.0,84605081.0,19153605.0,764.01,40.0,2021
AVERA WESKOTA MEMORIAL MEDICAL CENTE (431324),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,103789.0,0.597085,2.0,4633798.0,,,71409.0,,7760706.0,16.0,571.0,936159.0,1729861.0,5840.0,60.0,163806.0,2022-06-30,SD,501.0,891458.0,,6347.0,,2021-07-01 00:00:00,,,,-160534.0,135941.0,20.06,16.0,2021
AVITA ONTARIO HOSPITAL (360365),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,6110731.0,2098365.0,0.320516,1.0,79447056.0,,6833989.0,7758551.0,,247872160.0,49.0,6199.0,6984873.0,38666740.0,17885.0,1469.0,5337414.0,2022-06-30,OH,1894.0,6734887.0,13.0,375915.0,6444.0,2021-07-01 00:00:00,,68405.0,22189877.0,8805527.0,67395555.0,417.44,36.0,2021
AVOYELLES HOSPITAL (190099),General Short Term (Acute Care Hospitals),Proprietary-Corporation,2131474.0,35963.0,0.275576,2.0,23248475.0,,2091180.0,2859886.0,,84363187.0,37.0,2876.0,1263977.0,12485544.0,13505.0,666.0,102751.0,2022-06-30,LA,1140.0,1269038.0,2.0,,-2699.0,2021-07-01 00:00:00,,,12316335.0,15760.0,17363447.0,206.0,35.0,2021
AZ SPINE & JOINT HOSPITAL (030107),General Short Term (Acute Care Hospitals),Proprietary-Corporation,8475685.0,69596.0,0.170856,1.0,34580269.0,,9367186.0,144932.0,,202394556.0,23.0,1551.0,2880249.0,8472585.0,8395.0,1308.0,364940.0,2021-12-31,AZ,731.0,2880249.0,,7244.0,,2021-01-01 00:00:00,,,8972378.0,10255868.0,1138477.0,107.41,23.0,2021
BACHARACH INSTITUTE FOR REHABILITATI (313030),Rehabilitation,Voluntary Nonprofit-Other,,,,1.0,35229282.0,,,,,70566689.0,80.0,11490.0,613033.0,22634568.0,29200.0,703.0,,2021-12-31,NJ,6501.0,613033.0,,,,2021-01-01 00:00:00,,,20602057.0,11378977.0,,68.85,80.0,2021
BACON COUNTY HOSPITAL (111327),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,3477893.0,0.383275,2.0,44109695.0,,,2117141.0,,115086236.0,25.0,5002.0,1729763.0,18249796.0,9125.0,926.0,5819781.0,2022-06-30,GA,1551.0,1863958.0,8.0,1262393.0,,2021-07-01 00:00:00,,,,15443840.0,8330738.0,257.26,17.0,2021
BAILEY MEDICAL CENTER (370228),General Short Term (Acute Care Hospitals),Proprietary-Corporation,1916091.0,1751743.0,0.112084,1.0,37916911.0,,2317641.0,2401504.0,,338290134.0,73.0,3398.0,2484646.0,14909027.0,26645.0,1464.0,7755708.0,2021-12-31,OK,478.0,2484873.0,6.0,851964.0,6110.0,2021-01-01 00:00:00,,,14999070.0,-46681284.0,27309848.0,223.81,67.0,2021
BAKERSFIELD BEHAVIORAL HEALTHCARE HO (054155),Psychiatric,Proprietary-Corporation,,,,1.0,19297306.0,,,,,37760425.0,90.0,18392.0,30510.0,10820769.0,32850.0,2335.0,,2021-12-31,CA,1332.0,30509.0,,,,2021-01-01 00:00:00,,,,28006899.0,,160.62,90.0,2021
BAKERSFIELD MEMORIAL HOSPITAL (050036),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,54136564.0,7579671.0,0.191066,1.0,441194042.0,,57746501.0,806451777.0,,2309113343.0,370.0,76067.0,30317863.0,173635982.0,135050.0,16810.0,7360713.0,2021-12-31,CA,15089.0,29700979.0,48.0,5966610.0,-296165.0,2021-01-01 00:00:00,,,172270249.0,176289852.0,795436980.0,1665.89,284.0,2021
BALL MEMORIAL HOSPITAL (150089),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,74337668.0,12442077.0,0.176297,1.0,392715990.0,,80533977.0,74848935.0,,2227586876.0,314.0,82884.0,34285735.0,141596046.0,114610.0,15009.0,13808365.0,2021-12-31,IN,27734.0,33765295.0,36.0,9663805.0,-212427.0,2021-01-01 00:00:00,63.5,,129921637.0,85592312.0,428679829.0,1828.28,257.0,2021
BALLINGER MEMORIAL HOSPITAL (451310),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,2241025.0,0.510069,2.0,15094323.0,,,887696.0,,29592718.0,16.0,1723.0,990346.0,4672035.0,5840.0,68.0,2519557.0,2021-09-30,TX,1299.0,789833.0,,972874.0,,2020-10-01 00:00:00,,,,6917133.0,1381331.0,73.97,16.0,2021
BALTIMORE CONVENTION CENTER-ACS (210068),General Short Term (Acute Care Hospitals),Governmental-State,,,2.350514,1.0,3052168.0,,1.0,,,1298511.0,250.0,1.0,,2521278.0,91250.0,1.0,,2022-06-30,MD,1.0,,,,,2021-07-01 00:00:00,,,1.0,,,35.0,250.0,2021
BALTIMORE WASHINGTON MEDICAL CENTER (210043),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,118133926.0,,0.747148,1.0,384176784.0,,125690327.0,,,514190831.0,285.0,84973.0,39191669.0,159034356.0,104025.0,17413.0,,2022-06-30,MD,34447.0,24583075.0,30.0,,,2021-07-01 00:00:00,,,158314365.0,282825000.0,,2164.01,255.0,2021
BANNER BAYWOOD MEDICAL CENTER (030088),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,46600562.0,4772684.0,0.182546,2.0,296205921.0,,51208611.0,23996932.0,,1622638756.0,318.0,79119.0,16584378.0,97479913.0,116070.0,13608.0,7375794.0,2021-12-31,AZ,23737.0,16404124.0,26.0,3375962.0,-204859.0,2021-01-01 00:00:00,,,96705963.0,151711453.0,232054020.0,1254.49,292.0,2021
BANNER BEHAVIORAL HEALTH HOSPITAL (034004),Psychiatric,Voluntary Nonprofit-Other,,,,1.0,43731559.0,,,,,151481013.0,156.0,41149.0,30080.0,23789380.0,56940.0,6662.0,,2021-12-31,AZ,1430.0,30106.0,,,,2021-01-01 00:00:00,0.83,,,2565190.0,,328.1,156.0,2021
BANNER BOSWELL MEDICAL CENTER (030061),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,58709569.0,4501916.0,0.183603,2.0,359014774.0,,65235046.0,25063316.0,,1955383590.0,410.0,83444.0,24440741.0,104805725.0,127020.0,15539.0,7006986.0,2021-12-31,AZ,23865.0,24362144.0,85.0,3160340.0,112839.0,2021-01-01 00:00:00,2.68,,98689332.0,146822997.0,237577586.0,1390.35,325.0,2021
BANNER CASA GRANDE MEDICAL CENTER (030016),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,18636824.0,4247817.0,0.185772,2.0,148969283.0,,20118976.0,22670591.0,,801894591.0,141.0,32412.0,6376620.0,45924534.0,51465.0,6083.0,4920281.0,2021-12-31,AZ,7100.0,6336345.0,22.0,3307677.0,32510.0,2021-01-01 00:00:00,0.39,,46958739.0,85366076.0,212826662.0,566.61,119.0,2021
BANNER CHURCHILL COMMUNITY HOSPITAL (291313),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,2984613.0,0.421828,2.0,58530714.0,,,4330903.0,,138754968.0,25.0,6055.0,3173621.0,25585255.0,9125.0,1499.0,3267007.0,2021-12-31,NV,2126.0,3217617.0,,1666879.0,,2021-01-01 00:00:00,,,24373562.0,6970891.0,26347523.0,227.08,25.0,2021
BANNER DEL E WEBB MEDICAL CENTER (030093),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,56748025.0,6360534.0,0.182847,2.0,335779262.0,,62188649.0,30649308.0,,1836392685.0,337.0,84758.0,21644942.0,104735974.0,123005.0,17407.0,10077645.0,2021-12-31,AZ,25718.0,21669265.0,38.0,4471372.0,123815.0,2021-01-01 00:00:00,0.69,,101152821.0,153220731.0,262547660.0,1388.0,299.0,2021
BANNER DESERT MEDICAL CENTER (030065),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,73184620.0,25255977.0,0.183271,1.0,713370679.0,,78800718.0,152463768.0,,3892434119.0,629.0,186657.0,20352475.0,222141762.0,229585.0,33831.0,31349237.0,2021-12-31,AZ,28724.0,20158294.0,144.0,19389844.0,-199167.0,2021-01-01 00:00:00,8.92,,228111678.0,413266362.0,1229506839.0,2828.66,454.0,2021
BANNER ESTRELLA MEDICAL CENTER (030115),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,28807460.0,13070610.0,0.186358,1.0,381984998.0,,31078264.0,70017746.0,,2049741076.0,317.0,97223.0,8408350.0,112481251.0,115705.0,20298.0,19995889.0,2021-12-31,AZ,11673.0,8318603.0,24.0,9282765.0,-4762.0,2021-01-01 00:00:00,1.02,,114671888.0,324692787.0,711746209.0,1428.31,273.0,2021
BANNER FORT COLLINS MEDICAL CENTER (060126),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,1706794.0,1173772.0,0.374827,1.0,44674960.0,,1938843.0,3505399.0,,119188265.0,29.0,4611.0,1992249.0,12684971.0,10585.0,1310.0,1327757.0,2021-12-31,CO,531.0,1982265.0,,676559.0,,2021-01-01 00:00:00,,,12987169.0,92143469.0,27857247.0,140.1,29.0,2021
BANNER GATEWAY MEDICAL CENTER (030122),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,24532720.0,6412607.0,0.199758,2.0,421474074.0,,26562313.0,51653785.0,,2109919629.0,185.0,57768.0,41973676.0,121200199.0,67525.0,12459.0,10995996.0,2021-12-31,AZ,10952.0,41912506.0,44.0,4189153.0,-37802.0,2021-01-01 00:00:00,2.1,262145.0,119760757.0,220164168.0,379464900.0,1591.51,141.0,2021
BANNER GOLDFIELD MEDICAL CENTER (030134),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,2237613.0,978039.0,0.168098,1.0,22754294.0,,2495835.0,5042739.0,,135363364.0,20.0,3016.0,1323855.0,7591033.0,7300.0,922.0,1395992.0,2021-12-31,AZ,809.0,1300695.0,,736880.0,35706.0,2021-01-01 00:00:00,,,7721323.0,4679699.0,37255228.0,91.91,20.0,2021
BANNER HEART HOSPITAL (030105),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,32759939.0,1199792.0,0.15988,2.0,132201993.0,,34540728.0,5739130.0,,826880765.0,108.0,22718.0,12502211.0,32143733.0,39420.0,4942.0,1335710.0,2021-12-31,AZ,7934.0,12479368.0,,968647.0,98536.0,2021-01-01 00:00:00,2.84,,32965407.0,25630558.0,62769747.0,389.41,64.0,2021
BANNER IRONWOOD MEDICAL CENTER (030130),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,10083084.0,3585715.0,0.210544,1.0,113994087.0,,11048615.0,15318874.0,,541425292.0,89.0,21190.0,3540046.0,35782593.0,32485.0,5756.0,6152752.0,2021-12-31,AZ,4379.0,3524441.0,24.0,2280631.0,-7005.0,2021-01-01 00:00:00,,25803.0,37039594.0,112085312.0,112731817.0,422.61,65.0,2021
BANNER LASSEN MEDICAL CENTER (051320),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,1480509.0,0.47171,2.0,39792359.0,,,7790349.0,,84357682.0,25.0,3669.0,5277279.0,14922105.0,9125.0,884.0,2012180.0,2021-12-31,CA,1498.0,4439777.0,,586924.0,,2021-01-01 00:00:00,,,14922089.0,21776561.0,22020350.0,148.9,25.0,2021
BANNER OCOTILLO MEDICAL CENTER (030147),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,561354.0,85093.0,0.278426,1.0,8959456.0,,809145.0,307582.0,,32178939.0,94.0,1170.0,208514.0,5295177.0,4230.0,345.0,,2020-12-31,AZ,231.0,208514.0,12.0,85093.0,,2020-11-17 00:00:00,,,5305457.0,6756630.0,5233404.0,346.49,82.0,2021
BANNER OCOTILLO MEDICAL CENTER (030147),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,9495203.0,1396460.0,0.223116,1.0,79802623.0,,10389779.0,6800499.0,,357673695.0,94.0,14883.0,2240484.0,25562712.0,34310.0,3510.0,1578910.0,2021-12-31,AZ,3282.0,2240216.0,12.0,1043017.0,,2021-01-01 00:00:00,,,26812252.0,68780630.0,64526377.0,302.09,82.0,2021
BANNER PAYSON MEDICAL CENTER (031318),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,1058783.0,0.403637,2.0,43306206.0,,,14108853.0,,107290036.0,25.0,5046.0,4714480.0,14066578.0,9125.0,1376.0,867244.0,2021-12-31,AZ,1773.0,4748489.0,4.0,721493.0,,2021-01-01 00:00:00,,,14066578.0,39341739.0,19532798.0,167.25,21.0,2021
BANNER THUNDERBIRD MEDICAL CENTER (030089),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,50406038.0,15804924.0,0.19018,1.0,574319631.0,,54446057.0,106690880.0,,3019874446.0,539.0,135340.0,18030541.0,182124886.0,196735.0,25358.0,24024826.0,2021-12-31,AZ,19920.0,17911206.0,50.0,11151262.0,-344916.0,2021-01-01 00:00:00,1.58,125776.0,182728363.0,346931080.0,906735522.0,2259.33,433.0,2021
BANNER UNIVERSITY MED CENTER SOUTH (030111),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,20986803.0,4794337.0,0.227696,1.0,173939427.0,,21561545.0,41602663.0,,763911986.0,144.0,40379.0,11049263.0,57431503.0,51816.0,7080.0,4622901.0,2021-12-31,AZ,5482.0,10837358.0,12.0,3707072.0,66209.0,2021-01-01 00:00:00,120.03,,46805801.0,13973294.0,284735912.0,802.28,132.0,2021
BANNER UNIVERSITY MED CENTER TUCSON (030064),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,112991925.0,12210697.0,0.23986,2.0,887546078.0,,120874719.0,168484317.0,,3700265137.0,505.0,166079.0,49832353.0,248430591.0,189673.0,24421.0,11711374.0,2021-12-31,AZ,25024.0,50097637.0,110.0,9348858.0,-74035.0,2021-01-01 00:00:00,452.68,,203299986.0,918408974.0,1060436468.0,3372.14,335.0,2021
