Hospital,Hospital type,Control type,IPPS Interim payment,Cost of Uncompensated Care,Cost To Charge Ratio,Urban (1) and Rural (2) Indicator,Total Costs,REIMBURSEMENT SETTLEMENT: Payment to cost ratio,IPPS Payment amount (unadjusted),Net Revenue from Medicaid,"Donations, Land Improvements",Total Charges,NUMBER OF BEDS: Total Hospital,Total Days,REIMBURSEMENT SETTLEMENT: Interim payments,Total Salaries,BED DAYS: Total Hospital,Total discharges,Total Bad Debt expense,Fiscal Year End Date,State,Total Days Title XVIII,REIMBURSEMENT SETTLEMENT: Subtotal,NUMBER OF BEDS: ICU,Total cost of charity care,HVBP payment adjustment amount,Fiscal Year Begin Date,FTE Employees on Payroll,HAC reduction adjustment amount,"ADJUSTED SALARIES, Subtotal Salaries",Total Liabilities,Medicaid charges,Number of Interns & Residents,NUMBER OF BEDS: Adults & Pediatrics,Beginning FFY
BAY PARK COMMUNITY HOSPITAL (360259),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,6883497.0,1948206.0,0.159908,1.0,68119088.0,,7928570.0,8951713.0,,425989383.0,77.0,12705.0,4270702.0,22258619.0,28105.0,3298.0,7222157.0,2019-12-31,OH,3247.0,4288518.0,8.0,760477.0,5703.0,2019-01-01 00:00:00,,20580.0,22226760.0,60042554.0,85980697.0,369.05,69.0,2019
BAY REGIONAL MEDICAL CENTER (230041),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,63209858.0,4316546.0,0.282183,1.0,270776114.0,,71886099.0,26074465.0,,959575787.0,291.0,64136.0,33250043.0,132752606.0,101738.0,14681.0,13381292.0,2019-09-30,MI,30915.0,33189198.0,32.0,338707.0,-86130.0,2018-10-01 00:00:00,10.35,706427.0,103900064.0,112503867.0,128830768.0,1462.98,259.0,2019
BAYAMON MEDICAL CENTER (400032),General Short Term (Acute Care Hospitals),Proprietary-Corporation,5980916.0,104999.0,0.55082,1.0,42965802.0,,7001679.0,,,78003274.0,253.0,37559.0,118259.0,14068575.0,92345.0,6990.0,299906.0,2019-12-31,PR,3171.0,119829.0,21.0,,,2019-01-01 00:00:00,,,13831624.0,79009155.0,,495.5,232.0,2019
BAYAMON REGIONAL HOSPITAL (400105),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,2361269.0,,1.428924,1.0,23263308.0,,3119778.0,8119887.0,,16280298.0,140.0,8263.0,54787.0,7796476.0,51240.0,1771.0,,2020-06-30,PR,981.0,47557.0,,,,2019-07-01 00:00:00,32.02,,10325239.0,7962705.0,8119887.0,215.0,140.0,2019
BAYCARE ALLIANT HOSPITAL (102021),General Long Term,Voluntary Nonprofit-Other,,,,1.0,18294052.0,,,,,62805500.0,48.0,9431.0,6605.0,8483592.0,17520.0,383.0,,2019-12-31,FL,4089.0,4087.0,6.0,,,2019-01-01 00:00:00,,,,3895272.0,,115.63,42.0,2019
BAYFRONT HEALTH PUNTA GORDA (100047),General Short Term (Acute Care Hospitals),Proprietary-Corporation,13345015.0,4762960.0,0.101347,1.0,62277384.0,,16577690.0,2365152.0,,614497289.0,81.0,17243.0,4818477.0,25846635.0,29565.0,3990.0,15880503.0,2019-09-30,FL,8256.0,4858156.0,11.0,2902247.0,-122570.0,2018-10-01 00:00:00,,,22965369.0,49669298.0,54770244.0,347.76,70.0,2019
BAYFRONT HEALTH ST. PETERSBURG (100032),General Short Term (Acute Care Hospitals),Proprietary-Corporation,34276978.0,30259799.0,0.113522,1.0,241318668.0,,41824303.0,21588437.0,,2125744304.0,343.0,73685.0,5667272.0,88236032.0,125195.0,15392.0,67965856.0,2019-09-30,FL,14467.0,5747690.0,32.0,22297535.0,-167445.0,2018-10-01 00:00:00,42.84,396445.0,88707523.0,268038175.0,348041601.0,1252.65,305.0,2019
BAYHEALTH HOSPITAL  KENT CAMPUS (080004),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,63074099.0,13571482.0,0.316421,1.0,371489244.0,,70848447.0,95546015.0,,1174036126.0,281.0,70724.0,35731551.0,176386243.0,102846.0,14048.0,21662660.0,2020-06-30,DE,30596.0,36590498.0,92.0,6676484.0,-22207.0,2019-07-01 00:00:00,,,115649515.0,443889755.0,236773835.0,2274.58,189.0,2019
BAYHEALTH HOSPITAL  SUSSEX CAMPUS (080009),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,19820274.0,5639893.0,0.349455,1.0,165860489.0,,22273955.0,33638881.0,,474626540.0,88.0,21526.0,12606765.0,67168261.0,32208.0,4854.0,8883674.0,2020-06-30,DE,10568.0,12855634.0,10.0,2535168.0,55741.0,2019-07-01 00:00:00,,222600.0,46245079.0,443889755.0,88299871.0,893.81,78.0,2019
BAYLOR ALL SAINTS MEDICAL CENTER (450137),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,66468969.0,26494721.0,0.250208,1.0,321530629.0,,72229850.0,27925011.0,,1285054233.0,377.0,102875.0,10512701.0,119127789.0,137605.0,21332.0,37748489.0,2019-09-30,TX,23767.0,10784043.0,39.0,16895512.0,-146209.0,2018-10-01 00:00:00,,,123100181.0,36963487.0,135246625.0,1557.41,275.0,2019
BAYLOR COUNTY HOSPITAL DISTRICT (450586),General Short Term (Acute Care Hospitals),Governmental-Hospital District,1105616.0,1009172.0,0.695274,2.0,12645787.0,,1037238.0,772826.0,,18188200.0,27.0,1148.0,717499.0,5686318.0,9855.0,220.0,126072.0,2020-06-30,TX,702.0,730255.0,,941996.0,,2019-07-01 00:00:00,,,4288390.0,16220604.0,2734064.0,92.02,27.0,2019
BAYLOR EMERGENCY MEDICAL CENTER (670062),General Short Term (Acute Care Hospitals),Proprietary-Corporation,614136.0,560904.0,0.182591,1.0,32535480.0,,742445.0,1182718.0,,178187574.0,40.0,1311.0,1805318.0,10465295.0,14600.0,676.0,,2019-12-31,TX,286.0,1842170.0,,560904.0,,2019-01-01 00:00:00,,,10948017.0,39546376.0,18090976.0,153.16,40.0,2019
BAYLOR HEART AND VASCULAR HOSPITAL (450851),General Short Term (Acute Care Hospitals),Proprietary-Partnership,18241642.0,4154677.0,0.185252,1.0,135662501.0,,18784817.0,628453.0,,732314631.0,53.0,7360.0,23414053.0,39345800.0,19398.0,2284.0,6749473.0,2020-06-30,TX,3091.0,23820822.0,,2774578.0,89584.0,2019-07-01 00:00:00,6.63,48750.0,40274016.0,94813262.0,5128865.0,459.89,53.0,2019
BAYLOR INSTITUTE FOR REHABILITATION (453036),Rehabilitation,Proprietary-Corporation,,,,1.0,104875142.0,,,,,271331715.0,92.0,28016.0,429228.0,55162817.0,33672.0,1378.0,,2020-06-30,TX,10519.0,442433.0,,,,2019-07-01 00:00:00,2.64,,55016024.0,46783591.0,,302.42,92.0,2019
BAYLOR INSTITUTE FOR REHABILITATION (673046),Rehabilitation,Proprietary-Corporation,,,,1.0,21881497.0,,,,,37909445.0,44.0,11155.0,3851.0,14010121.0,16104.0,795.0,,2020-06-30,TX,6089.0,3912.0,,,,2019-07-01 00:00:00,,,13951951.0,28785709.0,,121.24,44.0,2019
BAYLOR MEDICAL CENTER - GRAPEVINE (450563),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,32009487.0,18416283.0,0.239594,1.0,202942144.0,,36232619.0,2228108.0,,847025431.0,279.0,56113.0,8262279.0,72048253.0,102114.0,12244.0,28904788.0,2020-06-30,TX,16130.0,8414630.0,61.0,11433106.0,-7539.0,2019-07-01 00:00:00,,,76719963.0,32370451.0,18465742.0,900.19,218.0,2019
BAYLOR MEDICAL CENTER AT CARROLLTON (450730),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,13171646.0,14972633.0,0.199493,1.0,77133637.0,,15377323.0,2977504.0,,386648296.0,89.0,16802.0,3274815.0,32124546.0,32485.0,3864.0,23917785.0,2019-09-30,TX,5296.0,3342236.0,16.0,10107684.0,-48189.0,2018-10-01 00:00:00,,,35232056.0,76149579.0,21182486.0,385.39,73.0,2019
BAYLOR MEDICAL CENTER AT FRISCO (450853),General Short Term (Acute Care Hospitals),Proprietary-Corporation,7369845.0,2585304.0,0.337818,1.0,128470586.0,,8485305.0,161259.0,,380295507.0,68.0,15166.0,7235522.0,43814237.0,24820.0,4035.0,6426781.0,2019-12-31,TX,1165.0,7384788.0,,413712.0,5967.0,2019-01-01 00:00:00,,,47093108.0,70837692.0,1757760.0,546.24,60.0,2019
BAYLOR MEDICAL CENTER AT IRVING (450079),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,29793605.0,38485456.0,0.235611,1.0,172726582.0,,34449581.0,9141938.0,,733100231.0,204.0,44518.0,7072125.0,64718231.0,74460.0,9668.0,56964433.0,2020-06-30,TX,12324.0,7201059.0,14.0,24913310.0,96393.0,2019-07-01 00:00:00,,,68705184.0,195676979.0,68953073.0,823.62,155.0,2019
BAYLOR MEDICAL CENTER AT MCKINNEY (670082),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,25475471.0,19285702.0,0.239477,1.0,153088883.0,,28337502.0,4276338.0,,639262250.0,143.0,37158.0,7264219.0,57419434.0,52338.0,8498.0,30587799.0,2020-06-30,TX,10161.0,7395545.0,16.0,11886766.0,62588.0,2019-07-01 00:00:00,,,61127733.0,181347007.0,27511407.0,690.27,114.0,2019
BAYLOR MEDICAL CENTER AT TROPHY CLUB (450883),General Short Term (Acute Care Hospitals),Proprietary-Partnership,3980889.0,618132.0,0.283557,1.0,53271151.0,,4436990.0,12384.0,,187867481.0,22.0,2502.0,2318043.0,12383871.0,8030.0,1248.0,1619842.0,2019-12-31,TX,604.0,2365351.0,,157952.0,,2019-01-01 00:00:00,,,12964994.0,26136365.0,179177.0,174.0,22.0,2019
BAYLOR MEDICAL CENTER AT UPTOWN (450422),General Short Term (Acute Care Hospitals),Proprietary-Corporation,2949613.0,1400990.0,0.298935,1.0,54864885.0,,3328820.0,182999.0,,183534572.0,24.0,2097.0,5360521.0,14179359.0,8760.0,1096.0,4635324.0,2019-12-31,TX,467.0,5469919.0,,12121.0,,2019-01-01 00:00:00,,,14897256.0,29612128.0,1556838.0,209.57,24.0,2019
BAYLOR MEDICAL CENTER AT WAXAHACHIE (450372),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,23966410.0,22887763.0,0.225978,1.0,164579164.0,,26864468.0,6115996.0,,728297415.0,112.0,29239.0,13701719.0,54094049.0,40992.0,7238.0,30258182.0,2020-06-30,TX,9933.0,13952283.0,12.0,15895285.0,770.0,2019-07-01 00:00:00,,,56531488.0,69217358.0,39639408.0,659.36,100.0,2019
BAYLOR ORTHOPEDIC AND SPINE HOSPITAL (670067),General Short Term (Acute Care Hospitals),Proprietary-Partnership,6253031.0,1059769.0,0.192299,1.0,55462164.0,,7116909.0,168.0,,288416331.0,24.0,3635.0,3873821.0,13107717.0,8760.0,1725.0,1378664.0,2019-12-31,TX,1075.0,3952879.0,,793237.0,,2019-01-01 00:00:00,,,13850835.0,33562912.0,75973.0,193.62,24.0,2019
BAYLOR S&W MEDICAL CENTER - PLANO (450890),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,29413412.0,9241406.0,0.250608,1.0,159001321.0,,33235654.0,986422.0,,634463120.0,118.0,31742.0,10032801.0,54611071.0,43070.0,6777.0,13062680.0,2019-12-31,TX,14331.0,10240682.0,16.0,5921780.0,-4141.0,2019-01-01 00:00:00,,241612.0,56715318.0,18420799.0,9135140.0,672.66,102.0,2019
BAYLOR SCOTT & WHITE - MARBLE FALLS (670108),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,8007747.0,9450289.0,0.253392,2.0,84774998.0,,8316517.0,7425805.0,,334560276.0,46.0,7370.0,12538264.0,47507374.0,16836.0,2381.0,6155270.0,2020-05-31,TX,2587.0,12773953.0,8.0,7853630.0,52267.0,2019-06-01 00:00:00,,,26083452.0,136101553.0,26977508.0,464.79,38.0,2019
BAYLOR SCOTT & WHITE CONTINUING CARE (452105),General Long Term,Voluntary Nonprofit-Other,,,,1.0,18216658.0,,,,,48784236.0,25.0,6460.0,6740.0,9300701.0,9125.0,194.0,,2019-12-31,TX,1865.0,6754.0,,,,2019-01-01 00:00:00,,,,17009287.0,,123.08,25.0,2019
BAYLOR SCOTT & WHITE MC- LAKE POINTE (450742),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,20127910.0,18876449.0,0.177101,1.0,134001692.0,,22356972.0,9337927.0,,756640686.0,176.0,31157.0,7130149.0,51550535.0,64416.0,7037.0,47122790.0,2020-05-31,TX,8091.0,7270255.0,14.0,10434407.0,9429.0,2019-06-01 00:00:00,,,55114922.0,78180491.0,73397977.0,618.6,128.0,2019
BAYLOR SCOTT & WHITE PFLUGERVILLE (670128),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,667767.0,1490796.0,0.294359,1.0,17043731.0,,1293898.0,315458.0,,57901150.0,25.0,850.0,802119.0,5847929.0,6475.0,371.0,679018.0,2019-09-30,TX,241.0,820512.0,6.0,1290062.0,,2019-01-15 00:00:00,,,6519781.0,58757401.0,2289179.0,74.74,19.0,2019
BAYLOR SCOTT AND WHITE MC AT SUNNYVA (670060),General Short Term (Acute Care Hospitals),Proprietary-Partnership,14907395.0,5052773.0,0.166744,1.0,83154041.0,,16621648.0,3542164.0,,498693169.0,70.0,19146.0,4268326.0,27197948.0,25550.0,4637.0,24470475.0,2019-12-31,TX,6653.0,4355508.0,8.0,972468.0,36790.0,2019-01-01 00:00:00,,,30579038.0,77554658.0,33881792.0,342.5,62.0,2019
BAYLOR SURGICAL HOSPITAL AT FT WORTH (450880),General Short Term (Acute Care Hospitals),Proprietary-Partnership,7801505.0,987793.0,0.282354,1.0,87600547.0,,8579270.0,63611.0,,310250890.0,30.0,3784.0,8165889.0,18406288.0,10950.0,1847.0,2748419.0,2019-12-31,TX,1073.0,8332540.0,4.0,206593.0,,2019-01-01 00:00:00,,,19730077.0,55975068.0,249435.0,269.5,26.0,2019
BAYLOR SURGICAL HOSPITAL LAS COLINAS (450874),General Short Term (Acute Care Hospitals),Proprietary-Partnership,2605941.0,934852.0,0.296686,1.0,47397651.0,,2878229.0,19918.0,,159757157.0,20.0,1636.0,3769692.0,11075820.0,7300.0,812.0,2872988.0,2019-12-31,TX,343.0,3846624.0,,80865.0,,2019-01-01 00:00:00,,,12068909.0,8406458.0,220459.0,151.0,20.0,2019
BAYLOR UNIVERSITY MEDICAL CTR (450021),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,192062928.0,112782267.0,0.277298,1.0,844067810.0,,214077275.0,47432982.0,,3043896521.0,824.0,229426.0,24835247.0,295170822.0,300760.0,35807.0,132989182.0,2020-06-30,TX,61705.0,26389639.0,179.0,75590463.0,-394666.0,2019-07-01 00:00:00,195.36,,296695613.0,184385629.0,218392309.0,3927.96,568.0,2019
BAYONNE MEDICAL CENTER (310025),General Short Term (Acute Care Hospitals),Proprietary-Corporation,30559176.0,6323367.0,0.069321,1.0,112003766.0,,32593417.0,11719567.0,,1615727515.0,131.0,21753.0,7872937.0,51770786.0,47815.0,4676.0,49864445.0,2019-12-31,NJ,9198.0,9281541.0,14.0,2648273.0,8569.0,2019-01-01 00:00:00,51.63,,50045367.0,71408000.0,371846558.0,739.0,117.0,2019
BAYPOINTE BEHAVIORAL HEALTH (014014),Psychiatric,Governmental-Hospital District,,,,,,,,,,,,,,,,,,2019-09-30,AL,,,,,,2018-10-01 00:00:00,,,,,,,,2019
BAYSHORE MEDICAL CENTER (310112),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,35527756.0,4463532.0,0.163138,1.0,149284315.0,,40313877.0,13937559.0,,915078939.0,174.0,42067.0,10605326.0,69414657.0,63510.0,8193.0,9618137.0,2019-12-31,NJ,20534.0,10814492.0,16.0,2775049.0,36562.0,2019-01-01 00:00:00,,,60088584.0,2531201757.0,124139809.0,965.83,158.0,2019
BAYSIDE COMMUNITY HOSPITAL (451320),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,1557209.0,0.428062,1.0,7893924.0,,,520618.0,,18441065.0,14.0,319.0,1052210.0,3893855.0,5110.0,104.0,961239.0,2019-09-30,TX,135.0,1011438.0,,1150994.0,,2018-10-01 00:00:00,,,,2137150.0,2436434.0,55.13,14.0,2019
BAYSTATE FRANKLIN MEDICAL CENTER (220016),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,17757389.0,502181.0,0.359627,2.0,91989509.0,,19824139.0,9991629.0,,255791472.0,89.0,19489.0,13392088.0,38407958.0,32485.0,4504.0,1434804.0,2019-09-30,MA,8150.0,13121443.0,6.0,,134306.0,2018-10-01 00:00:00,,198836.0,40155051.0,45204708.0,37203441.0,523.94,83.0,2019
BAYSTATE MEDICAL CENTER (220077),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,249622857.0,2260057.0,0.379803,2.0,1072890807.0,,280638170.0,191602138.0,,2824858539.0,705.0,207938.0,92281743.0,457736522.0,257170.0,38132.0,6456926.0,2019-09-30,MA,72620.0,92576321.0,32.0,,-410000.0,2018-10-01 00:00:00,329.53,,417636504.0,570532413.0,527619730.0,6364.86,588.0,2019
BAYSTATE NOBLE HOSPITAL (220065),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,8296371.0,64914.0,0.448942,1.0,63372660.0,,9513197.0,7478325.0,,141160169.0,82.0,12244.0,5673164.0,28563237.0,29930.0,2350.0,185467.0,2019-09-30,MA,4517.0,5595002.0,6.0,,66537.0,2018-10-01 00:00:00,,95153.0,28657305.0,33992665.0,23357338.0,376.47,76.0,2019
BAYSTATE WING HOSPITAL & MEDICAL CTR (220030),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,12588252.0,276256.0,0.422565,1.0,82060450.0,,12710974.0,9396159.0,,194195854.0,46.0,9001.0,10487176.0,37645601.0,16790.0,2654.0,789301.0,2019-09-30,MA,4806.0,10368395.0,6.0,,407.0,2018-10-01 00:00:00,,,33945827.0,55000864.0,32434085.0,495.78,40.0,2019
BCC DBA ILLINI COMMUNITY HOSPITAL (141315),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,1643621.0,0.37767,2.0,24450438.0,,,933455.0,,64740288.0,25.0,1087.0,3741885.0,9889730.0,9125.0,254.0,2620825.0,2019-09-30,IL,795.0,3357551.0,,690967.0,,2018-10-01 00:00:00,,,,7751929.0,14351225.0,145.18,25.0,2019
BEACHAM MEMORIAL HOSPITAL (250049),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,846391.0,118079.0,0.517828,2.0,4591864.0,,1061327.0,,,8867548.0,17.0,1384.0,110414.0,2147362.0,6222.0,331.0,251486.0,2020-06-30,MS,745.0,112260.0,,,1230.0,2019-07-01 00:00:00,,,1703004.0,7125450.0,,36.08,17.0,2019
BEACON BEHAVIORAL HOSPITAL (194102),Psychiatric,Proprietary-Corporation,,,,1.0,5800146.0,,,,,15508471.0,19.0,6359.0,2058982.0,2649805.0,6935.0,906.0,,2019-12-31,LA,1269.0,2101002.0,,,,2019-01-01 00:00:00,,,,620438.0,,161.0,19.0,2019
BEACON BEHAVIORAL HOSPITAL CENTRAL (194112),Psychiatric,Proprietary-Other,,,,2.0,3020596.0,,,,,8592750.0,18.0,5755.0,,1300958.0,6570.0,767.0,,2019-12-31,LA,878.0,,,,,2019-01-01 00:00:00,,,,538617.0,,62.0,18.0,2019
BEACON BEHAVIORAL HOSPITAL N.O. INC (194084),Psychiatric,Proprietary-Corporation,,,,1.0,6526132.0,,,,,17975921.0,34.0,9109.0,1401378.0,3190217.0,12410.0,1044.0,,2019-12-31,LA,1114.0,1429977.0,,,,2019-01-01 00:00:00,,,,1362069.0,,134.0,34.0,2019
BEACON BEHAVIORAL HOSPITAL NORTHSHOR (194080),Psychiatric,Proprietary-Other,,,,1.0,4155460.0,,,,,10014996.0,22.0,5940.0,360951.0,1866400.0,8030.0,577.0,,2019-12-31,LA,3122.0,368317.0,,,,2019-01-01 00:00:00,,,,97355.0,,110.0,22.0,2019
BEACON CHILDRENS HOSPITAL (014015),Psychiatric,Proprietary-Corporation,,,,,,,,,,,,,,,,,,2019-12-31,AL,,,,,,2019-01-01 00:00:00,,,,,,,,2019
BEACON HAVEN (241991),Religious Non-Medical,Voluntary Nonprofit-Church,,,,1.0,776298.0,,,,,445160.0,6.0,919.0,,488246.0,2196.0,18.0,,2020-07-31,MN,27.0,,,,,2019-08-01 00:00:00,,,,3938155.0,,4.99,6.0,2019
BEAR LAKE MEMORIAL HOSPITAL (131316),General Short Term (Critical Access Hospitals),Governmental-County,,347607.0,0.611832,2.0,24220968.0,,,4000084.0,,39587635.0,52913.0,1995.0,2054000.0,13030593.0,7665.0,314.0,521692.0,2019-12-31,ID,1566.0,2159371.0,,55783.0,,2019-01-01 00:00:00,,,,4413718.0,7061687.0,134.62,52913.0,2019
BEAR RIVER VALLEY HOSPITAL (460039),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,937235.0,1340644.0,0.440305,1.0,20388779.0,,898903.0,1738905.0,,46306021.0,16.0,983.0,947797.0,9740014.0,5840.0,441.0,1550472.0,2019-12-31,UT,163.0,968066.0,,658277.0,,2019-01-01 00:00:00,,,8537011.0,268470.0,4586609.0,117.07,16.0,2019
BEAR VALLEY COMMUNITY HOSPITAL (051335),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,1071307.0,0.492385,2.0,24572380.0,,,9024103.0,,49904776.0,9.0,499.0,1357988.0,11947581.0,3294.0,97.0,1619494.0,2020-06-30,CA,344.0,1318707.0,,273892.0,,2019-07-01 00:00:00,,,,12784424.0,18429274.0,103.99,9.0,2019
BEARTOOTH BILLINGS CLINIC (271326),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,907649.0,0.675671,2.0,13504444.0,,,1450409.0,,19986707.0,10.0,2209.0,2158236.0,6224508.0,3660.0,145.0,976006.0,2020-06-30,MT,1448.0,2210851.0,,248190.0,,2019-07-01 00:00:00,,,,23368034.0,2136462.0,97.17,10.0,2019
BEATRICE COMMUNITY HOSPITAL (281364),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,2360707.0,0.587232,2.0,67038056.0,,,,,114159437.0,25.0,4578.0,6812983.0,37407816.0,9125.0,926.0,4081079.0,2019-09-30,NE,2491.0,7407297.0,3.0,,,2018-10-01 00:00:00,,,,44363186.0,,354.14,22.0,2019
BEAUFORT MEMORIAL HOSPITAL (420067),General Short Term (Acute Care Hospitals),Governmental-County,30530051.0,9926976.0,0.208437,2.0,162408276.0,,33919865.0,20034006.0,,779172535.0,167.0,31466.0,26067191.0,91058431.0,60955.0,7758.0,40893188.0,2019-09-30,SC,13258.0,26534859.0,12.0,1354621.0,135794.0,2018-10-01 00:00:00,,,59509150.0,236711429.0,81010865.0,1376.86,155.0,2019
BEAUMONT HEALTH GROSSE POINTE (230089),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,34416811.0,5304435.0,0.228894,1.0,196000001.0,,38081148.0,19389903.0,,856290330.0,266.0,42999.0,11989465.0,84020702.0,102452.0,10724.0,13153940.0,2020-06-30,MI,14944.0,11676887.0,17.0,2108379.0,354699.0,2019-07-01 00:00:00,16.89,,77317439.0,30769265.0,154727565.0,1312.78,249.0,2019
BEAUMONT HEALTH WAYNE (230142),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,20152937.0,5910407.0,0.240358,1.0,146111833.0,,22605567.0,17405860.0,,607893625.0,86.0,26841.0,8386093.0,68533595.0,62608.0,7110.0,13204489.0,2020-06-30,MI,8832.0,7958521.0,14.0,2578337.0,-46469.0,2019-07-01 00:00:00,37.01,144554.0,52859485.0,25889129.0,159990915.0,1000.1,72.0,2019
BEAUMONT HOSPITAL - DEARBORN (230020),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,117135690.0,16455945.0,0.21417,2.0,600722930.0,,131866476.0,81800389.0,,2804889813.0,567.0,182123.0,35797676.0,256871154.0,206955.0,35971.0,19947354.0,2019-12-31,MI,54857.0,35391552.0,17.0,11477020.0,277069.0,2019-01-01 00:00:00,142.32,1240618.0,228361520.0,166357605.0,641628818.0,3995.19,486.0,2019
BEAUMONT HOSPITAL - FARMINGTON HILLS (230151),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,66412348.0,8928770.0,0.2214,2.0,319961953.0,,71818965.0,30148852.0,,1445178515.0,256.0,59248.0,18061318.0,123201412.0,93440.0,13275.0,11894270.0,2019-12-31,MI,21623.0,18162099.0,24.0,5927592.0,45523.0,2019-01-01 00:00:00,146.5,,88484139.0,63297882.0,219364846.0,1719.14,232.0,2019
BEAUMONT HOSPITAL - TAYLOR (230270),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,21549941.0,4422729.0,0.221682,1.0,147290840.0,,23730323.0,16075532.0,,664425317.0,99.0,25911.0,6997175.0,71491980.0,36234.0,5969.0,10584649.0,2020-06-30,MI,9001.0,6734624.0,16.0,1925733.0,-10687.0,2019-07-01 00:00:00,26.52,220743.0,54378140.0,23574673.0,155230775.0,957.54,83.0,2019
BEAUMONT HOSPITAL - TRENTON (230176),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,34381791.0,3438269.0,0.202527,1.0,160921329.0,,37672233.0,9693255.0,,794566222.0,193.0,39314.0,9927870.0,67500551.0,70638.0,9392.0,9479192.0,2020-06-30,MI,13417.0,9931452.0,28.0,1398953.0,115232.0,2019-07-01 00:00:00,53.22,,56441181.0,54686418.0,89349279.0,1021.21,165.0,2019
BEAUREGARD MEMORIAL HOSPITAL  INC. (190050),General Short Term (Acute Care Hospitals),Governmental-Hospital District,5100412.0,1185736.0,0.209352,2.0,37118541.0,,5286718.0,13385440.0,,177301741.0,49.0,7435.0,2687347.0,18907596.0,17885.0,1790.0,4361009.0,2019-10-31,LA,3265.0,2741489.0,6.0,233964.0,30700.0,2018-11-01 00:00:00,,,16165144.0,2718082.0,67909206.0,297.22,39.0,2019
BEAVER COUNTY MEMORIAL HOSPITAL (371322),General Short Term (Critical Access Hospitals),Governmental-County,,286110.0,0.850037,2.0,4233226.0,,,53741.0,,4980051.0,24.0,520.0,574007.0,2436355.0,8784.0,57.0,328323.0,2020-06-30,OK,426.0,813518.0,,9467.0,,2019-07-01 00:00:00,,,,3575371.0,242939.0,39.19,24.0,2019
BEAVER DAM COMMUNITY HOSPITALS (520076),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,4239182.0,2788905.0,0.377628,2.0,86215988.0,,4227810.0,9518126.0,,228309283.0,48.0,4524.0,5455349.0,39727960.0,17568.0,1374.0,4167418.0,2020-06-30,WI,1419.0,5555664.0,6.0,1227733.0,28474.0,2019-07-01 00:00:00,,,25059392.0,74386104.0,32582938.0,515.7,42.0,2019
BEAVER VALLEY HOSPITAL (461335),General Short Term (Critical Access Hospitals),Governmental-City,,702894.0,1.096194,2.0,12044708.0,,,1256096.0,,10987751.0,25.0,5859.0,1341056.0,5585561.0,9150.0,160.0,487398.0,2020-06-30,UT,393.0,1704307.0,,189921.0,,2019-07-01 00:00:00,,,,11254434.0,1044179.0,96.46,25.0,2019
BECKETT SPRINGS (364051),Psychiatric,Proprietary-Corporation,,,,1.0,24121988.0,,,,,68522239.0,96.0,31162.0,327873.0,13943123.0,35040.0,2786.0,,2019-12-31,OH,9646.0,322659.0,,,,2019-01-01 00:00:00,,,,1896258.0,,229.09,96.0,2019
BECKLEY ARH (510062),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,19236217.0,2510184.0,0.281085,1.0,100965802.0,,20901844.0,16537859.0,,359199817.0,100.0,21798.0,7225513.0,35118800.0,36600.0,4858.0,5499072.0,2020-06-30,WV,9646.0,6972982.0,11.0,887676.0,67266.0,2019-07-01 00:00:00,,,26625086.0,-22101731.0,92414835.0,550.03,89.0,2019
