Hospital,Hospital type,Control type,IPPS Interim payment,Cost of Uncompensated Care,Cost To Charge Ratio,Urban (1) and Rural (2) Indicator,Total Costs,REIMBURSEMENT SETTLEMENT: Payment to cost ratio,IPPS Payment amount (unadjusted),Net Revenue from Medicaid,"Donations, Land Improvements",Total Charges,NUMBER OF BEDS: Total Hospital,Total Days,REIMBURSEMENT SETTLEMENT: Interim payments,Total Salaries,BED DAYS: Total Hospital,Total discharges,Total Bad Debt expense,Fiscal Year End Date,State,Total Days Title XVIII,REIMBURSEMENT SETTLEMENT: Subtotal,NUMBER OF BEDS: ICU,Total cost of charity care,HVBP payment adjustment amount,Fiscal Year Begin Date,FTE Employees on Payroll,HAC reduction adjustment amount,"ADJUSTED SALARIES, Subtotal Salaries",Total Liabilities,Medicaid charges,Number of Interns & Residents,NUMBER OF BEDS: Adults & Pediatrics,Beginning FFY
GOOD SAMARITAN HOSPITAL (360052),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,70138435.0,29855882.0,0.172347,1.0,306348415.0,,75411234.0,46061196.0,,1777505509.0,391.0,89801.0,18101527.0,143752260.0,134522.0,18949.0,14412503.0,2011-12-31,OH,34331.0,18150285.0,40.0,27426614.0,,2011-01-01 00:00:00,70.3,,139092342.0,157766505.0,270853538.0,2604.41,351.0,2011
GOOD SAMARITAN HOSPITAL (360134),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,62571508.0,35216160.0,0.244185,1.0,415475460.0,,66540840.0,52226614.0,,1701481696.0,444.0,115644.0,19649795.0,162891437.0,162504.0,23034.0,44707741.0,2012-06-30,OH,23066.0,19752490.0,95.0,24505164.0,,2011-07-01 00:00:00,71.41,,175075525.0,252216798.0,279587854.0,3114.7,333.0,2011
GOOD SAMARITAN HOSPITAL (500079),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,36120033.0,10503127.0,0.286826,1.0,232125885.0,,39791956.0,23214155.0,,809292695.0,244.0,44443.0,5485784.0,82786960.0,66856.0,10337.0,34392973.0,2011-12-31,WA,17929.0,5353308.0,38.0,675790.0,,2011-04-01 00:00:00,,,76636610.0,430695409.0,117116052.0,1511.91,206.0,2011
GOOD SAMARITAN HOSPITAL CORVALLIS (380014),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,31906612.0,-62612.0,0.420237,1.0,212931797.0,,34199888.0,26557331.0,,511712627.0,141.0,36942.0,8745719.0,126103928.0,51465.0,8837.0,,2011-12-31,OR,11022.0,9025822.0,12.0,,,2011-01-01 00:00:00,36.17,,72422621.0,178787216.0,64718792.0,1445.85,129.0,2011
GOOD SAMARITAN REGIONAL HEALTH CTR. (140046),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,25972219.0,6024139.0,0.293855,2.0,91957467.0,,27967686.0,11163417.0,,312935038.0,131.0,24489.0,7904944.0,42126193.0,46541.0,6238.0,8379859.0,2011-12-31,IL,14758.0,7514913.0,12.0,3804483.0,,2011-01-01 00:00:00,,,39846456.0,65692252.0,53068264.0,847.6,119.0,2011
GOOD SHEPHERD HOSPITAL (140291),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,40592561.0,7009058.0,0.315221,1.0,212167471.0,,44447684.0,3587599.0,,673075260.0,169.0,43366.0,14700312.0,78816870.0,61685.0,10817.0,11674000.0,2011-12-31,IL,20689.0,14712871.0,18.0,3500223.0,,2011-01-01 00:00:00,,,78442629.0,2813845000.0,34910067.0,1141.55,151.0,2011
GOOD SHEPHERD MED. CTR. - LINDEN (451302),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,1837000.0,0.484817,2.0,9841143.0,,,419303.0,,20298688.0,25.0,2210.0,423697.0,4217230.0,9125.0,401.0,2146169.0,2011-09-30,TX,1674.0,464088.0,,825154.0,,2010-10-01 00:00:00,,,,12476840.0,1855029.0,65.6,25.0,2011
GOOD SHEPHERD MEDICAL CENTER (381325),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,5700681.0,0.509111,2.0,53242155.0,,,8766138.0,,104578718.0,25.0,6038.0,4003851.0,29183120.0,9150.0,1752.0,5020156.0,2012-06-30,OR,1885.0,3779810.0,3.0,3172469.0,,2011-07-01 00:00:00,,,,17944818.0,19757068.0,431.37,22.0,2011
GOOD SHEPHERD MEDICAL CENTER (450037),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,69191900.0,29173620.0,0.171927,1.0,202340897.0,,76436394.0,24447163.0,,1176898550.0,373.0,90846.0,13456878.0,93497659.0,136073.0,19329.0,92816548.0,2011-09-30,TX,34901.0,13210723.0,33.0,13437633.0,,2010-10-01 00:00:00,,,92800577.0,177605994.0,165213697.0,33.82,309.0,2011
GOOD SHEPHERD PENN PARTNERS (392050),General Long Term,Voluntary Nonprofit-Other,,-44801.0,0.219093,1.0,30957958.0,,,,,141300782.0,38.0,8423.0,959.0,32714228.0,13908.0,309.0,,2012-03-31,PA,5190.0,959.0,,,,2011-04-01 00:00:00,,,16628843.0,18386772.0,,452.18,38.0,2011
GOOD SHEPHERD REHABILITATION HOSPITA (393035),Rehabilitation,Voluntary Nonprofit-Other,,-14753.0,0.408158,1.0,80291614.0,,,,,196717053.0,102.0,29033.0,50454.0,52954286.0,37332.0,1908.0,,2012-06-30,PA,14026.0,50454.0,,,,2011-07-01 00:00:00,,,43661697.0,179276832.0,,741.74,102.0,2011
GOOD SHEPHERD SPECIALTY HOSPITAL (392033),General Long Term,Voluntary Nonprofit-Other,,-4465.0,0.277233,1.0,14291842.0,,,,,51551788.0,32.0,10365.0,432.0,5265898.0,11712.0,405.0,,2012-06-30,PA,6591.0,432.0,,,,2011-07-01 00:00:00,,,5265898.0,1357061.0,,86.54,32.0,2011
GOODALL-WITCHER HOSPITAL (450052),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,2052434.0,1692937.0,0.500935,2.0,16022533.0,,1911592.0,3215602.0,,31985238.0,33.0,3006.0,1421151.0,7507510.0,12078.0,562.0,1325981.0,2012-06-30,TX,2029.0,1316362.0,,1105854.0,,2011-07-01 00:00:00,,,6360013.0,10269180.0,4578406.0,127.08,33.0,2011
GOODLAND REGIONAL MEDICAL CENTER (171370),General Short Term (Critical Access Hospitals),Governmental-County,,452463.0,0.642258,2.0,13416128.0,,,565149.0,,20889011.0,18.0,1598.0,3474310.0,5944553.0,6570.0,291.0,736241.0,2011-12-31,KS,1326.0,2801721.0,,113110.0,,2011-01-01 00:00:00,,,,2868457.0,795535.0,104.3,18.0,2011
GORDON HOSPITAL (110023),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,14635968.0,5578512.0,0.192779,1.0,56136621.0,,16176355.0,8598291.0,,291197092.0,69.0,19678.0,4115729.0,33878247.0,25185.0,4453.0,8221032.0,2011-12-31,GA,8993.0,3968368.0,8.0,4074904.0,,2011-01-01 00:00:00,,,25557782.0,44124140.0,42004858.0,491.98,61.0,2011
GORDON MEMORIAL HOSPITAL DISTRICT (281358),General Short Term (Critical Access Hospitals),Governmental-County,,549510.0,0.773009,2.0,8857614.0,,,425733.0,,11458614.0,25.0,701.0,1111539.0,4785553.0,9150.0,227.0,564829.0,2012-06-30,NE,440.0,1113652.0,,112892.0,,2011-07-01 00:00:00,,,,1870480.0,546616.0,64.1,25.0,2011
GOTHENBURG MEMORIAL HOSP (281313),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,248885.0,0.674125,2.0,6955991.0,,,451249.0,,10318542.0,12.0,1128.0,1435650.0,3263273.0,4392.0,196.0,355397.0,2012-06-30,NE,824.0,1655920.0,,16038.0,,2011-07-01 00:00:00,,,,3699821.0,633680.0,60.9,12.0,2011
GOTTLIEB MEMORIAL HOSPITAL (140008),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,26616999.0,1967484.0,0.16701,1.0,117895666.0,,29873957.0,11740226.0,,705921019.0,209.0,35637.0,6359759.0,52796490.0,76494.0,6958.0,9261619.0,2012-06-30,IL,19008.0,6363952.0,24.0,501666.0,,2011-07-01 00:00:00,2.98,,48118048.0,78193014.0,75484184.0,807.77,185.0,2011
GOV. JUAN F. LUIS HOSPITAL (480002),General Short Term (Acute Care Hospitals),Governmental-Other,,13007141.0,0.913187,2.0,76095413.0,,,1927861.0,,83329454.0,112.0,25813.0,3424059.0,32517153.0,40880.0,3674.0,14243677.0,2011-09-30,VI,8642.0,2743093.0,10.0,,,2010-10-01 00:00:00,,,,89063762.0,11432262.0,651.96,102.0,2011
GOVE COUNTY MEDICAL CENTER (171367),General Short Term (Critical Access Hospitals),Governmental-County,,58218.0,0.795704,2.0,11571874.0,,,1780745.0,,14542929.0,21.0,3382.0,1003298.0,5616586.0,7665.0,673.0,51778.0,2011-12-31,KS,2435.0,1012741.0,,41645.0,,2011-01-01 00:00:00,,,,1479302.0,1593109.0,119.01,21.0,2011
GRACE COTTAGE HOSPITAL (471300),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,508817.0,0.855798,2.0,15068097.0,,,412892.0,,17607062.0,19.0,4086.0,987932.0,9687267.0,6935.0,226.0,377783.0,2011-09-30,VT,3446.0,1271208.0,,201227.0,,2010-10-01 00:00:00,,,,5767126.0,1389144.0,120.95,19.0,2011
GRACE HOSPITAL (340075),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,16076612.0,6406434.0,0.241227,1.0,72866324.0,,18532514.0,9682566.0,,302065495.0,184.0,25069.0,5697033.0,37404677.0,67160.0,5928.0,18056055.0,2011-12-31,NC,9563.0,5686209.0,10.0,2265366.0,,2011-01-01 00:00:00,5.27,,30209263.0,75381616.0,59737514.0,766.21,170.0,2011
GRACE HOSPITAL (362015),General Long Term,Voluntary Nonprofit-Other,,,,1.0,23089638.0,,,,,62861153.0,94.0,18205.0,4361.0,8786452.0,34564.0,661.0,,2012-06-30,OH,10225.0,4361.0,,,,2011-07-01 00:00:00,,,,6862664.0,,145.73,94.0,2011
GRACE MEDICAL CENTER (450162),General Short Term (Acute Care Hospitals),Proprietary-Partnership,5086050.0,268459.0,0.259821,1.0,37893586.0,,5140575.0,316111.0,,145845091.0,92.0,2766.0,3005188.0,8856512.0,33580.0,1034.0,1072806.0,2011-12-31,TX,1651.0,3005333.0,7.0,3252.0,,2011-01-01 00:00:00,,,8856512.0,9867143.0,1717576.0,187.3,85.0,2011
GRACEVILLE HEALTH CENTER (241321),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,72039.0,0.841941,2.0,6171782.0,,,428450.0,,7330425.0,15.0,332.0,503569.0,3167493.0,4095.0,56.0,30489.0,2011-06-30,MN,203.0,558338.0,,46369.0,,2010-10-01 00:00:00,,,,1378319.0,857715.0,38.6,15.0,2011
GRACEVILLE HEALTH CENTER (241321),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,301929.0,0.773645,2.0,7710294.0,,,1926269.0,,9966185.0,15.0,358.0,773051.0,4014515.0,5490.0,109.0,361417.0,2012-06-30,MN,260.0,729343.0,,23696.0,,2011-07-01 00:00:00,,,,983748.0,2306249.0,48.35,15.0,2011
GRADY GENERAL HOSPITAL (110121),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,2363935.0,883965.0,0.329932,2.0,15223755.0,,2227979.0,2339809.0,,46142133.0,46.0,5883.0,994002.0,7810314.0,16790.0,1157.0,,2011-09-30,GA,3093.0,871885.0,4.0,908482.0,,2010-10-01 00:00:00,,,6347937.0,448126.0,7934369.0,142.67,42.0,2011
GRADY MEMORIAL HOSPITAL (110079),General Short Term (Acute Care Hospitals),Governmental-County,68529143.0,154234797.0,0.254973,1.0,509699002.0,,70695018.0,141604990.0,,1999032135.0,641.0,155444.0,18627488.0,256496782.0,233965.0,26962.0,228271870.0,2011-12-31,GA,26383.0,17208235.0,116.0,96340123.0,,2011-01-01 00:00:00,456.86,,208330365.0,319830794.0,481350478.0,4643.48,396.0,2011
GRADY MEMORIAL HOSPITAL (360210),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,7899433.0,4654603.0,0.33924,1.0,70483103.0,,7683761.0,4584340.0,,207767825.0,61.0,10783.0,3899032.0,30310694.0,22326.0,2840.0,4231590.0,2012-06-30,OH,3726.0,3853976.0,6.0,3291530.0,,2011-07-01 00:00:00,,,28161829.0,24110522.0,25260573.0,482.75,55.0,2011
GRADY MEMORIAL HOSPITAL (370054),General Short Term (Acute Care Hospitals),Governmental-County,5934956.0,2223284.0,0.339421,1.0,24705985.0,,6266546.0,4447553.0,,72788607.0,99.0,6787.0,3309518.0,18941614.0,36135.0,1880.0,6134274.0,2011-12-31,OK,3547.0,3147471.0,12.0,218824.0,,2011-01-01 00:00:00,,,13033730.0,8620938.0,12180197.0,362.63,87.0,2011
GRAFTON CITY HOSPITAL (511307),General Short Term (Critical Access Hospitals),Governmental-City-County,,3568749.0,0.660008,2.0,15943808.0,,,991040.0,,24156996.0,25.0,3289.0,1695712.0,10071731.0,9150.0,375.0,1941477.0,2012-06-30,WV,2764.0,1603399.0,,2303938.0,,2011-07-01 00:00:00,,,,5989560.0,1970466.0,161.63,25.0,2011
GRAHAM COUNTY HOSPITAL (171325),General Short Term (Critical Access Hospitals),Governmental-County,,201261.0,0.760182,2.0,7015793.0,,,261962.0,,9229098.0,20.0,2552.0,1095460.0,3918508.0,7300.0,464.0,284209.0,2011-12-31,KS,1983.0,1127347.0,,26106.0,,2011-01-01 00:00:00,,,,756862.0,603079.0,76.15,20.0,2011
GRAHAM HOSPITAL ASSOCIATION (140001),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,7994956.0,6189032.0,0.378808,2.0,59039743.0,,8285957.0,6016338.0,,155856609.0,49.0,8693.0,3205475.0,28968011.0,17928.0,2508.0,4989146.0,2012-06-30,IL,4298.0,2816854.0,5.0,4385222.0,,2011-07-01 00:00:00,,,17467198.0,47021166.0,31966000.0,518.97,44.0,2011
GRAHAM REGIONAL MEDICAL CENTER (450085),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,3145563.0,-44330.0,0.504144,2.0,18759799.0,,2994221.0,,,37211219.0,33.0,4341.0,2013727.0,9207392.0,12045.0,1325.0,,2011-09-30,TX,2195.0,1872675.0,4.0,,,2010-10-01 00:00:00,,,7596647.0,6075259.0,,186.17,29.0,2011
GRAND ITASCA CLINIC AND HOSPITAL (240064),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,7220588.0,1642587.0,0.453052,1.0,54093857.0,,7280831.0,14484279.0,,119398688.0,36.0,7044.0,7626205.0,35215844.0,13140.0,2276.0,3415799.0,2011-12-31,MN,3086.0,6965422.0,,96487.0,,2011-01-01 00:00:00,,,23501072.0,52405270.0,33707358.0,473.68,27.0,2011
GRAND RIVER HOSPITAL DISTRICT (061317),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,2698613.0,0.682825,2.0,35153547.0,,,1031887.0,,51482522.0,25.0,1225.0,3080838.0,19244604.0,9150.0,491.0,4200902.0,2011-12-31,CO,726.0,2494585.0,,6537.0,,2011-01-01 00:00:00,,,16467785.0,13005197.0,4984249.0,208.9,25.0,2011
GRAND STRAND REGIONAL MEDICAL CENTER (420085),General Short Term (Acute Care Hospitals),Proprietary-Corporation,57262897.0,12839596.0,0.152254,1.0,177602391.0,,65166162.0,16818391.0,,1166491226.0,269.0,68760.0,14646062.0,58677578.0,82990.0,15241.0,49894810.0,2012-04-30,SC,34283.0,14350579.0,40.0,5358920.0,,2011-05-01 00:00:00,,,57853720.0,-146621772.0,101129120.0,1023.75,229.0,2011
GRAND VIEW HOSPITAL (390057),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,21169529.0,3169720.0,0.206395,1.0,133431998.0,,23364947.0,5520976.0,,646489045.0,188.0,36071.0,9138907.0,78260750.0,68808.0,8724.0,9513155.0,2012-06-30,PA,12880.0,9029104.0,14.0,1258403.0,,2011-07-01 00:00:00,,,49927603.0,183456918.0,46683804.0,1158.59,174.0,2011
GRANDE RONDE HOSPITAL (381321),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,4191961.0,0.615998,2.0,50886920.0,,,9489943.0,,82608863.0,25.0,5813.0,6938564.0,31685210.0,9150.0,1518.0,2943588.0,2012-04-30,OR,3162.0,8006990.0,6.0,2443606.0,,2011-05-01 00:00:00,,,,6805253.0,15134266.0,418.9,19.0,2011
GRANDVIEW HOSPITAL (360133),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,39904896.0,15751193.0,0.18856,1.0,216433282.0,,41751544.0,30361081.0,,1147820330.0,220.0,54231.0,10744937.0,91539065.0,80300.0,13046.0,14959349.0,2011-12-31,OH,17198.0,10742060.0,27.0,12996699.0,,2011-01-01 00:00:00,91.23,,79732048.0,207260838.0,167869255.0,1714.06,193.0,2011
GRANDVIEW MEDICAL CENTER (440064),General Short Term (Acute Care Hospitals),Proprietary-Corporation,4645533.0,1127144.0,0.208993,1.0,25359448.0,,4623163.0,2468146.0,,121340857.0,50.0,5504.0,1811739.0,10235953.0,18250.0,1576.0,5775472.0,2011-12-31,TN,2913.0,1642957.0,4.0,15891.0,,2011-01-01 00:00:00,,,8449624.0,31875829.0,25858031.0,201.65,46.0,2011
GRANITE COUNTY MEDICAL CENTER (271303),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,159162.0,0.852298,2.0,3802945.0,,,113055.0,,4461989.0,25.0,7402.0,394890.0,1884956.0,9150.0,56.0,160628.0,2012-06-30,MT,470.0,428610.0,,22259.0,,2011-07-01 00:00:00,,,,1196336.0,113055.0,42.61,25.0,2011
GRANITE FALLS HOSPITAL (241343),General Short Term (Critical Access Hospitals),Governmental-City-County,,249890.0,0.598237,2.0,15819677.0,,,1151677.0,,26443815.0,25.0,2525.0,1085851.0,8071016.0,9125.0,477.0,392121.0,2011-12-31,MN,1649.0,1075341.0,,15309.0,,2011-01-01 00:00:00,,,,3101511.0,2941365.0,119.48,25.0,2011
GRANT BLACKFORD MENTAL HEALTH  INC. (154021),Psychiatric,Voluntary Nonprofit-Other,,,,2.0,3875950.0,,,,,4618843.0,16.0,2269.0,182421.0,5067620.0,5856.0,446.0,,2012-06-30,IN,494.0,182421.0,,,,2011-07-01 00:00:00,,,,4037150.0,,145.07,16.0,2011
GRANT MEDICAL CENTER (360017),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,84845484.0,37850831.0,0.226633,1.0,377372473.0,,88752520.0,70059668.0,,1665127957.0,369.0,96404.0,15506372.0,181212714.0,135043.0,22144.0,29233620.0,2012-06-30,OH,26850.0,15638346.0,15.0,31562638.0,,2011-07-01 00:00:00,83.89,,132555860.0,180408853.0,355414575.0,2522.09,334.0,2011
GRANT MEMORIAL HOSPITAL (511316),General Short Term (Critical Access Hospitals),Governmental-County,,1704316.0,0.483117,2.0,27067335.0,,,5225596.0,,56026514.0,25.0,6373.0,2650768.0,10072414.0,9150.0,1425.0,2176429.0,2012-06-30,WV,3489.0,2405658.0,3.0,652846.0,,2011-07-01 00:00:00,,,,7238737.0,6799148.0,252.4,22.0,2011
GRANT REGIONAL HEALTH CENTER  INC. (521322),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,103449.0,0.549843,2.0,14932807.0,,,1593392.0,,27158292.0,25.0,1792.0,2062973.0,7595885.0,9125.0,527.0,,2011-12-31,WI,978.0,2013371.0,,161050.0,,2011-01-01 00:00:00,,,,9900194.0,3578887.0,131.64,25.0,2011
GRANVILLE MEDICAL CENTER (340127),General Short Term (Acute Care Hospitals),Governmental-County,7684706.0,5147096.0,0.363576,1.0,42524218.0,,8257164.0,3792527.0,,116961136.0,42.0,8890.0,3640249.0,26342587.0,15330.0,2564.0,12713000.0,2011-09-30,NC,4568.0,3456586.0,6.0,733559.0,,2010-10-01 00:00:00,,,17645386.0,23906526.0,15197499.0,425.64,36.0,2011
GRAPE COMMUNITY HOSPITAL - HAMBURG (161324),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,217243.0,0.61218,2.0,8764015.0,,,274137.0,,14316076.0,25.0,2926.0,2024544.0,3970279.0,9125.0,202.0,258712.0,2011-09-30,IA,1226.0,1802504.0,,58865.0,,2010-10-01 00:00:00,,,,1689003.0,525451.0,86.19,25.0,2011
GRAYS HARBOR COMMUNITY HOSPITAL (500031),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,21019881.0,5980405.0,0.276952,2.0,82248143.0,,22863874.0,10689141.0,,296976387.0,140.0,20627.0,8539596.0,36162199.0,51100.0,5408.0,16546387.0,2011-12-31,WA,9076.0,8316609.0,10.0,1468746.0,,2011-01-01 00:00:00,,,36211431.0,74574805.0,59928330.0,590.09,130.0,2011
GREAT BEND REGIONAL HOSPITAL (170191),General Short Term (Acute Care Hospitals),Proprietary-Corporation,5732647.0,397191.0,0.34388,2.0,24439798.0,,5844880.0,734197.0,,71070689.0,33.0,6988.0,3059157.0,9055181.0,12045.0,2217.0,890596.0,2011-12-31,KS,3110.0,3059103.0,4.0,90933.0,,2011-01-01 00:00:00,,,8643083.0,5493801.0,2447323.0,188.49,29.0,2011
GREAT LAKES SPECIALTY HOSPITAL (232021),General Long Term,Governmental-State,,-66552.0,0.489842,1.0,10910478.0,,,,,22273460.0,31.0,8167.0,5563.0,5346936.0,11346.0,283.0,,2012-06-30,MI,5699.0,5564.0,,,,2011-07-01 00:00:00,,,5318489.0,-692491.0,,81.88,31.0,2011
GREAT PLAINS OF CHEYENNE COUNTY  INC (171310),General Short Term (Critical Access Hospitals),Governmental-County,,300691.0,1.100614,2.0,7312255.0,,,77052.0,,6643797.0,16.0,1524.0,1523532.0,3776861.0,5840.0,274.0,218229.0,2011-12-31,KS,1143.0,1289690.0,,83281.0,,2011-01-01 00:00:00,,,,983221.0,268272.0,64.94,16.0,2011
GREAT PLAINS OF KIOWA COUNTY  INC. (171332),General Short Term (Critical Access Hospitals),Governmental-County,,610778.0,2.477609,2.0,7227238.0,,,41252.0,,2917021.0,15.0,1155.0,662211.0,2733128.0,5475.0,87.0,240480.0,2011-12-31,KS,512.0,1117745.0,,93129.0,,2011-01-01 00:00:00,,,,4510385.0,147606.0,62.04,15.0,2011
GREAT PLAINS OF OTTAWA COUNTY  INC (171328),General Short Term (Critical Access Hospitals),Governmental-County,,47570.0,1.150258,2.0,5106396.0,,,403167.0,,4439349.0,25.0,6694.0,370711.0,2836139.0,9125.0,203.0,34001.0,2011-09-30,KS,1950.0,329723.0,,36067.0,,2010-10-01 00:00:00,,,,568218.0,543212.0,69.68,25.0,2011
GREAT PLAINS OF PHILLIPS CO  INC. (171353),General Short Term (Critical Access Hospitals),Governmental-County,,261378.0,1.054479,2.0,8525607.0,,,110278.0,,8085137.0,25.0,1939.0,1800599.0,3765933.0,9150.0,206.0,199545.0,2012-03-31,KS,1625.0,1784170.0,,96326.0,,2011-04-01 00:00:00,,,,1540339.0,322987.0,83.34,25.0,2011
GREAT PLAINS OF SABETHA  INC. (171338),General Short Term (Critical Access Hospitals),Governmental-City-County,,164464.0,0.734681,2.0,9160895.0,,,74837.0,,12469222.0,17.0,2545.0,1820700.0,4749928.0,6205.0,271.0,182457.0,2011-12-31,KS,2218.0,1672822.0,,90529.0,,2011-01-01 00:00:00,,,,1383384.0,231108.0,90.86,17.0,2011
GREAT PLAINS OF SMITH CO.  INC (171377),General Short Term (Critical Access Hospitals),Governmental-County,,111385.0,1.004839,2.0,9535537.0,,,61973.0,,9489621.0,16.0,1427.0,2061398.0,4655109.0,5856.0,290.0,111492.0,2012-03-31,KS,1114.0,1858711.0,,32817.0,,2011-04-01 00:00:00,,,,2263143.0,209107.0,87.11,16.0,2011
GREAT PLAINS REGIONAL MEDICAL CENTER (280065),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,15957395.0,5074410.0,0.40516,2.0,94367159.0,,17663932.0,6501759.0,,232913290.0,71.0,14149.0,13442505.0,50243212.0,25915.0,4146.0,5284193.0,2011-12-31,NE,7740.0,13384559.0,9.0,2966282.0,,2011-01-01 00:00:00,,,33503343.0,27829685.0,22112421.0,714.97,62.0,2011
GREAT PLAINS REGIONAL MEDICAL CENTER (370019),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,4191210.0,2372951.0,0.326649,2.0,35936136.0,,4585313.0,3070469.0,,110014488.0,34.0,6192.0,3281841.0,16079191.0,12410.0,2088.0,6444337.0,2012-06-30,OK,2687.0,3683185.0,6.0,283379.0,,2011-07-01 00:00:00,,,13260396.0,40383927.0,13829098.0,304.45,28.0,2011
GREAT RIVER MEDICAL CENTER (040069),General Short Term (Acute Care Hospitals),Governmental-County,3829789.0,2409468.0,0.259652,2.0,15210946.0,,3699150.0,,,58582116.0,148.0,6517.0,996251.0,7738723.0,54020.0,2194.0,8862194.0,2011-12-31,AR,1903.0,985130.0,12.0,108382.0,,2011-01-01 00:00:00,,,7698537.0,2738410.0,15192163.0,190.3,136.0,2011
GREAT RIVER MEDICAL CENTER (160057),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,24954783.0,8041126.0,0.384143,2.0,131305730.0,,27860431.0,14280803.0,,341814323.0,138.0,25167.0,14205594.0,61592484.0,50508.0,6371.0,9731455.0,2012-06-30,IA,13095.0,14206838.0,12.0,4302856.0,,2011-07-01 00:00:00,,,52308916.0,105853530.0,36915798.0,1029.16,126.0,2011
GREATER BALTIMORE MEDICAL CENTER (210044),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,80356804.0,9846464.0,0.697394,1.0,305410266.0,,95795278.0,34238064.0,,437930981.0,347.0,82489.0,43544924.0,167403788.0,127002.0,18065.0,9242248.0,2012-06-30,MD,30915.0,43946382.0,24.0,3400976.0,,2011-07-01 00:00:00,60.6,,129578441.0,300863000.0,34253115.0,2638.0,281.0,2011
GREATER BATON ROUGE SURGICAL HOSPITA (190273),General Short Term (Acute Care Hospitals),Proprietary-Corporation,342727.0,157763.0,0.423149,1.0,8819318.0,,388554.0,188723.0,,20842123.0,10.0,491.0,423602.0,2454331.0,3650.0,179.0,373125.0,2011-12-31,LA,103.0,422523.0,,,,2011-01-01 00:00:00,,,2420171.0,11351259.0,2571746.0,49.07,10.0,2011
GREATER BINGHAMTON H.C. (334012),Psychiatric,Governmental-State,,-2170817.0,8.581287,1.0,41669271.0,,,,,4855830.0,130.0,43282.0,1184046.0,23399333.0,47580.0,584.0,,2012-03-31,NY,2661.0,1048556.0,,,,2011-04-01 00:00:00,0.66,,22986897.0,,,424.11,130.0,2011
GREATER EL MONTE COMMUNITY HOSPITAL (050738),General Short Term (Acute Care Hospitals),Proprietary-Corporation,10187193.0,1379584.0,0.152973,1.0,45932962.0,,10992017.0,13252664.0,,300269304.0,104.0,13661.0,585836.0,19239034.0,38064.0,3624.0,4684081.0,2012-06-30,CA,3448.0,516523.0,10.0,718496.0,,2011-07-01 00:00:00,,,18456651.0,29861963.0,96712428.0,265.78,94.0,2011
GREATER REGIONAL MEDICAL CENTER (161365),General Short Term (Critical Access Hospitals),Governmental-County,,1551409.0,0.662964,2.0,32431678.0,,,2862462.0,,48919179.0,25.0,2931.0,6313879.0,16417209.0,9150.0,663.0,1745013.0,2012-06-30,IA,1561.0,6439043.0,4.0,394528.0,,2011-07-01 00:00:00,,,14926693.0,24512780.0,5564935.0,247.02,21.0,2011
GREELEY COUNTY HEALTH SERVICES (171359),General Short Term (Critical Access Hospitals),Governmental-County,,292412.0,0.919995,2.0,8478848.0,,,805880.0,,9216187.0,18.0,1766.0,823727.0,4583698.0,6570.0,230.0,176212.0,2011-12-31,KS,1566.0,692171.0,,165695.0,,2011-01-01 00:00:00,,,,2135834.0,854362.0,70.66,18.0,2011
