PROVIDER_NUMBER,FYB,FYE,STATUS,HOSPITAL_Name,Street_Addr,Po_BOx,City,State,Zip_Code,County,IME1,IME2,IME3,DSH1,DSH2,DSH3,DSH_SHARE_PERCENTAGE,GME_PART_A,GME_PART_B,TOTAL_HOSPITAL_BEDS,TOTAL_HOSPITAL_BED_DAYS_AVAILABLE,TOTAL_HOSPITAL_MEDICARE_DAYS,TOTAL_HOSPITAL_MEDICAID_DAYS,TOTAL_HOSPITAL_DAYS,INTERNS_AND_RESIDENTS,TOTAL_HOSPITAL_EMPLOYEES_ON_PAYROL,TOTAL_HOSPITAL_NON_PAID_WORKERS,TOTAL_HOSPITAL_MEDICARE_DISCHARGES,TOTAL_HOSPITAL_MEDICAID_DISCHARGES,TOTAL_HOSPITAL_DISCHARGES,MEDICAID_HMO_DISCHARGES,MEDICAID_HMO_IPF_SUBPROVIDER,MEDICAID_HMO_IRF_SUBPROVIDER,MEDICAID_IPF_SUBPROVIDER,MEDICAID_IRF_SUBPROVIDER,TOTAL_DISCHARGES_SUBPROVIDER_IPF,TOTAL_DISCHARGES_SUBPROVIDER_IRF
131317,01-JAN-17,31-DEC-17,As Submitted,BENEWAH COMMUNITY HOSPITAL              ,229 SEVENTH ST                          ,,ST MARIES                               ,ID                                      ,83861                                   ,BENEWAH                                 ,,,,,,,,,,19,6935,1286,62,1655,,132.62,,209,22,296,,,,,,,
131318,01-OCT-16,30-SEP-17,As Submitted,WALTER KNOX MEMORIAL HOSPITAL           ,1202 EAST LOCUST                        ,,EMMETT                                  ,ID                                      ,83617                                   ,GEM                                     ,,,,,,,,,,13,4745,382,115,832,,106.3,,73,35,199,,,,,,,
131319,01-OCT-16,30-SEP-17,Settled,MINIDOKA MEMORIAL HOSPITAL              ,1224 8TH STREET                         ,,RUPERT                                  ,ID                                      ,83350-                                  ,MINIDOKA                                ,,,,,,,,,,16,5840,1116,71,1846,,140.45,,209,13,384,,,,,,,
131320,01-JUL-17,30-JUN-18,As Submitted,CLEARWATER VALLEY HOSPITAL              ,301 CEDAR                               ,,OROFINO                                 ,ID                                      ,83544-                                  ,CLEARWATER                              ,,,,,,,,,,23,8395,1724,177,2259,,167.23,,336,55,498,,,,,,,
131321,01-JUL-17,30-JUN-18,As Submitted,ST. MARYS HOSPITAL                      ,701 LEWISTON ST.                        ,137                                     ,COTTONWOOD                              ,ID                                      ,83522-0137                              ,LEWIS                                   ,,,,,,,,,,25,9125,1997,160,2557,,169.09,,271,54,422,,,,,,,
131322,01-OCT-16,30-SEP-17,As Submitted,FRANKLIN COUNTY MEDICAL CENTER          ,44 NORTH FIRST EAST                     ,,PRESTON                                 ,ID                                      ,83263-                                  ,FRANKLIN                                ,,,,,,,,,,20,7300,1891,186,3016,,97.27,,269,60,563,,,,,,,
131323,01-OCT-16,30-SEP-17,Settled,ST. LUKES WOOD RIVER MEDICAL CENTER     ,100 HOSPITAL DRIVE                      ,100                                     ,KETCHUM                                 ,ID                                      ,83340                                   ,BLAINE                                  ,,,,,,,,,,25,9125,1062,396,3070,,374.55,,323,109,1033,,,,,,,
131324,01-OCT-16,30-SEP-17,Settled,LOST RIVERS HOSPITAL                    ,551 HIGHLAND DRIVE                      ,,ARCO                                    ,ID                                      ,83213                                   ,BUTTE                                   ,,,,,,,,,,14,5110,481,2,515,,41.28,,43,1,53,,,,,,,
131325,01-JAN-17,31-DEC-17,As Submitted,BINGHAM MEMORIAL HOSPITAL               ,98 POPLAR                               ,,BLACKFOOT                               ,ID                                      ,83221-                                  ,BINGHAM                                 ,,,,,,,,,,25,9125,2480,1055,6051,,531.83,,778,300,2000,,,,,,,
131326,01-JAN-17,31-DEC-17,As Submitted,CASSIA REGIONAL MED. CENTER             ,1501 HILAND AVE.                        ,,BURLEY                                  ,ID                                      ,83318-                                  ,CASSIA                                  ,,,,,,,,,,25,9125,1636,1137,4699,,300.57,,423,341,1448,10,,,,,,
131327,01-JAN-17,31-DEC-17,As Submitted,GRITMAN MEDICAL CENTER                  ,700 SOUTH MAIN STREET                   ,,MOSCOW                                  ,ID                                      ,83843-                                  ,LATAH                                   ,,,,,,,,,,25,9125,2122,729,5091,,369.58,,542,141,1336,,,,,,,
131328,01-JAN-17,31-DEC-17,Settled,BONNER GENERAL HOSPITAL                 ,520 N. THIRD AVENUE                     ,1448                                    ,SANDPOINT                               ,ID                                      ,83864-                                  ,BONNER                                  ,,,,,,,,,,25,9125,1986,807,4666,,321.25,,559,369,1762,,,,,,,
132001,01-OCT-16,30-SEP-17,Settled,NORTHERN IDAHO ADVANCED CARE HOSPITA    ,600 NORTH CECIL                         ,,POST FALLS                              ,ID                                      ,83854                                   ,KOOTENAI                                ,,,,,,,,,,40,14600,7063,1000,10901,,130.35,,271,31,412,,,,,,,
132002,01-SEP-17,31-AUG-18,As Submitted,VIBRA HOSPITAL OF BOISE                 ,6551 W FRANKLIN STREET                  ,,BOISE                                   ,ID                                      ,83709                                   ,ADA                                     ,,,,,,,,,,60,21900,5761,1477,10360,,111.37,,228,43,374,1,,,,,,
132003,01-JAN-17,04-FEB-18,Settled,SOUTHWEST IDAHO ADVANCED CARE HOSPIT    ,6651 W FRANKLIN ROAD                    ,,BOISE                                   ,ID                                      ,83709                                   ,ADA                                     ,,,,,,,,,,40,15960,4769,957,8268,,88.57,,185,36,321,,,,,,,
133027,01-JUN-17,31-MAY-18,As Submitted,REHABILITATION HOSPITAL OF THE NORTH    ,3372 E JENALAN AVE                      ,,POST FALLS                              ,ID                                      ,83854                                   ,KOOTENAI                                ,,,,,,,,,,30,10950,6790,346,9096,,101.75,,538,27,686,,,,,,,
134002,01-OCT-16,30-SEP-17,Settled,INTERMOUNTAIN                           ,303 N ALLUMBAUGH STREET                 ,,BOISE                                   ,ID                                      ,83704                                   ,ADA                                     ,,,,,,,,,,151,55115,6983,6338,32208,,,,565,650,3990,,,,,,,
134009,01-JAN-17,31-DEC-17,Settled,SAFE HAVEN HOSPITAL TREASURE VALLEY     ,8050 NORTHVIEW STREET                   ,,BOISE                                   ,ID                                      ,83704                                   ,ADA                                     ,,,,,,,,,,16,5840,852,1411,4338,,36.83,,83,157,570,,,,,,,
134010,01-JUL-17,30-JUN-18,As Submitted,STATE HOSPITAL SOUTH                    ,700 EAST ALICE STREET                   ,400                                     ,BLACKFOOT                               ,ID                                      ,83221-                                  ,BINGHAM                                 ,,,,,,,,,,106,38690,3831,4129,32841,,274.41,,95,111,696,,,,,,,
134016,30-NOV-16,30-NOV-17,As Submitted,SAFE HAVEN HOSPITAL                     ,1200 HOSPITAL WAY                       ,,POCATELLO                               ,ID                                      ,83201                                   ,BANNOCK                                 ,,,,,,,,,,14,5124,973,387,1896,,18.32,,77,44,181,,,,,,,
140001,01-JUL-17,30-JUN-18,As Submitted,GRAHAM HOSPITAL ASSOCIATION             ,210 WEST WALNUT                         ,,CANTON                                  ,IL                                      ,61520-                                  ,FULTON                                  ,,,,134140,,,.0883,,,43,15695,3688,1463,7886,,470.32,,923,436,2154,,,,,,,
140002,01-JAN-17,31-DEC-17,Amended,ALTON MEMORIAL HOSPITAL                 ,ONE MEMORIAL DRIVE                      ,,ALTON                                   ,IL                                      ,62002-                                  ,MADISON                                 ,,,,438586,,,.0892,,,132,48180,10201,2167,23582,,714.8,,2628,777,7518,,,,,,244,
140007,01-JAN-17,31-DEC-17,As Submitted,PRESENCE ST. JOSEPH MEDICAL CENTER      ,333 NORTH MADISON STREET                ,,JOLIET                                  ,IL                                      ,60435                                   ,KANE                                    ,137042,,,1784972,,,.098,45890,14887,425,155125,37833,5871,87581,3.92,1612.92,,8033,5053,21701,3534,,,,13,,879
140008,01-JUL-17,30-JUN-18,As Submitted,GOTTLIEB MEMORIAL HOSPITAL              ,8700 WEST NORTH AVENUE                  ,,MELROSE PARK                            ,IL                                      ,60160                                   ,COOK                                    ,153134,,,203356,,,.0362,67009,14703,155,59825,11345,882,22979,3.31,697.66,,2437,712,5284,,,,2,33,223,421
140010,01-OCT-16,30-SEP-17,As Submitted,NORTHSHORE UNIVERSITY HEALTHSYSTEM      ,2650 RIDGE AVENUE                       ,,EVANSTON                                ,IL                                      ,60201                                   ,COOK                                    ,21707960,,,1310368,,,.0342,5551113,5585569,733,256204,72437,13037,162715,202.34,6071,,16551,2846,37259,2048,91,,30,15,1686,352
140011,01-APR-17,31-MAR-18,As Submitted,HERRIN HOSPITAL                         ,201 S. 14TH STREET                      ,,HERRIN                                  ,IL                                      ,62948                                   ,,,,,431290,,,.0724,,,85,31025,13571,3145,21912,,754.33,,3400,1031,6304,73,,,,73,,446
140012,01-JAN-17,31-DEC-17,As Submitted,KATHERINE SHAW BETHEA                   ,KATHERINE SHAW BETHEA HOSPITAL          ,403 EAST                                ,DIXON                                   ,IL                                      ,61021                                   ,LEE                                     ,468344,,,277587,,,.12,154447,166403,66,24090,4070,2517,8607,3.63,741.21,,1221,424,2707,,,,286,,691,
140013,01-JAN-17,31-DEC-17,Settled,PROCTOR HOSPITAL                        ,5409 N. KNOXVILLE                       ,,PEORIA                                  ,IL                                      ,61614                                   ,PEORIA                                  ,,,,,,,,,,110,40150,6361,812,12120,,525.9,,1594,186,3224,,,,,,308,
140015,01-OCT-16,30-SEP-17,As Submitted,BLESSING HOSPITAL                       ,1005 BROADWAY                           ,,QUINCY                                  ,IL                                      ,62301                                   ,,1958853,,,853409,,,.0702,575410,229781,228,83220,26353,6429,47287,16.22,1868.35,,5968,1764,11871,206,117,,1123,14,2140,326
140018,01-JUL-17,30-JUN-18,Amended,MOUNT SINAI HOSPITAL MEDICAL CENTER     ,15TH STREET & CALIFORNIA AVE            ,,CHICAGO                                 ,IL                                      ,60608-                                  ,COOK                                    ,3110642,,,1938058,,,.5852,1819340,736832,236,86140,6859,12129,49428,116.39,1537.51,,1321,2426,11488,5135,896,,158,,1393,
140019,01-JUL-17,30-JUN-18,Amended,HSHS GOOD SHEPHERD HOSPITAL             ,200 SOUTH CEDAR                         ,,SHELBYBILLE                             ,IL                                      ,62565-1899                              ,SHELBY                                  ,,,,42439,,,.12,,,30,10950,1317,328,1968,,129.51,,282,127,497,12,,,,,,
140029,01-JUL-17,30-JUN-18,Amended,COPLEY MEMORIAL HOSPITAL                ,2000 OGDEN AVENUE                       ,,AURORA                                  ,IL                                      ,60504                                   ,KANE                                    ,1123123,,,869304,,,.1232,274655,205969,192,70080,12912,3942,42215,11.53,1508.45,,3131,3399,10780,,,,,113,,358
140030,01-JAN-17,31-DEC-17,As Submitted,ADVOCATE SHERMAN HOSPITAL               ,1425 NORTH RANDALL ROAD                 ,,ELGIN                                   ,IL                                      ,60123                                   ,KANE                                    ,,,,816157,,,.0689,,,255,93075,23939,3194,61376,,1343,,5070,971,15838,2431,,,,,,
140032,01-JUL-17,30-JUN-18,As Submitted,ST. ANTHONYS MEMORIAL HOSPITAL          ,503 N MAPLE                             ,,EFFINGHAM                               ,IL                                      ,62401                                   ,EFFINGHAM                               ,,,,241864,,,.0533,,,133,48545,9071,1891,16199,,892.03,,2398,607,4776,,,,,,,
140033,01-DEC-16,30-NOV-17,Settled,VISTA MEDICAL CENTER WEST               ,1324 NORTH SHERIDAN ROAD                ,,WAUKEGAN                                ,IL                                      ,60085-                                  ,LAKE                                    ,,,,,,,,,,30,10950,,,,,51.75,,,,,,,,668,21,1142,174
