PROVIDER_NUMBER,FYB,FYE,STATUS,HOSPITAL_Name,Street_Addr,Po_BOx,City,State,Zip_Code,County,IME1,IME2,IME3,DSH1,DSH2,DSH3,DSH_SHARE_PERCENTAGE,GME_PART_A,GME_PART_B,TOTAL_HOSPITAL_BEDS,TOTAL_HOSPITAL_BED_DAYS_AVAILABLE,TOTAL_HOSPITAL_MEDICARE_DAYS,TOTAL_HOSPITAL_MEDICAID_DAYS,TOTAL_HOSPITAL_DAYS,INTERNS_AND_RESIDENTS,TOTAL_HOSPITAL_EMPLOYEES_ON_PAYROL,TOTAL_HOSPITAL_NON_PAID_WORKERS,TOTAL_HOSPITAL_MEDICARE_DISCHARGES,TOTAL_HOSPITAL_MEDICAID_DISCHARGES,TOTAL_HOSPITAL_DISCHARGES,MEDICAID_HMO_DISCHARGES,MEDICAID_HMO_IPF_SUBPROVIDER,MEDICAID_HMO_IRF_SUBPROVIDER,MEDICAID_IPF_SUBPROVIDER,MEDICAID_IRF_SUBPROVIDER,TOTAL_DISCHARGES_SUBPROVIDER_IPF,TOTAL_DISCHARGES_SUBPROVIDER_IRF
151305,01-OCT-18,30-SEP-19,As Submitted,PULASKI MEMORIAL HOSPITAL               ,616 EAST 13TH                           ,,WINAMAC                                 ,IN                                      ,46996-                                  ,PULASKI                                 ,,,,,,,,,,25,9125,1730,131,2961,,178.85,,282,12,543,39,,,,,,
151315,01-OCT-18,30-SEP-19,As Submitted,CAMERON MEMORIAL COMMUNITY HOSPITAL     ,416 E MAUMEE STREET                     ,,ANGOLA                                  ,IN                                      ,47803-                                  ,STEUBEN                                 ,,,,,,,,,,25,9125,1189,101,4382,,390.14,,343,40,1262,118,,,,,,
151319,01-OCT-18,30-SEP-19,As Submitted,GIBSON GENERAL HOSPITAL                 ,1800 SHERMAN DRIVE                      ,,PRINCETON                               ,IN                                      ,47670-                                  ,GIBSON                                  ,,,,,,,,,,25,9125,1953,15,3118,,237.29,,181,6,284,20,,,,,,
152027,01-NOV-18,30-JAN-19,As Submitted,VIBRA HOSP FORT WAYNE                   ,2200 RANDALLIA DRIVE                    ,5TH FLOOR                               ,FORT WAYNE                              ,IN                                      ,46805-4638                              ,ALLEN                                   ,,,,,,,,,,48,4416,430,,939,,57,,22,,51,8,,,,,,
152028,01-NOV-18,31-OCT-19,As Submitted,VIBRA HOSPITAL OF NORTHWEST INDIANA     ,9509 GEORGIA STREET                     ,,CROWN POINT                             ,IN                                      ,46307-6518                              ,LAKE                                    ,,,,,,,,,,40,14600,7646,,11240,,112.68,,311,,419,34,,,,,,
153030,01-OCT-18,30-SEP-19,As Submitted,REHABILITATION HOSPITAL OF FT WAYNE     ,7970 WEST JEFFERSON BOULEVARD           ,,FORT WAYNE                              ,IN                                      ,46804-                                  ,ALLEN                                   ,,,,,,,,,,36,13140,4425,248,9139,,110.15,,356,65,695,,,,,,,
154065,23-OCT-18,31-DEC-18,Settled,NEUROBEHAVIORAL HOSPITAL  LLC           ,9330 BROADWAY                           ,,CROWN POINT                             ,IN                                      ,46307                                   ,LAKE                                    ,,,,,,,,,,70,4830,1004,29,1602,,79.64,,66,2,77,,,,,,,
160024,01-JAN-19,30-JUN-19,As Submitted,IOWA LUTHERAN HOSPITAL                  ,700 EAST UNIVERSITY                     ,,DES MOINES                              ,IA                                      ,50316                                   ,POLK                                    ,362344,,,596699,,,.2511,635350,284538,161,29034,6200,6343,19019,8.25,333.79,,1152,1082,3985,,,,13,,76,
160122,01-OCT-18,30-SEP-19,As Submitted,FORT MADISON COMMUNITY HOSPITAL         ,HIGHWAY 61 WEST                         ,174                                     ,FORT MADISON                            ,IA                                      ,52627-                                  ,LEE                                     ,,,,92222,,,.12,,,50,18250,1205,845,3301,,392,,411,203,963,,,,,,,
161321,01-JAN-19,30-APR-19,Settled,SANFORD HOSPITAL ROCK RAPIDS            ,801 SOUTH GREENE STREET                 ,,ROCK RAPIDS                             ,IA                                      ,51246-                                  ,LYON                                    ,,,,,,,,,,14,1680,146,1,187,,46.97,,22,4,38,,,,,,,
161321,01-MAY-19,30-JUN-19,As Submitted,AVERA MERRILL PIONEER HOSPITAL          ,1100 S 10TH AVE                         ,,ROCK RAPIDS                             ,IA                                      ,51246                                   ,LYON                                    ,,,,,,,,,,11,671,18,2,28,,51.23,,4,1,8,1,,,,,,
161324,01-OCT-18,30-SEP-19,As Submitted,GRAPE COMMUNITY HOSPITAL - HAMBURG      ,275 HWY NORTH                           ,,HAMBURG                                 ,IA                                      ,51640-                                  ,FREMONT                                 ,,,,,,,,,,25,9125,670,,846,,80.98,,54,,63,3,,,,,,
170012,01-OCT-18,30-SEP-19,As Submitted,SALINA REGIONAL HEALTH CENTER           ,400 S. SANTA FE                         ,,SALINA                                  ,KS                                      ,67401-5080                              ,SALINE                                  ,1073550,,,318525,,,.0393,493407,206306,177,62728,19874,1306,36077,14.78,1405.2,,3766,72,8544,1010,223,,20,3,963,396
170014,01-JAN-19,30-APR-19,As Submitted,RANSOM MEMORIAL HOSPITAL                ,1301 SOUTH MAIN                         ,,OTTAWA                                  ,KS                                      ,66067-3598                              ,FRANKLIN                                ,,,,11075,,,.0267,,,47,5640,813,4,1434,,102.36,,225,,469,66,,,,,,
170014,01-MAY-19,30-SEP-19,As Submitted,ADVENTHEALTH OTTAWA                     ,1301 SOUTH MAIN                         ,,OTTAWA                                  ,KS                                      ,66067-3598                              ,FRANKLIN                                ,,,,31707,,,.0695,,,47,7191,775,11,1521,,277.72,,251,3,525,107,,,,,,
170027,01-OCT-18,30-SEP-19,As Submitted,PRATT REGIONAL MEDICAL CENTER           ,200 COMMODORE                           ,,PRATT                                   ,KS                                      ,67124-                                  ,PRATT                                   ,,,,,,,,,,35,12775,2700,115,4219,,272.07,,753,7,1357,102,,,,,,
170075,01-OCT-18,30-SEP-19,Settled,MERCY HOSPITAL  INC.                    ,218 E. PACK                             ,180                                     ,MOUNDRIDGE                              ,KS                                      ,67107                                   ,MCPHERSON                               ,,,,,,,,,,21,7665,1067,91,1459,,35.57,,164,,238,9,,,,,,
170086,01-OCT-18,30-SEP-19,As Submitted,STORMONT-VAIL REGIONAL HEALTH CENTER    ,1500 SW 10TH AVE                        ,,TOPEKA                                  ,KS                                      ,66604-1353                              ,SHAWNEE                                 ,38389,,,2758097,,,.1253,8705,4630,426,155490,38993,1313,100031,.01,4335.94,,9662,236,25553,4611,,,,,,
170122,01-OCT-18,30-SEP-19,As Submitted,VIA CHRISTI HOSPITAL WICHITA            ,929 N. ST. FRANCIS                      ,,WICHITA                                 ,KS                                      ,67214                                   ,SEDGWICK                                ,9902317,,,3376228,,,.1263,6109815,1525402,625,228125,54856,,153676,132.93,2797.66,,10788,,29101,6261,,,,,380,
171301,01-OCT-18,30-SEP-19,As Submitted,GREAT PLAINS OF ELLINWOOD  INC.         ,605 NORTH MAIN                          ,,ELLINWOOD                               ,KS                                      ,67526-                                  ,BARTON                                  ,,,,,,,,,,25,9125,1059,,2292,,57.39,,126,,161,3,,,,,,
171302,01-OCT-18,25-FEB-19,As Submitted,CAH ACQUISITION COMPANY #2 LLC          ,800 BARKER DRIVE                        ,,OSWEGO                                  ,KS                                      ,67356                                   ,LABETTE                                 ,,,,,,,,,,12,1764,198,,305,,18.08,,6,,7,,,,,,,
171318,01-OCT-18,30-SEP-19,As Submitted,SEDAN CITY HOSPITAL                     ,300 W NORTH STREET                      ,C                                       ,SEDAN                                   ,KS                                      ,67361                                   ,CHAUTAUQUA                              ,,,,,,,,,,17,6205,628,,679,,39.04,,117,,141,2,,,,,,
171320,01-OCT-18,24-MAR-19,As Submitted,CAH ACQUISITION COMPANY #3  LLC         ,240 WEST 18 TH STREET                   ,,HORTON                                  ,KS                                      ,66439                                   ,BROWN                                   ,,,,,,,,,,15,2610,193,,332,,16.25,,44,,71,,,,,,,
171328,01-OCT-18,30-SEP-19,As Submitted,GREAT PLAINS OF OTTAWA COUNTY  INC      ,215 EAST EIGHTH                         ,290                                     ,MINNEAPOLIS                             ,KS                                      ,67467-                                  ,OTTAWA                                  ,,,,,,,,,,25,9125,1301,,5973,,63.93,,88,,95,2,,,,,,
171337,01-OCT-18,30-SEP-19,As Submitted,WAMEGO HOSPITAL ASSOCIATION             ,PAR                                     ,,WAMEGO                                  ,KS                                      ,66547                                   ,POTTAWATOMIE                            ,,,,,,,,,,18,6570,1560,,1880,,56.86,,116,8,162,,,,,,,
171339,01-OCT-18,30-SEP-19,As Submitted,GREENWOOD COUNTY HOSPITAL               ,100 WEST 16TH                           ,,EUREKA                                  ,KS                                      ,67045-                                  ,GREENWOOD                               ,,,,,,,,,,25,9125,2036,,2452,,95.2,,226,,300,9,,,,,,
171349,01-OCT-18,30-SEP-19,As Submitted,CLOUD COUNTY HEALTH CENTER              ,1100 HIGHLAND DRIVE                     ,,CONCORDIA                               ,KS                                      ,66901-                                  ,CLOUD                                   ,,,,,,,,,,22,8030,1953,13,2074,,106.11,,226,,259,4,,,,,,
171356,01-OCT-18,30-SEP-19,As Submitted,ST. LUKE HOSPITAL                       ,535 SOUTH FREEBORN                      ,,MARION                                  ,KS                                      ,66861                                   ,,,,,,,,,,,10,3650,902,4,1000,,69.44,,86,2,108,,,,,,,
171357,01-OCT-18,30-SEP-19,As Submitted,HILLSBORO COMMUNITY HOSPITAL            ,701 SOUTH MAIN STREET                   ,,HILLSBORO                               ,KS                                      ,67063                                   ,MARION                                  ,,,,,,,,,,15,5475,689,,881,,41.68,,88,,128,8,,,,,,
171358,01-OCT-18,30-SEP-19,As Submitted,LINDSBORG COMMUNITY HOSPITAL            ,605 WEST LINCOLN                        ,,LINDSBORG                               ,KS                                      ,64756-                                  ,MCPHERSON                               ,,,,,,,,,,23,8395,1431,,1613,,86.11,,86,,115,,,,,,,
171361,01-OCT-18,30-SEP-19,As Submitted,GREAT PLAINS OF REPUBLIC CO.  INC       ,2420 G STREET                           ,,BELLEVILLE                              ,KS                                      ,66935-                                  ,REPUBLIC                                ,,,,,,,,,,25,9125,2313,47,5740,,124.92,,371,,521,34,,,,,,
171382,01-OCT-18,30-SEP-19,As Submitted,ATCHISON HOSPITAL ASSOCIATION           ,800 RAVEN HILL DRIVE                    ,,ATCHISON                                ,KS                                      ,66002-1297                              ,ATCHISON                                ,,,,,,,,,,25,9125,2252,150,3612,,201.54,,399,,1099,146,,,,,,
172004,15-JUN-19,31-AUG-19,Settled,KPC PROMISE HOSPITAL OF OVERLAND PK     ,6509 W 103RD STREET                     ,,OVERLAND PARK                           ,KS                                      ,66212                                   ,JOHNSON                                 ,,,,,,,,,,56,4368,730,199,2059,,140,,29,7,86,,,,,,,
173028,01-OCT-18,30-SEP-19,As Submitted,VIA CHRISTI REHAB CENTER  INC           ,1151 N. ROCK ROAD                       ,,WICHITA                                 ,KS                                      ,67206-                                  ,SEDGWICK                                ,,,,,,,,,,58,21170,3897,1183,6589,,147.39,,339,104,579,,,,,,,
180005,01-JUL-19,31-JUL-19,As Submitted,HIGHLANDS REGIONAL MEDICAL CENTER       ,US 23 NORTH                             ,PO BOX 66                               ,PRESTONSBURG                            ,KY                                      ,41653                                   ,FLOYD                                   ,,,,35807,,,.2097,,,127,3937,565,,1169,,329.78,,101,,198,57,,,,,9,
