FY 2020 IPPS Impact File -  Final Rule (August 2019)																																																								
Provider Number	Name	Geographic Labor Market Area	Pre-Reclass Labor Market Area	Post Reclass Labor Market Area	Payment Labor Market Area (for purposes of Capital and DSH)	FIPS County Code	Region	URGEO	URSPA	RECLASS	FY 2020 Wage Index	LUGAR	Section 401 Hospital	Section 401 or LUGAR Hospitals with a MGCRB Wage Index Reclass	Section  505 Eligible	Section 505 Adjustment	Cost of Living Adjustment	Resident to Bed Ratio	RDAY	Beds	Average Daily Census	TCHOP	TCHCP	DSHPCT	DSHOPP	DSHCPP	DSH_LY	UCP_ADJ	UCP Per Claim Amount	UCP_ADJ_LY	UCP Per Claim Amount LY	Operating CCR	Capital CCR	Provider Type	HSP Rate	Bills	CASETA36	CMIV36	TACMIV36	IME_CASETA36	IME_TACMIV36	CASETA37	CMIV37	TACMIV37	IME_CASETA37	IME_TACMIV37	GAF	Capital Cost of Living Adjustment	OUT19F	COUT19F	Medicare Percentage	Low Volume Hospital Adjustment	Proxy Value Based Purchasing Adjustment Factor	Proxy Readmission Adjustment Factor	Proxy Quality Reduction	Proxy EHR Reduction
100299	Lakewood Ranch Medical Center	35840	35840	35840	35840	12081	3	ourban	ourban	N	0.9205				N		1	0	0	140	52	0	0	0.0924	0	0.01889	0		0		0	0.119	0.009	0		2268	2216.47	1.6930	1.6803			2219.17	1.6928	1.6805			0.9449	1	0.02069	0.01945	0.4066	1	1.00318	1.0000	0	0
100302	St Cloud Regional Medical Center	36740	36740	36740	36740	12097	3	lurban	lurban	N	0.8733				N		1	0	0	84	45	0	0	0.1915	0.01299	0	0.01299	0.000119	791.48	0.000114	741.92	0.126	0.006	0		1207	1174.21	1.4035	1.3922			1175.04	1.4023	1.3907			0.9114	1	0.01147	0.00221	0.3746	1	0.99361	0.9848	0	0
100307	Ascension St Vincent's Southside	27260	27260	27260	27260	12031	3	lurban	lurban	N	0.8737				N		1	0	0	275	110	0	0	0.235	0.02151	0.04874	0.02151	0.000289	731.49	0.000257	646.21	0.161	0.007	0		3200	3110.29	1.8449	1.8403			3115.28	1.8422	1.8372			0.9117	1	0.00445	0.0007	0.3061	1	0.99977	0.9868	0	0
100313	Sacred Heart Hospital On The Gulf	37460	37460	37460	37460	12045	3	ourban	ourban	N	0.8293				N		1	0	0	19	3	0	0	0.1752	0.01035	0	0.01035	0.000064	2813.35	0.000033	1325.52	0.494	0.059	0		177	165.85	1.1519	1.1455			166.42	1.1445	1.1381			0.8797	1	0	0	0.44181	1.25	1.01129	0.9988	0	0
100314	West Kendall Baptist Hospital	33124	33124	33124	33124	12086	3	lurban	lurban	N	0.9474				N		1	0.0915	0.0501	133	94	0.04873	0.01424	0.5123	0.0787	0.10931	0.0787	0.000652	3360.6	0.000551	2829.79	0.214	0.025	0		1416	1377.20	1.4662	1.4589	1578.61	1.4489	1378.71	1.4691	1.4617	1580.16	1.4532	0.9637	1	0.03356	0.08332	0.21176	1	1.00697	1.0000	0	0
100315	Viera Hospital	37340	37340	37340	37340	12009	3	ourban	ourban	N	0.9255				N		1	0	0	84	47	0	0	0.037632597	0	0	0		0		0	0.227	0.042	0		1964	1915.13	1.4621	1.4542			1918.27	1.4609	1.4532			0.9484	1	0.02377	0.09129	0.44687	1	1.00629	0.9821	0	0
100316	Palm Bay Hospital	37340	37340	37340	37340	12009	3	ourban	ourban	N	0.9255				N		1	0	0	152	70	0	0	0.172	0.00983	0.03544	0.00983	0.00035	1256.16	0.000269	975.22	0.21	0.027	0		2446	2393.50	1.4755	1.4630			2396.54	1.4699	1.4577			0.9484	1	0.02168	0.0518	0.39677	1	1.00287	0.9875	0	0
100319	Adventhealth Wesley Chapel	45300	45300	45300	45300	12101	3	lurban	lurban	N	0.8814				N		1	0	0	86	61	0	0	0.1425	0	0	0		0	0.000155	796.05	0.152	0.017	0		1966	1898.85	1.6492	1.6281			1909.09	1.6413	1.6243			0.9172	1	0.01922	0.03947	0.266	1	1.01214	0.9889	0	0
100320	Poinciana Medical Center	36740	36740	36740	36740	12097	3	lurban	lurban	N	0.8733				N		1	0	0	65	29	0	0	0.2356	0.02163	0	0.02163	0.00025	2498.49	0.000153	1678.34	0.085	0.017	0		932	915.42	1.3607	1.3564			916.38	1.3622	1.3579			0.9114	1	0	0	0.28199	1	0.98967	0.9970	0	0
100321	Ascension St Vincent's Clay County	27260	27260	27260	27260	12019	3	lurban	lurban	N	0.8737				N		1	0	0	103	62	0	0	0.1584	0.00762	0.0326	0.00762	0.000155	538.96		0	0.156	0.017	0		2565	2473.88	1.4940	1.4647			2479.21	1.4905	1.4616			0.9117	1	0.00723	0.01191	0.36094	1	1.01366	0.9803	0	0
100322	Regional General Hospital Williston	10	10	23540	23540	12075	3	rural	ourban	L	0.8887	LUGAR			N		1	0	0	20	2	0	0	0.1769	0.01062	0	0.01062	0.000013	1918.73		0	0.738	0.013	0		27	26.79	0.7913	0.7882			26.83	0.7876	0.7854			0.9224	1	0	0	0.24282	1	1	1.0000	0	1
100329	Oviedo Medical Center	36740	36740	36740	36740	12117	3	lurban	lurban	N	0.8733				N		1	0		64	23	0	0.52699	0.157849845	0.00753	0	0.00753		0		0	0.181	0.05	0		786	769.73	1.4103	1.4030			770.36	1.4099	1.4027			0.9114	1	0.05158	0.33808	0.30498	1	0.99574	1.0000	0	0
110001	Hamilton Medical Center	19140	19140	12060	11	13313	3	ourban	rural	S	0.9119		YES	YES	N		1	0	0	234	105	0	0	0.3575	0.04677	0	0.04677	0.000676	1631.2	0.000613	1449.87	0.193	0.019	7		3385	3322.67	1.5849	1.5796			3325.27	1.5822	1.5771			0.9388	1	0.01746	0.02968	0.35094	1	1.00048	0.9915	0	0
110002	Upson Regional Medical Center	11	11	12060	11	13293	3	rural	rural	W	0.9119				N		1	0	0	101	35	0	0	0.3925	0.05399	0	0.05399	0.00022	1901.15	0.000186	1577.99	0.259	0.035	17	6435.45	1023	995.83	1.4603	1.4426			996.92	1.4603	1.4429			0.9388	1	0.01308	0.05103	0.31528	1.07129	0.99972	1.0000	0	0
110003	Memorial Satilla Health	11	11	15260	11	13299	3	rural	rural	W	0.8184				N		1	0.0206	0.0353	155	65	0.01119	0.01001	0.294	0.03368	0	0.03368		0	0.000521	1812.99	0.22	0.019	17	6037.54	2486	2420.00	1.4048	1.3950	927.97	1.2869	2422.29	1.4044	1.3947	928.52	1.2852	0.8718	1	0.05488	0.06682	0.40001	1	0.99934	0.9858	0	0
110005	Northside Hospital Forsyth	12060	12060	12060	12060	13117	3	lurban	lurban	N	0.9253				N		1	0	0	231	181	0	0	0.1754	0.01038	0.03616	0.01038	0.00081	1369.19	0.000497	897.46	0.223	0.019	0		5022	4991.48	1.6543	1.6503			4994.27	1.6499	1.6460			0.9482	1	0.11437	0.13012	0.31998	1	0.99941	0.9942	0	0
110006	St Mary's Hospital	12020	12020	12060	11	13059	3	ourban	rural	S	0.9119		YES	YES	N		1	0.191	0.1247	162	101	0.09903	0.03582	0.2399	0.02252	0	0.02252	0.00034	955.43	0.00026	748.23	0.232	0.013	7		2980	2935.16	1.7194	1.7115	1258.88	1.7964	2943.60	1.7162	1.7087	1264.12	1.7920	0.9388	1	0.0139	0.00713	0.28976	1	0.99799	0.9990	0	0
110007	Phoebe Putney Memorial Hospital	10500	10500	10500	11	13095	3	ourban	rural	S	0.823		YES		N		1	0.029	0.0583	416	248	0.01572	0.01659	0.4162	0.05888	0	0.05888		0	0.001256	1884.19	0.27	0.023	17	8167.47	5089	4990.79	1.8335	1.8142	1817.38	1.8275	4996.37	1.8331	1.8137	1818.79	1.8300	0.8751	1	0.06481	0.08335	0.28572	1	0.99474	0.9973	0	0
110008	Northside Hospital Cherokee	12060	12060	12060	12060	13057	3	lurban	lurban	N	0.9253				N		1	0	0	80	72	0	0	0.2139	0.01715	0	0.01715	0.000559	1855.4	0.000383	1442.02	0.229	0.017	0		2926	2900.89	1.7077	1.7025			2903.02	1.7079	1.7028			0.9482	1	0.12912	0.12115	0.34154	1	1.00667	0.9906	0	0
110010	Emory University Hospital	12060	12060	12060	12060	13089	3	lurban	lurban	N	0.9253				N		1	0.5651	0.6751	519	446	0.26854	0.20987	0.1761	0.01049	0.0363	0.01049	0.001577	1531.33	0.001103	1089.94	0.283	0.028	0		8405	8317.52	2.4046	2.4014	3730.72	2.2626	8324.70	2.4140	2.4106	3736.27	2.2742	0.9482	1	0.15914	0.24049	0.29065	1	1.00418	0.9993	0	0
110011	Tanner Medical Center - Carrollton	12060	12060	12060	12060	13045	3	lurban	lurban	N	0.9253				N		1	0	0	144	90	0	0	0.2433	0.02322	0.0505	0.02322	0.000665	1850.95	0.000333	918.91	0.257	0.028	0		3066	3005.22	1.7438	1.7315			3009.35	1.7388	1.7268			0.9482	1	0.02622	0.04936	0.37041	1	1.00283	0.9873	0	1
110015	Tanner Medical Center Villa Rica	12060	12060	12060	12060	13045	3	lurban	lurban	N	0.9253				N		1	0	0	40	23	0	0	0.3205	0.03	0	0.03	0.000239	2573.61	0.000177	2072.91	0.265	0.011	0		865	846.59	1.4818	1.4688			847.24	1.4770	1.4638			0.9482	1	0.01511	0.00231	0.31639	1	1.00451	0.9897	0	1
110016	Wellstar West Georgia Medical Center	11	11	12060	11	13285	3	rural	rural	W	0.9119				N		1	0	0	276	74	0	0	0.3341	0.04195	0	0.04195	0.000509	1752.91	0.000446	1585.93	0.179	0.009	7		2540	2488.13	1.4320	1.4154			2490.85	1.4297	1.4147			0.9388	1	0.00109	0.00039	0.34233	1	0.99768	0.9972	0	0
110018	Piedmont Newton Hospital	12060	12060	12060	12060	13217	3	lurban	lurban	N	0.9253				N		1	0	0	87	48	0	0	0.336	0.03	0	0.03	0.000192	987.26	0.000177	927.92	0.188	0.006	0		1586	1532.10	1.4344	1.4182			1534.01	1.4345	1.4183			0.9482	1	0.00139	0.00014	0.29595	1	1.00012	0.9767	0	0
110023	Adventhealth Gordon	11	11	12060	11	13129	3	rural	rural	W	0.9119				N		1	0	0	69	43	0	0	0.294	0.03368	0	0.03368	0.000228	1248.98	0.000178	944.89	0.162	0.013	7		1423	1379.95	1.6660	1.6549			1382.57	1.6650	1.6545			0.9388	1	0.01161	0.01416	0.42051	1	1.0169	0.9969	0	0
110024	Candler Hospital	42340	42340	42340	42340	13051	3	ourban	ourban	N	0.8175				N		1	0	0	231	147	0	0	0.3048	0.0359	0.06367	0.0359	0.000919	2808.56	0.00068	1974.2	0.211	0.016	0		2545	2512.48	1.5913	1.5729			2514.51	1.5911	1.5729			0.8711	1	0.02784	0.02773	0.27083	1	1.00074	0.9971	0	0
110025	Southeast Georgia Health System- Brunswick Campus	15260	15260	15260	11	13127	3	ourban	rural	S	0.8247		YES		N		1	0	0	300	161	0	0	0.2253	0.01951	0	0.01951		0		0	0.313	0.045	17	7966.69	4507	4459.81	1.7489	1.7381			4462.45	1.7526	1.7417			0.8764	1	0.04147	0.11817	0.40063	1	0.99069	0.9768	0	0
110026	Elbert Memorial Hospital	11	11	11	11	13105	3	rural	rural	N	0.7935				N		1	0	0	52	6	0	0	0.1748	0.01028	0	0.01028	0.000035	1091.73		0	0.529	0.032	16	5827.74	249	243.96	1.0665	1.0617			244.21	1.0657	1.0609			0.8535	1	0	0	0.45957	1.23909	1	0.9989	0	0
110027	"St Mary's Sacred Heart Hospital, Inc"	11	11	11	11	13119	3	rural	rural	N	0.8023				Y	0.0177	1	0	0	56	17	0	0	0.3394	0.03	0	0.03	0.000073	917.58	0.000082	1098.53	0.415	0.031	0		723	707.64	1.1436	1.1360			708.61	1.1415	1.1341			0.86	1	0	0	0.36743	1.15356	1.00219	0.9871	0	0
110028	University Hospital	12260	12260	12260	12260	13245	3	ourban	ourban	N	0.8724				N		1	0.0082	0.0078	530	317	0.00447	0.0022	0.2869	0.03221	0.05982	0.03221	0.001074	1010.73	0.000935	953.16	0.306	0.023	0		8683	8583.07	1.7935	1.7842	4034.47	1.8822	8591.25	1.7927	1.7833	4038.02	1.8792	0.9108	1	0.03647	0.03259	0.3327	1	0.99413	0.9935	0	0
110029	"Northeast Georgia Medical Center, Inc"	23580	23580	12060	23580	13139	3	ourban	ourban	W	0.9119				N		1	0	0	518	381	0	0	0.2542	0.02547	0.05282	0.02547	0.001609	1146.1	0.00138	1030.83	0.224	0.023	7		11988	11839.93	1.8794	1.8667			11850.32	1.8851	1.8722			0.9388	1	0.07451	0.12364	0.34374	1	1.00707	0.9976	0	0
110030	Cartersville Medical Center	12060	12060	12060	12060	13015	3	lurban	lurban	N	0.9253				N		1	0	0	112	77	0	0	0.2637	0.02743	0.05485	0.02743	0.000408	1308.99	0.00032	1042.52	0.104	0.01	0		2677	2624.19	1.6097	1.5991			2627.73	1.6084	1.5974			0.9482	1	0.00574	0.01103	0.38962	1	1.01055	0.9915	0	0
110031	Wellstar Spalding Regional Hospital	12060	12060	12060	12060	13255	3	lurban	lurban	N	0.9253				N		1	0	0	160	100	0	0	0.3383	0.04281	0.07091	0.04281	0.000208	661.5	0.000272	812.9	0.181	0.014	0		2405	2373.59	1.4801	1.4666			2375.46	1.4794	1.4659			0.9482	1	0.05296	0.04647	0.35222	1	0.99133	0.9949	0	0
110032	Stephens County Hospital	11	11	11	11	13257	3	rural	rural	N	0.7935				N		1	0	0	87	22	0	0	0.2368	0.02188	0	0.02188	0.000185	2101.6	0.000145	1473.19	0.419	0.037	14	7040.07	680	659.40	1.3426	1.3241			660.32	1.3395	1.3211			0.8535	1	0.02206	0.03576	0.45497	1	1.00768	0.9969	0	0
110034	Au Medical Center	12260	12260	12260	12260	13245	3	ourban	ourban	N	0.8724				N		1	0.7611	1.172	499	342	0.34776	0.392	0.4444	0.0647	0.09416	0.0647	0.001504	2964.24	0.001766	3567.49	0.247	0.017	0		4250	4197.17	2.0208	2.0041	1664.12	2.0686	4200.73	2.0271	2.0108	1664.71	2.0742	0.9108	1	0.08928	0.06416	0.21115	1	0.99662	0.9964	0	0
110035	Wellstar Kennestone Hospital	12060	12060	12060	12060	13067	3	lurban	lurban	N	0.9253				N		1	0.066	0	642	501	0.0354	0	0.2229	0.01901	0.04617	0.01901	0.003101	2353.27	0.001736	1336.35	0.192	0.013	0		11117	10998.48	1.9548	1.9457	4243.54	1.9347	11007.11	1.9600	1.9513	4247.44	1.9354	0.9482	1	0.06275	0.05313	0.29444	1	1.00166	0.9946	0	0
110036	Memorial Health University Medical Center	42340	42340	42340	42340	13051	3	ourban	ourban	N	0.8175				N		1	0.2083	0.2461	486	415	0.10752	0.07192	0.3703	0.04941	0.07787	0.04941	0.001764	2336.49	0.001255	1672.25	0.216	0.011	0		6138	6023.04	2.1718	2.1511	2612.25	2.0679	6030.63	2.1784	2.1581	2614.25	2.0756	0.8711	1	0.02339	0.00875	0.22592	1	0.98986	0.9966	0	0
110038	John D Archbold Memorial Hospital	11	11	45220	11	13275	3	rural	rural	W	0.8058				N		1	0	0	226	146	0	0	0.3203	0.0391	0	0.0391	0.001039	2342.65	0.000585	1350.9	0.285	0.024	7		3778	3734.84	1.7853	1.7792			3736.90	1.7889	1.7827			0.8626	1	0.01795	0.02678	0.40308	1	0.9919	0.9879	0	0
110040	Northridge Medical Center	11	11	12060	12060	13157	3	rural	lurban	L	0.9119	LUGAR			N		1	0	0	45	8	0	0	0.381	0.03	0	0.03	0.000077	2390.92	0.000051	1160.2	0.427	0.007	0		139	134.48	1.1636	1.1514			134.67	1.1605	1.1484			0.9388	1	0	0	0.50166	1.21811	1.00029	0.9978	0	0
110041	Habersham County Medical Ctr	11	11	11	11	13137	3	rural	rural	N	0.7935				N		1	0	0	53	23	0	0	0.2807	0.03	0	0.03	0.000182	2157.69	0.000131	1418.74	0.434	0.072	0		573	561.25	1.2918	1.2808			562.17	1.2883	1.2776			0.8535	1	0.00388	0.02192	0.39086	1	0.99806	0.9829	0	0
110042	Wellstar Paulding Hospital	12060	12060	12060	12060	13223	3	lurban	lurban	N	0.9253				N		1	0	0	100	55	0	0	0.1474	0	0.0303	0		0		0	0.194	0.021	0		2341	2305.03	1.3562	1.3453			2307.44	1.3511	1.3409			0.9482	1	0.00962	0.01706	0.40189	1	1.00716	0.9931	0	0
110043	St Joseph's Hospital - Savannah	42340	42340	42340	42340	13051	3	ourban	ourban	N	0.8175				N		1	0	0	216	147	0	0	0.1336	0	0.02742	0		0		0	0.217	0.015	0		4757	4703.17	2.0027	1.9930			4708.78	1.9939	1.9842			0.8711	1	0.03028	0.0198	0.44327	1	0.99579	0.9919	0	0
110044	Phoebe Sumter Medical Center	11	11	11	11	13261	3	rural	rural	N	0.8041				Y	0.0212	1	0	0	54	29	0	0	0.3625	0.03	0	0.03	0.000372	3663.47	0.000229	2194.89	0.347	0.04	0		847	828.18	1.3238	1.3078			829.07	1.3245	1.3090			0.8613	1	0.02626	0.06236	0.31114	1.06909	1.00745	0.9961	0	0
110045	Northeast Georgia Medical Center Barrow	12060	12060	12060	12060	13013	3	lurban	lurban	N	0.9253				N		1	0	0	56	12	0	0	0.2378	0.02208	0	0.02208	0.000077	1642.67	0.000061	1126.68	0.376	0.011	0		336	329.68	1.2068	1.2015			329.94	1.2041	1.1987			0.9482	1	0.11486	0.02038	0.34137	1.1828	1.01224	0.9991	0	0
110046	"Piedmont Walton Hospital, Inc"	12060	12060	12060	12060	13297	3	lurban	lurban	N	0.9253				N		1	0	0	77	24	0	0	0.2828	0.03	0	0.03	0.000088	882.42	0.000153	1351	0.14	0.008	0		701	680.15	1.5383	1.5271			681.50	1.4937	1.4810			0.9482	1	0	0	0.3425	1.08568	0.99273	0.9981	0	0
110050	Adventhealth Murray	19140	19140	19140	19140	13213	3	ourban	ourban	N	0.8426				N		1	0	0	29	4	0	0	0.1899	0.01273	0	0.01273	0.000077	2253.14	0.000057	1739.31	0.206	0.025	0		261	245.53	1.2581	1.2484			246.25	1.2558	1.2455			0.8893	1	0	0	0.65409	1	1	1.0000	0	0
110051	Union General Hospital	11	11	11	11	13291	3	rural	rural	N	0.7935				N		1	0	0	39	17	0	0	0.202	0.0147	0	0.0147	0.000074	658.59		0	0.377	0.041	16	5335.49	990	965.47	1.2430	1.2347			966.48	1.2413	1.2329			0.8535	1	0.01504	0.02727	0.40412	1.12455	1.00489	0.9923	0	0
110054	Floyd Medical Center	40660	40660	12060	40660	13115	3	ourban	ourban	W	0.9119				N		1	0.1112	0.1575	225	155	0.0589	0.04545	0.3937	0.05424	0.08299	0.05424	0.0006	1101.96	0.00074	1395.43	0.209	0.017	7		4764	4684.26	1.6465	1.6325	1593.71	1.6425	4689.18	1.6416	1.6276	1595.03	1.6367	0.9388	1	0.02598	0.02722	0.29601	1	0.99678	0.9897	0	0
110064	Piedmont Columbus Regional Midtown	17980	17980	17980	17980	13215	3	ourban	ourban	N	0.8213				N		1	0.1045	0.1652	326	205	0.05545	0.04772	0.4718	0.07035	0.10025	0.07035	0.000575	1497.48	0.000741	2054.8	0.26	0.029	0		3451	3369.74	1.8478	1.8250	1441.06	1.7773	3374.36	1.8467	1.8246	1442.47	1.7673	0.8739	1	0.02629	0.05197	0.21103	1	0.99413	0.9996	0	0
110069	Houston Medical Center	47580	47580	31420	47580	13153	3	ourban	ourban	W	0.8357				N		1	0.0795	0.0853	237	165	0.04248	0.02436	0.3027	0.03547	0.06321	0.03547	0.000762	1395.43	0.000689	1221.93	0.378	0.044	0		4474	4435.27	1.4517	1.4455	1170.70	1.5752	4437.05	1.4497	1.4435	1171.54	1.5660	0.8843	1	0.03113	0.07229	0.37355	1	0.99808	0.9716	0	0
110071	Appling Hospital	11	11	11	11	13001	3	rural	rural	N	0.7935				N		1	0	0	34	8	0	0	0.5558	0.03	0	0.03	0.000098	3022.59	0.000072	1998.71	0.375	0.03	16	4466.42	235	231.39	1.1646	1.1608			231.54	1.1625	1.1587			0.8535	1	0	0	0.47848	1.23818	1	0.9955	0	0
110073	Dorminy Medical Center	11	11	11	11	13017	3	rural	rural	N	0.7935				N		1	0	0	48	8	0	0	0.3371	0.03	0	0.03	0.000106	2739.82	0.000078	1888.19	0.302	0.029	0		321	313.96	1.1149	1.1090			314.50	1.1142	1.1087			0.8535	1	0.00097	0.00352	0.43582	1	0.99123	1.0000	0	1
110074	Piedmont Athens Regional Medical Center	12020	12020	12060	12020	13059	3	ourban	ourban	W	0.9119				N		1	0.0391	0	316	230	0.02113	0	0.3154	0.03809	0.06595	0.03809	0.000959	1138.07	0.000932	1096.46	0.195	0.017	0		7128	7002.70	1.7376	1.7281	3175.39	1.8053	7010.64	1.7380	1.7293	3180.42	1.8047	0.9388	1	0.01897	0.02325	0.33992	1	1.00508	0.9993	0	0
110075	East Georgia Regional Medical Center	11	11	42340	11	13031	3	rural	rural	W	0.8175				N		1	0	0	149	78	0	0	0.3804	0.0515	0	0.0515	0.000282	934.72	0.000291	964.34	0.137	0.018	17	4615.26	2430	2381.26	1.6234	1.5996			2383.69	1.6235	1.5997			0.8711	1	0.00765	0.02388	0.3421	1	0.99827	0.9949	0	0
110076	Emory Decatur Hospital	12060	12060	12060	12060	13089	3	lurban	lurban	N	0.9253				N		1	0.0322	0.0411	389	233	0.01744	0.01167	0.4308	0.06189	0.09116	0.06189	0.000826	1809.32	0.000826	1709.16	0.303	0.018	0		3622	3567.73	1.6470	1.6356	2420.72	1.6542	3571.05	1.6509	1.6397	2423.13	1.6556	0.9482	1	0.03167	0.01763	0.19242	1	0.98955	0.9951	0	0
110078	Emory University Hospital Midtown	12060	12060	12060	12060	13121	3	lurban	lurban	N	0.9253				N		1	0.1113	0.1896	459	321	0.05895	0.05496	0.405	0.05657	0.08547	0.05657	0.000995	1490.56	0.001005	1453.11	0.313	0.014	0		5184	5109.54	2.3321	2.3091	2958.69	2.0169	5112.83	2.3317	2.3089	2961.10	2.0176	0.9482	1	0.12132	0.0322	0.26322	1	1.00034	0.9987	0	0
110079	Grady Memorial Hospital	12060	12060	12060	12060	13121	3	lurban	lurban	N	0.9253				N		1	0.6486	0.9599	642	492	0.30297	0.31112	0.5418	0.08478	0.11596	0.08478	0.007364	13267.22	0.004803	9089	0.158	0.01	0		4591	4541.99	1.8973	1.8891	3109.21	1.5992	4544.07	1.9116	1.9037	3110.18	1.6077	0.9482	1	0.04331	0.04313	0.15777	1	0.99598	0.9972	0	0
110082	"Saint Joseph's Hospital Of Atlanta, Inc"	12060	12060	12060	12060	13121	3	lurban	lurban	N	0.9253				N		1	0.0075	0	278	187	0.00409	0	0.1048	0	0.02145	0		0		0	0.296	0.022	0		5985	5904.06	2.0976	2.0934	2297.81	2.0353	5910.24	2.1003	2.0960	2301.60	2.0327	0.9482	1	0.06668	0.05356	0.4295	1	1.00816	0.9901	0	0
110083	Piedmont Hospital	12060	12060	12060	12060	13121	3	lurban	lurban	N	0.9253				N		1	0.0081	0.0135	505	395	0.00442	0.00382	0.1462	0	0.03005	0		0		0	0.208	0.011	0		8015	7929.53	2.4680	2.4449	3979.55	2.0925	7938.38	2.4740	2.4518	3986.53	2.1031	0.9482	1	0.10959	0.04565	0.30764	1	1.00927	0.9947	0	0
110086	Washington County Regional Medical Center	11	11	11	11	13303	3	rural	rural	N	0.7935				N		1	0	0	56	4	0	0	0.1719	0.00981	0	0.00981	0.000064	2818.76	0.000048	1716.63	0.687	0.042	16	5196.84	164	159.80	1.0722	1.0618			159.92	1.0698	1.0595			0.8535	1	0	0	0.43494	1.25	1.01735	0.9998	0	0
110087	Gwinnett Medical Center	12060	12060	12060	12060	13135	3	lurban	lurban	N	0.9253				N		1	0.0757	0.0401	468	380	0.04049	0.01138	0.3043	0.0358	0.06356	0.0358	0.002282	2696.43	0.001649	1874.88	0.262	0.018	0		6676	6593.57	1.7863	1.7810	3274.19	1.8398	6599.37	1.7877	1.7824	3275.69	1.8447	0.9482	1	0.02567	0.01942	0.25269	1	0.99835	1.0000	0	0
110089	"Coffee Regional Medical Center, Inc"	11	11	11	11	13069	3	rural	rural	N	0.7935				N		1	0	0	86	42	0	0	0.3363	0.03	0	0.03	0.000179	1139.43	0.000167	1018.6	0.234	0.028	16	5628.72	1399	1360.18	1.3743	1.3647			1362.31	1.3730	1.3632			0.8535	1	0.00691	0.02147	0.39135	1	1.00046	0.9922	0	0
110091	Piedmont Rockdale Hospital	12060	12060	12060	12060	13247	3	lurban	lurban	N	0.9253				N		1	0	0	141	104	0	0	0.3671	0.04875	0.07717	0.04875	0.0003	1156.3	0.000331	1193.63	0.217	0.005	0		1929	1899.97	1.5128	1.5048			1900.80	1.5149	1.5061			0.9482	1	0.02057	0.00037	0.25661	1	0.99711	0.9962	0	0
110092	Dodge County Hospital	11	11	11	11	13091	3	rural	rural	N	0.7935				N		1	0	0	45	13	0	0	0.4385	0.03	0	0.03	0.000058	1113.13	0.000056	968.58	0.348	0.025	0		436	430.34	1.2387	1.2254			430.52	1.2346	1.2211			0.8535	1	0.002	0.00192	0.35504	1.19788	1.00119	0.9974	0	0
110095	Tift Regional Medical Center	11	11	10500	11	13277	3	rural	rural	W	0.823				N		1	0	0	181	106	0	0	0.3265	0.04038	0	0.04038	0.000948	2622.6	0.000626	1709.41	0.232	0.022	7		3042	3010.28	1.5401	1.5333			3011.79	1.5361	1.5293			0.8751	1	0.03269	0.05479	0.34586	1	1.00152	1.0000	0	0
110100	Jefferson Hospital	11	11	11	11	13163	3	rural	rural	N	0.7935				N		1	0	0	37	3	0	0	0.0939	0	0	0		0		0	0.743	0.034	16	3556.68	192	186.85	1.0642	1.0587			187.25	1.0533	1.0479			0.8535	1	0.00557	0.00163	0.5691	1.25	1	1.0000	0	0
110101	Cook  Medical Center  A Campus Of Tift Reg Med Ctr	11	11	11	11	13075	3	rural	rural	N	0.7935				N		1	0	0	33	2	0	0	0.3044	0.03	0	0.03	0.000124	10715.83	0.00008	5994.94	0.61	0.096	0		79	77.65	0.9784	0.9756			77.75	0.9725	0.9698			0.8535	1	0	0	0.49091	1	1	0.9971	0	0
110104	Crisp Regional Hospital	11	11	11	11	13081	3	rural	rural	N	0.7935				N		1	0	0	65	32	0	0	0.3309	0.03	0	0.03	0.000255	2187.89	0.000183	1541.29	0.317	0.018	16	4998.63	952	936.68	1.4446	1.4371			937.27	1.4441	1.4367			0.8535	1	0.00342	0.00146	0.35582	1.06697	0.99735	0.9950	0	0
110105	Colquitt Regional Medical Center	11	11	45220	11	13071	3	rural	rural	W	0.8058				N		1	0.0584	0	99	52	0.03139	0	0.3501	0.04525	0	0.04525	0.000222	1132.75	0.000197	983.94	0.306	0.031	17	5868.98	1635	1611.09	1.4566	1.4502	544.41	1.3406	1612.57	1.4538	1.4473	544.78	1.3417	0.8626	1	0.03021	0.05314	0.39423	1	1.00674	0.9830	0	0
110107	"Medical Center, Navicent Health (The)"	31420	31420	31420	31420	13021	3	ourban	ourban	N	0.851				N		1	0.1446	0.188	586	462	0.0759	0.05449	0.3439	0.04397	0.07212	0.04397	0.001668	1816.62	0.001426	1498.37	0.232	0.013	0		7547	7466.21	2.0701	2.0578	3536.80	2.0540	7472.82	2.0764	2.0648	3539.27	2.0643	0.8954	1	0.07206	0.03993	0.27137	1	0.99332	0.9949	0	0
110109	Emanuel Medical Center	11	11	11	11	13107	3	rural	rural	N	0.7935				N		1	0	0	45	10	0	0	0.3045	0.03	0	0.03	0.000112	2211.94	0.000085	1652.17	0.224	0.023	16	5494.32	401	381.00	1.1078	1.0923			381.86	1.1031	1.0872			0.8535	1	0	0.00204	0.43942	1.20909	1.00655	1.0000	0	0
110111	University Hospital Mcduffie	12260	12260	12260	12260	13189	3	ourban	ourban	N	0.8724				N		1	0	0	25	4	0	0	0.1779	0.01078	0	0.01078	0.000114	5209.99	0.000106	4263.9	0.291	0.045	0		192	185.42	1.3027	1.2710			185.45	1.2958	1.2666			0.9108	1	0	0	0.37072	1.25	1	0.9940	0	0
