PROV	NAME	FYB	FYE	FC_DATE	MAC	CBSAGEO	MCR_TYPE	CR_IND	Multicamp_IND	maincamp_name1	offcamp_name1	offcamp_name2	offcamp_name3	offcamp_name4	maincamp_county	offcamp_county1	offcamp_county2	offcamp_county3	offcamp_county4	maincamp_st	offcamp_st1	offcamp_st2	offcamp_st3	offcamp_st4	maincamp_zip	offcamp_zip1	offcamp_zip2	offcamp_zip3	offcamp_zip4	maincamp_cbsa	offcamp_cbsa1	offcamp_cbsa2	offcamp_cbsa3	offcamp_cbsa4	maincamp_FTE	offcamp_FTE1	offcamp_FTE2	offcamp_FTE3	offcamp_FTE4	IIWG1	IIWG2	IIWG3	IIWG4	IIWG4_01	IIWG5	IIWG6	IIWG7	IIWG7_01	IIWG8	IIWG9	IIWG10	IIWG11	IIWG12	IIWG13	IIWG14	IIWG14_01	IIWG14_02	IIWG15	IIWG16	IIWG17	IIWG19	IIWG20	IIWG21	IIWG22	IIWG22_01	IIWG23	IIWG24	IIWG25	IIWG25_50	IIWG25_51	IIWG25_52	IIWG25_53	IIWG26	IIWG27	IIWG28	IIWG29	IIWG30	IIWG31	IIWG32	IIWG33	IIWG34	IIWG35	IIWG36	IIWG37	IIWG38	IIWG39	IIWG40	IIWG41	IIWG42	IIWG43	IIHR1	IIHR2	IIHR3	IIHR4	IIHR4_01	IIHR5	IIHR6	IIHR7	IIHR7_01	IIHR8	IIHR9	IIHR10	IIHR11	IIHR12	IIHR13	IIHR14	IIHR14_01	IIHR14_02	IIHR15	IIHR16	IIHR26	IIHR27	IIHR28	IIHR29	IIHR30	IIHR31	IIHR32	IIHR33	IIHR34	IIHR35	IIHR36	IIHR37	IIHR38	IIHR39	IIHR40	IIHR41	IIHR42	IIHR43	IIIWG1	IIIWG2	IIIWG3	IIIWG4	IIIWG5	IIIWG6	IIIWG7	IIIHR1	IIIHR2	IIIHR3	IIIHR4	IIIHR5	IIIHR6	IIIHR7	IVWG8	IVWG8_01	IVWG8_02	IVWG8_03	IVWG9	IVWG10
090008	NOT-FOR-PROFIT HOSPITAL CORPORATION	20151001	20160930	20181015	12001	47894	1	N	N																										0	0	0	0	0	59159101	0	0	863378	0	1601264	0	0	0	0	0	5472144	1087673	0	1160252	0	0	0	0	0	8855838	946137	0	0	149336	0	277192	0	0	0	0	0	0	1045126	9102913	762241	0	2750919	96294	1479054	0	1275159	0	0	0	1589095	270721	1249127	708212	219315	0	1818019.57	0	0	6659.2	0	18144	0	0	0	0	0	220818.57	15553.82	0	12242.64	0	0	0	0	0	22911.37	252335.27	2854.42	0	106141.59	7713.82	101520.17	0	80581.85	0	0	0	28766.9	13153.61	28183.89	22196.98	5589.44	0	58320078	5472144	52847934	2247925	9005174	64101033	20548176	1802729.99	220818.57	1581911.42	27796.46	0	1609707.88	671949.31	0	0	0	2762828	0	12646
090011	WASHINGTON HOSPITAL CENTER	20160701	20170630	20181016	12001	47894	1	N	N																										0	0	0	0	0	535046200	0	0	8535076	8003883	86526615	0	16131557	0	0	0	50522689	18206523	0	83220	0	40214231	0	0	116840	84583727	8233671	0	0	1056028	1041018	11040662	0	5133848	9715062	0	0	0	2756109	34591615	16856366	1614767	3635982	30796	7285545	0	751296	1665689	2961166	0	10142423	5698857	22222671	3475961	4110604	0	12047263.7	0	0	44135.85	51879.09	516691.54	0	732201.86	0	0	0	671146.5	218561.52	0	594.12	0	695085.04	0	0	1868.27	61685.58	840280.93	169408.89	41353.66	145191.76	2063.23	436929.35	0	46337.27	89372.12	184067.74	0	226557.42	259466.07	367094.44	96625.03	90049.08	0	442906200	50522689	392383511	58503974	95354817	546242302	117799847	11005272.2	671146.5	10334125.7	914240.68	0	11248366.4	3056482.57	0	0	33262471	3700077	7460145	1951044
100001	SHANDS JACKSONVILLE MEDICAL CENTER	20160701	20170630	20181116	09001	27260	1	N	N																										0	0	0	0	0	244370467	0	0	0	0	0	0	477221	0	0	3277233	7739344	2346171	277566	0	0	0	128788	0	0	59563063	2819072	0	0	0	0	0	0	125014	0	27212	0	0	8330833	30746956	4041076	7230777	0	0	0	6847800	30239	5470378	0	0	10533978	3189430	8206444	3744502	5692301	0	8412191	0	0	0	0	0	0	20676	0	0	125310	259854	35932	2080	0	0	0	2223	0	0	69437	1064956	95142	358339	0	0	0	328230	2033	284005	0	0	295114	156032	255259	148576	179699	0	260252500	11016577	249235923	2752525	59590275	311578723	94064714	9098892	385164	8713728	40235	0	8753963	3236822	0	0	27924287	0	0	1508821
100002	"BETHESDA HOSPITAL, INC"	20151001	20160930	20181231	09001	48424	1	N	N																										0	0	0	0	0	113779718	0	0	0	0	0	0	286193	1020104	0	0	4406072	2018188	0	102000	0	7676960	0	0	0	30917539	1247923	0	0	0	0	0	0	80615	1918653	0	0	0	830567	14116542	4292145	0	2180097	105610	2472254	261005	1003977	314743	2160079	0	2404396	595722	4532790	1278822	0	0	4275727	0	0	0	0	0	0	13588	33904	0	0	160608	31824	0	816	0	208097	0	0	0	45285	472325	22605	0	104181	8572.9	203984	6240	69902	8320	150400	0	72638	43200	117193	78550	0	0	117341314	4406072	112935242	9797148	32836192	155568582	36548749	4265400	160608	4104792	240737	0	4345529	1403395.9	0	0	14286079	151	0	117235
100006	ORLANDO HEALTH	20151001	20160930	20181030	09001	36740	1	N	N																										0	0	0	0	0	642437681	0	0	28325286	7499975	1370724	0	19391068	0	0	0	45677791	5812823	0	13160885	0	47579024	0	0	3801512	147413028	12215328	0	0	2657912	703763	128622	0	5397805	16515056	0	0	0	2398429	73469725	16204315	2215544	12550832	534645	10942513	0	5299000	0	6635043	0	13326859	5006549	20109020	8182902	5262715	0	22557921	0	0	207276	46435	68299	0	729273	0	0	0	1722074	73813	0	119125	0	1379402	0	0	34409	73481	2397837	147649	75513	630695	41000	867765	0	379313	0	474949	0	445268	298009	569603	370435	190955	0	630380229	45677791	584702438	66552732	166585996	817841166	182138091	21861563	1722074	20139489	1572340	0	21711829	6962472	0	0	105233592	0	0	0
100007	FLORIDA HOSPITAL	20160101	20161231	20181116	09001	36740	1	N	N																										0	0	0	0	0	1187346294	0	0	0	1360751	1093778	0	8654667	0	0	0	106876286	21185766	74627	8532842	0	75993110	0	0	0	242126188	24193801	0	0	0	295702	241938	0	1962386	16168774	0	0	0	13469199	175247885	20043354	12721833	7866950	6177293	17282814	6029514	16319322	146501	7240736	0	48492447	9783446	38715213	11259651	21603417	3068421	39566512	0	0	0	14744.48	10735.52	0	320584	0	0	0	3126924	307378	935	56353.61	0	878883	0	0	0	350890	5687103	443762	530350	423926	418496	1338095	345653	970152	7919	468051	0	1443188	566967	922019	504866	668382	102909	1202456467	106876286	1095580181	105786345	258294962	1459661488	415467996	40017782	3126924	36890858	1243549.61	0	38134407.6	15192728	0	0	103020108	0	27103614	0
100008	BAPTIST HOSPITAL	20151001	20160930	20181115	09001	33124	1	N	N																										0	0	0	0	0	281694810	0	0	820911	0	0	0	0	0	0	0	5247270	1979468	0	1297381	0	91146923	0	0	0	73578849	1398637	0	0	218067	0	0	0	0	24622421	0	0	0	0	8970427	5192793	0	6798240	497344	5849135	0	4236144	0	2243898	0	11005432	1019842	12001197	0	8169321	1146481	8888632	0	0	4268	0	0	0	0	0	0	0	148449	26970	0	8956	0	2314590	0	0	0	0	197065	21310	0	291480	25978	373282	0	238274	0	135341	0	298213	40679	281994	0	230580	85894	286887603	5247270	281640333	94423772	98419337	474483442	67130254	8909942	148449	8761493	2350516	0	11112009	2220090	0	37109325	0	0	0	761525
100009	UNIVERSITY OF MIAMI HOSPITAL	20160601	20170531	20181108	05901	33124	1	N	N																										0	0	0	0	0	129443211	0	0	0	0	0	0	0	9482682	0	0	227841	9482682	0	0	0	6643494	0	0	0	33256796	58641	0	0	0	0	0	0	0	1903352	0	0	0	682004	14345244	0	0	1472932	0	3471211	0	2276528	0	626587	0	6244693	1456854	4898152	3230719	0	0	4446088	0	0	0	0	0	0	0	267716.8	0	0	15555	267716.8	0	0	0	161363	0	0	0	18097	598090	0	0	60485	0	271964	0	212383	0	49778	0	172384	67208	113554	107266	0	0	119960529	227841	119732688	16126176	35160148	171019012	38704924	4178371.2	15555	4162816.2	429079.8	0	4591896	1671209	0	0	15647706	0	0	90522
100012	LEE MEMORIAL HOSPITAL	20151001	20160930	20181115	09001	15980	1	N	N																										0	0	0	0	0	271606510	0	0	0	0	0	0	867607	0	0	5627180	23682759	5105600	0	775551	0	58821059	0	0	0	86621637	10395166	0	0	0	0	0	0	265931	11725835	0	0	0	715057	6457005	6127073	0	4057426	0	5333188	0	5094876	0	0	0	14011509	933665	12865154	0	4475157	0	9529255.14	0	0	0	0	0	0	38360.7	0	0	252090.72	906524.91	37831.81	0	8583.78	0	1550584.81	0	0	0	19671	239327.75	30881.3	0	193160.13	0	392273.75	0	306984	0	0	0	473282.82	65301.5	261316.89	0	148343.36	0	276865976	29309939	247556037	64702210	98347472	410605719	60070110	9521775.74	1158615.63	8363160.11	1597000.4	0	9960160.51	2130542.5	0	23377863	37346703	0	-97701	740569
100014	FLORIDA HOSPITAL NEW SMYRNA	20160401	20161231	20181112	09001	19660	1	N	N																										0	0	0	0	0	26575660	0	0	0	0	0	0	0	0	869854	0	1289994	1220119	0	0	0	2894141	0	0	0	4478121	165634	0	0	0	0	0	0	0	615776	0	0	0	547323	4968786	0	0	259613	0	592773	0	132641	0	371424	0	901055	397037	683344	249867	746220	0	902222.94	0	0	0	0	0	0	0	0	14034	0	17908	19207	0	0	0	46694	0	0	0	11023.3	114492.19	0	0	13967.91	0	46678.16	0	9703.08	0	27172	0	22589.55	19863.47	18635.04	8931.65	22996.19	0	25705806	1289994	24415812	4114260	5093897	33623969	9850083	888188.94	17908	870280.94	65901	0	936181.94	316052.54	0	0	1989276	0	0	0
100017	HALIFAX MEDICAL CENTER	20151001	20160930	20181115	09001	19660	1	N	N																										0	0	0	0	0	202069500	0	0	0	2382101	17457304	0	1336719	0	0	0	12305160	0	0	0	0	0	0	0	0	38894630	2839126	0	0	0	550110	4027923	0	307689	0	0	0	0	1914422	30165364	136926	0	3906041	836364	2446847	0	2816002	0	684822	0	1555640	592672	6116103	2942139	133478	0	7025278.6	0	0	0	20882	157220	0	61796	0	0	0	235192	0	0	0	0	0	0	0	0	64718	1148720	344.6	0	199936	62667	245329	0	185547	0	51989	0	46268	36889	159312	149604	9972	0	181030302	12305160	168725142	0	38894630	207619772	54246820	6785725.2	235192	6550533.2	0	0	6550533.2	2361295.6	0	15468213	0	0	0	0
100018	NAPLES COMMUNITY HOSPITAL	20151001	20160930	20181112	09001	34940	1	N	N																										0	0	0	0	0	176616894	0	0	109718	0	17403	0	0	0	0	0	9155778	1936097	0	50938	0	0	0	0	0	32159846	1758185	0	0	20365	0	3394	0	0	0	0	0	0	3348129	18570626	10610723	2502716	0	0	0	4592209	92894	4687930	167750	0	1608673	897120	6023381	0	2935147	0	5407575	0	0	856	0	107	0	0	0	0	0	314478	34193	0	408	0	0	0	0	0	123226	599460	203107	124597	0	0	0	283546	3921	245169	7131	0	27969	56083	144521	0	84236	0	196490353	9155778	187334575	1987035	32180211	221501821	56037298	6139290	314478	5824812	34601	0	5859413	1902966	0	0	14254978	0	0	983209
100019	HOLMES REGL MEDICAL CENTER	20151001	20160930	20181231	09001	37340	1	N	N																										0	0	0	0	0	121078447	0	0	0	0	0	0	0	0	0	0	4357658	4520628	0	410226	0	45815432	0	0	0	48157859	1798426	0	0	0	0	0	0	0	11639988	0	0	0	0	1771016	7779331	0	0	85281	2132980	0	2496884	0	0	0	1976164	1006521	67666	0	2618445	0	4524580	0	0	0	0	0	0	0	0	0	0	180274	53727	0	2390	0	1342177	0	0	0	0	103626	30759	0	0	7347	183649	0	216052	0	0	0	65000	65015	7604	0	88944	0	128857778	4357658	124500120	50746286	59797847	235044253	19934288	4555339	180274	4375065	1398294	0	5773359	767996	0	0	37815529	0	0	510158
100022	JACKSON MEMORIAL	20151001	20160930	20190122	09001	33124	1	N	N																										0	0	0	0	0	821455550	0	6590640	0	0	37909424	0	60224701	0	0	0	115817124	12211769	0	4743631	0	0	0	0	24783363	168446965	22366730	0	600773	0	0	3402109	0	4525740	0	0	0	6587983	7686554	92461529	128582	20629013	0	41894	11071462	16199	5906410	0	1056011	0	9109195	0	0	9556453	11529069	0	23254743.4	0	65136.49	0	0	415847.05	0	2879025.4	0	0	0	3301554.55	266949.62	0	19032	0	0	0	0	190084.68	213583.73	2351476.56	3517.25	862981.2	0	2177.75	700467.03	770.25	333537.31	0	66799.43	0	204642.78	0	0	323318.12	276401.02	0	716875566	115817124	601058442	16955400	168446965	786460807	169192371	19899021.9	3301554.55	16597467.4	285981.62	0	16883449	5339672.43	0	0	78849014	0	0	2168305
100023	CITRUS MEMORIAL HOSPITAL	20151101	20161031	20181112	09001	26140	1	N	N																										0	0	0	0	0	40744916	0	0	0	0	0	0	0	0	0	0	289689	2928370	0	293415	0	9169469	179346	0	0	12940512	130337	0	0	0	0	0	0	0	1843585	54704	0	0	293598	4701153	139542	0	630047	60974	1107067	0	660465	0	229916	0	1478469	0	0	0	0	0	1544170	0	0	0	0	0	0	0	0	0	0	11552	52800	0	1572	0	257745	4949	0	0	11885	127442	506	0	37134	5419	94736	0	49395	0	17195	0	45175	0	0	0	0	0	40884458	289689	40594769	12570600	14838801	68004170	9301231	1544676	11552	1533124	317066	0	1850190	388887	0	0	0	7033567	0	85525
100025	SACRED HEART HOSPITAL	20160701	20170630	20181112	09001	37860	1	N	N																										0	0	0	0	0	221295445	0	0	237122	244495	44583360	0	718266	2925785	0	0	3326898	8790837	56000	690463	0	31916022	0	0	400252	45785073	762735	0	0	28837	34311	6075498	0	198751	8376205	0	0	70044	204411	5207571	5855407	0	71470	0	0	5021686	0	1275715	0	0	5666186	1644017	0	2654233	0	0	6255923	0	0	1200	2142	354866	0	25664	89112	0	0	87657	227168	400	5169	0	760609	0	0	4048	6033	225590	61535	0	2793	0	0	280800	0	60604	0	0	163328	98401	0	106510	0	0	184976347	3326898	181649449	41453322	54190115	277292886	27600696	6187078	87657	6099421	993346	0	7092767	1005594	0	0	18532457	0	8682769	1173814
100026	BAY COUNTY HEALTH SYSTEM LLC	20160101	20161231	20181115	09001	37460	1	N	N																										0	0	0	0	0	63888940	0	0	0	0	0	0	0	0	0	0	208125	4173578	493420	612462	0	2415090	0	0	0	12959220	64552	0	0	0	0	0	0	0	414619	0	0	0	293452	6838370	1436956	0	1020230	0	0	2609485	0	2534050	0	0	1089701	802305	2458990	785215	0	0	2293572	0	0	0	0	0	0	0	0	0	0	14263	76001	4079	13812	0	18098.02	0	0	0	15587	180043	8948.4	0	54035	0	0	159016	0	130978	0	0	26269	56562	61343	39226	0	0	70469431	208125	70261306	7694550	13373839	91329695	19868754	2592514.4	14263	2578251.4	111990.02	0	2690241.42	732007.4	0	0	6793454	0	0	45323
100028	PARRISH MEDICAL CENTER	20151001	20160930	20181115	09001	37340	1	N	N																										0	0	0	0	0	48078143	0	0	0	0	0	0	0	0	0	0	1942269	4926485	0	0	0	0	0	0	0	16557133	697070	0	0	0	0	0	0	0	0	0	0	0	595964	8001275	1294279	0	1922534	0	1071786	70538	897576	1070871	0	0	1671326	140156	1606871	1068215	726878	0	1816549	0	0	0	0	0	0	0	0	0	0	66199.41	109585.15	0	0	0	0	0	0	0	17552.01	287230.83	35646.64	0	104843.67	0	78758.4	2455.2	68857.02	34967.2	0	0	51447.66	9362.05	44733.17	46786.45	22636.53	0	50513831	1942269	48571562	4926485	16557133	70055180	20138269	1889618.04	66199.41	1823418.63	109585.15	0	1933003.78	805276.83	0	0	0	9897585	0	229560
100029	NORTH SHORE MEDICAL CENTER AND FMC C	20160601	20170531	20181010	04011	33124	1	N	Y	NORTHSHORE MEDICAL CENTER           	FLORIDA MEDICAL CENTER              				MIAMI-DADE	BROWARD				FL	FL				33150	33313				33124	22744				850	718	0	0	0	121787516	0	0	0	0	0	0	0	0	0	0	572285	941607	0	1183594	0	9686919	0	0	0	25588029	180640	0	0	0	0	0	0	0	1839889	0	0	0	580667	16545734	2472	0	1884189	0	0	2977138	0	3388684	0	0	2962778	481303	4972565	1701281	0	0	3670024	0	0	0	0	0	0	0	0	0	0	13909	14782	0	9749	0	260761	0	0	0	18138	462276	24	0	86085	0	0	200928	0	210080	0	0	65345	27001	121180	61045	0	0	128155810	572285	127583525	11812120	27427918	166823563	35496811	4081056	13909	4067147	285292	0	4352439	1252102	0	0	14098374	0	0	0
100030	HEALTH CENTRAL	20151001	20160930	20181116	09001	36740	1	N	N																										0	0	0	0	0	66265234	0	0	0	0	0	0	0	0	0	0	0	1435712	0	0	0	2471984	0	0	0	14847014	0	0	0	0	0	0	0	0	608908	0	0	0	291205	9607308	593039	0	1576189	61488	1509039	0	660371	147849	1039704	0	1016305	655618	2270080	931713	1089493	0	2396645	0	0	0	0	0	0	0	0	0	0	0	24213	0	0	0	71663	0	0	0	12045	320846	11811	0	81066	5116	107330	0	48314	3981	62152	0	31076	31147	54245	43694	34624	0	67006122	0	67006122	3907696	15455922	86369740	21449401	2412437	0	2412437	95876	0	2508313	847447	0	0	7394946	0	0	-3885
100032	BAYFRONT HEALTH ST. PETERSBURG	20151001	20160930	20181231	09001	45300	1	N	N																										0	0	0	0	0	91549969	0	0	0	2375056	0	0	2383347	0	0	0	2306425	4212464	0	423517	0	7726921	0	0	0	18867192	515173	0	0	0	529483	0	0	531528	1095338	0	0	0	761196	9136201	0	0	2180958	0	0	1996986	47147	2196884	91021	0	2550092	1099010	3290744	471086	0	0	3130356	0	0	0	14932	0	0	88551	0	0	0	74288	71848	0	3339	0	225274.86	0	0	0	21861	387601	0	0	112073	0	0	182542.42	1580	117759.87	3051	0	62964	63584	77786	15778	0	0	90985436	2306425	88679011	12362902	19962530	121004443	23821325	3327175.29	74288	3252887.29	300461.86	0	3553349.15	1046580.29	0	0	10876854	0	0	23785
100034	MT. SINAI MEDICAL CENTER	20160101	20161231	20181112	09001	33124	1	N	N																										0	0	0	0	0	245599395	0	0	2036270	3439834	13693687	0	8857949	941087	0	0	44421185	3708160	322123	843828	0	0	0	0	0	28281365	8384156	0	0	392671	653076	2584578	0	1671869	0	0	0	0	2713844	37412382	3265292	1848114	3079569	170295	3591680	353705	2186261	89078	1435677	0	2823873	5895154	5266961	2600515	3458546	0	7706199.07	0	0	9873.99	21191.34	45986.08	0	464343.38	34272	0	0	988170.81	92825.11	4351.52	5890.94	0	0	0	0	0	112416.77	1001794.16	11208.55	97631.1	130078.1	13061.75	269394.59	28296.4	145372.8	7126.21	113763.57	0	69140.25	237637.89	144244	102319.74	108043.21	0	222374913	44421185	177953728	4874111	28674036	211501875	76190946	7187037.43	988170.81	6198866.62	103067.57	0	6301934.19	2591529.09	0	0	19324746	0	16831	254030
100035	MANATEE MEMORIAL HOSPITAL	20160101	20161231	20181109	12001	35840	1	N	N																										0	0	0	0	0	80349546	0	0	0	0	0	0	3630334	0	0	0	328852	478895	0	596974	0	6184675	0	0	0	19754748	50334	0	0	0	0	0	0	973522	1361292	0	0	0	589665	8407597	200319	0	1475509	0	0	1596010	0	1272311	0	0	2173320	0	0	1408685	0	0	2640504	0	0	0	0	0	0	117858	0	0	0	3548	5441	0	4971	0	92857	0	0	0	18285	257070	3722	0	73909	0	0	147680	0	116896	0	0	62952	0	0	59003	0	0	79787852	328852	79459000	7260544	21116040	107835584	17123416	2790944	3548	2787396	103269	0	2890665	739517	0	0	10184831	0	0	744883
100038	MEMORIAL REGIONAL HOSPITAL	20160501	20170430	20181112	09001	22744	1	N	N																										0	0	0	0	0	601487637	0	0	1953260	48000	5446690	0	1236473	0	54150500	0	146639174	2435394	0	0	0	54150500	0	0	0	83779678	27538743	0	0	361460	11296	1027902	0	237208	15451999	0	0	0	10361799	93939108	11250935	0	3819222	0	9543821	433334	6631903	0	0	0	20261396	1961031	19708870	6094269	0	1483467	14373647.3	0	0	11719.75	480	34649.79	0	24906.06	0	1261041	0	2291161	46031.8	0	0	0	1261040.92	0	0	0	236841.73	2114741.84	340482.31	0	124600.44	0	587595.05	40541.79	344423.01	0	0	0	486946.98	114818.15	408810.3	166565.11	0	112517.44	552290243	146639174	405651069	56585894	99593137	561830100	185489155	13433594.5	2291161	11142433.5	1307072.72	0	12449506.2	5078884.15	0	0	41005289	0	0	0
100039	BROWARD HEALTH MEDICAL CENTER	20160701	20170630	20190325	09001	22744	1	N	N																										0	0	0	0	0	185001359	0	0	1025503	0	1672419	0	6809781	0	0	0	7666995	5911417	0	0	0	18151873	0	0	0	39468642	1800950	0	0	239257	0	391511	0	1600844	5617228	0	0	0	1440328	8236866	0	0	2251480	145642	4892195	576044	1840766	768084	2161447	0	4940645	0	0	2849298	3253144	0	6143940.93	0	0	5384	0	22265.67	0	277418.02	0	0	0	231523.86	100297.36	0	0	0	475451	0	0	0	35758.38	345988.39	0	0	82100.04	9492.8	328103.69	15066	116641.25	20050.92	136961.56	0	124003.79	0	0	95695.13	90490.38	0	177863287	7666995	170196292	24063290	45325127	239584709	33355939	5879374.16	231523.86	5647850.3	575748.36	0	6223598.66	1400352.33	0	0	9729059	0	5313035	817612
100040	ST. VINCENTS MEDICAL CENTER-RIVERSI	20160701	20170630	20181030	09001	27260	1	N	N																										0	0	0	0	0	125459826	802437	0	397339	1875057	914673	0	2222732	0	0	0	2289588	2362285	0	1750191	0	26667603	0	0	0	29740597	663666	60980	0	30440	143638	62711	0	543763	10372414	0	0	0	0	2943720	17600870	0	1115763	0	0	4299512	0	1772055	0	0	5963834	1724948	4453622	362730	3412786	0	4427593	8641	0	4358	20564	8978	0	78522	0	0	0	94043	25612	0	15246	0	541165	0	0	0	0	165642	273867	0	57991	0	0	232804	0	72443	0	0	162184	95089	88664	15817	98515	0	143317364	2289588	141027776	30780079	40143451	211951306	43649840	4890002	94043	4795959	582023	0	5377982	1263016	0	0	15259607	0	0	93429
100043	MEASE HOSPITAL AND CLINIC	20160101	20161231	20181112	09001	45300	1	N	N																										0	0	0	0	0	36163775	0	0	0	0	0	0	0	0	0	0	0	185056	0	93264	0	2988361	2396134	0	0	7801491	0	0	0	0	0	0	0	0	545043	529866	0	0	0	1224693	166247	976077	0	0	827916	0	552408	0	658087	0	1017168	337938	1573751	110906	698633	0	1209423.06	0	0	0	0	0	0	0	0	0	0	0	2974.63	0	1124	0	69169.72	69680.2	0	0	0	57615.67	1199.73	43924.55	0	0	54188.47	0	31855.54	0	40747.13	0	27198.41	15867.22	35719.99	5074.49	20144.93	0	36330022	0	36330022	5662815	8876400	50869237	8143824	1210622.79	0	1210622.79	142948.55	0	1353571.34	333536.13	0	0	3482585	0	0	0
100044	MARTIN MEDICAL CENTER	20151001	20160930	20181116	09001	38940	1	N	N																										0	0	0	0	0	182290490	0	0	723997	0	6478233	0	0	0	0	0	4352856	1837295	0	352658	0	0	0	0	0	41762001	1065676	0	0	753553	0	1007710	0	0	0	0	0	0	2603100	26416180	7194173	0	5867461	0	3171924	0	2865367	0	0	0	4570810	763346	0	1764354	1997734	0	6234378	0	0	3221	0	15048	0	0	0	0	0	223465	27839	0	1707	0	0	0	0	0	55041	893439	48059	0	248168	0	248447	0	193725	0	0	0	76962	47785	0	87613	62163	0	183006430	4352856	178653574	2189953	42515554	223359081	57214449	6267389	223465	6043924	29546	0	6073470	1961402	0	0	12382858	0	4302663	6458
100045	FH DELAND	20160101	20161231	20181030	09001	19660	1	N	N																										0	0	0	0	0	49396554	0	0	0	0	0	0	0	0	778768	0	4708354	2162587	0	0	0	6208019	0	0	0	9103682	958971	0	0	0	0	0	0	0	1362735	0	0	0	888347	4698321	0	0	644652	0	1119248	0	994537	0	0	0	944554	394677	1393420	161112	0	0	1696591.21	0	0	0	0	0	0	0	0	12607.38	0	113274.45	37036.83	0	0	0	122562	0	0	0	10524.66	181566.56	0	0	23060.67	0	79527.46	0	68409.79	0	0	0	23836.53	26760.21	31605.94	9100.78	0	0	48617786	4708354	43909432	8370606	10466417	62746455	11238868	1683983.83	113274.45	1570709.38	159598.83	0	1730308.21	454392.6	0	0	4716068	0	0	0
100046	FLORIDA HOSPITAL ZEPHYRHILLS	20160101	20161231	20181115	09001	45300	1	N	N																										0	0	0	0	0	51313341	0	0	11010	0	3619323	0	0	0	1278762	0	725836	2662120	0	0	0	6028130	0	0	0	10280406	174961	0	0	1424	0	426480	0	0	1282583	0	0	0	765788	4899073	0	439930	0	0	923547	0	809210	0	0	0	1219172	272011	1666942	661899	339757	0	1610341	0	0	92	0	18715	0	0	0	25984.86	0	28623	43815	0	0	0	121816	0	0	0	34564	188388	0	18455	0	0	66546	0	55196	0	0	0	23836	13419	37087	31346	6781	0	46415256	725836	45689420	8690250	11564413	65944083	11997329	1565641.14	28623	1537018.14	165631	0	1702649.14	475618	0	0	5169611	0	0	0
100047	BAYFRONT HEALTH PUNTA GORDA	20151001	20160930	20190311	05901	39460	1	N	N																										0	0	0	0	0	25652253	0	0	0	0	0	0	0	0	0	0	4648948	627247	119345	54375	0	1681641	0	0	0	3588830	265618	0	0	0	0	0	0	0	236430	0	0	0	270178	1583137	0	0	487663	0	0	758731	0	690961	0	0	1328007	209887	815316	136345	0	0	907624	0	0	0	0	0	0	0	0	0	0	179767	14258	1509	435	0	48541	0	0	0	8326	81197	0	0	20639	0	0	58112	0	83781	0	0	36883	10177	21620	5931	0	0	27101945	4648948	22452997	2482608	3825260	28760865	6280225	1049517	179767	869750	64743	0	934493	326666	0	0	1542636	0	0	6492
100048	JAY HOSPITAL	20151001	20160930	20181112	09001	37860	1	N	N																										0	0	0	0	0	5497999	0	0	0	0	577678	0	0	0	0	0	233598	0	0	0	0	972488	0	0	0	911684	79557	0	0	0	0	112271	0	0	378047	0	0	0	0	611138	0	0	79239	0	72188	0	50043	0	83998	0	187534	28472	143255	126681	0	0	202502.11	0	0	0	0	4402	0	0	0	0	0	7694.45	0	0	0	0	31911	0	0	0	0	21321.01	0	0	4084.22	0	7255.44	0	5271.5	0	8850	0	6024.03	2204.11	3207.52	7893.99	0	0	4920321	233598	4686723	972488	1289731	6948942	1382548	198100.11	7694.45	190405.66	31911	0	222316.66	66111.82	0	0	438326	0	0	1265
100049	HIGHLANDS REGIONAL MEDICAL CENTER	20151001	20160930	20181106	05901	42700	1	N	N																										0	0	0	0	0	16628402	0	0	0	0	0	0	0	0	0	0	72476	3150192	0	78844	0	1553442	0	0	0	2514067	9962	0	0	0	0	0	0	0	216616	0	0	0	144523	1546123	49992	0	309920	0	0	499348	0	678168	0	0	1152638	193953	769668	177269	0	0	624708.21	0	0	0	0	0	0	0	0	0	0	1976	53185.15	0	625.25	0	44582	0	0	0	6133.83	87837.29	2080	0	12639.37	0	0	44179	0	35538.45	0	0	29738.03	12012.31	21883.94	7802.7	0	0	17855910	72476	17783434	4782478	2730683	25296595	5521602	706505.66	1976	704529.66	98392.4	0	802922.06	259844.92	0	0	1073943	0	0	5995
100051	SOUTH LAKE HOSPITAL	20151001	20160930	20181115	09001	36740	1	N	N																										0	0	0	0	0	67089391	0	0	0	0	0	0	0	0	0	1133965	6659497	1139528	141070	0	0	4845455	0	0	0	14677878	1929814	0	0	0	0	0	0	0	957657	0	0	0	2095679	5248117	0	586972	0	0	1370133	0	1435811	0	0	0	1878343	0	0	1050147	0	0	2382456	0	0	0	0	0	0	0	0	0	54047	201870	13855	765	0	0	147831	0	0	0	20410	229449	0	29147	0	0	102876	0	107192	0	0	0	53621	0	0	51735	0	0	67089391	7793462	59295929	6126053	15635535	81057517	13665202	2382456	255917	2126539	162451	0	2288990	594430	0	0	9138809	0	0	736744
