PROVIDER_NUMBER,FYB,FYE,STATUS,HOSPITAL_Name,Street_Addr,Po_BOx,City,State,Zip_Code,County,IME1,IME2,IME3,DSH1,DSH2,DSH3,DSH_SHARE_PERCENTAGE,GME_PART_A,GME_PART_B,TOTAL_HOSPITAL_BEDS,TOTAL_HOSPITAL_BED_DAYS_AVAILABLE,TOTAL_HOSPITAL_MEDICARE_DAYS,TOTAL_HOSPITAL_MEDICAID_DAYS,TOTAL_HOSPITAL_DAYS,INTERNS_AND_RESIDENTS,TOTAL_HOSPITAL_EMPLOYEES_ON_PAYROL,TOTAL_HOSPITAL_NON_PAID_WORKERS,TOTAL_HOSPITAL_MEDICARE_DISCHARGES,TOTAL_HOSPITAL_MEDICAID_DISCHARGES,TOTAL_HOSPITAL_DISCHARGES,MEDICAID_HMO_DISCHARGES,MEDICAID_HMO_IPF_SUBPROVIDER,MEDICAID_HMO_IRF_SUBPROVIDER,MEDICAID_IPF_SUBPROVIDER,MEDICAID_IRF_SUBPROVIDER,TOTAL_DISCHARGES_SUBPROVIDER_IPF,TOTAL_DISCHARGES_SUBPROVIDER_IRF
101303,01-JAN-21,31-DEC-21,As Submitted,LAKE BUTLER HOSPITAL                    ,850 EAST MAIN STREET                    ,,LAKE BUTLER                             ,FL                                      ,32054                                   ,UNION                                   ,,,,,,,,,,25,9125,1906,,2762,,91.8,,9,,29,,,,,,,
101304,01-JAN-21,31-DEC-21,As Submitted,CALHOUN-LIBERTY HOSPITAL ASSN           ,20370 BURNS AVENUE                      ,,BLOUNTSTOWN                             ,FL                                      ,32424                                   ,CALHOUN                                 ,,,,,,,,,,10,3650,461,6,1234,,76.14,,78,3,209,6,,,,,,
101305,01-OCT-20,30-SEP-21,As Submitted,GEORGE E. WEEMS MEMORIAL HOSPITAL       ,135 AVENUE G                            ,,APALACHICOLA                            ,FL                                      ,32320                                   ,FRANKLIN                                ,,,,,,,,,,25,9125,123,8,491,,71.5,,40,2,112,8,,,,,,
101307,01-OCT-20,30-SEP-21,As Submitted,DOCTORS MEMORIAL HOSPITAL               ,2600 HOSPITAL DRIVE                     ,,BONIFAY                                 ,FL                                      ,32425-                                  ,HOLMES                                  ,,,,,,,,,,20,7300,2111,2,4039,,127.25,,216,1,523,62,,,,,,
101308,01-JAN-21,31-DEC-21,As Submitted,NORTHWEST FLORIDA COMMUNITY HOSPITAL    ,1360 BRICKYARD RD                       ,889                                     ,CHIPLEY                                 ,FL                                      ,32428-0889                              ,WASHINGTON                              ,,,,,,,,,,25,9125,2612,165,5378,,143.68,,292,50,694,16,,,,,,
101309,01-OCT-20,30-SEP-21,As Submitted,HENDRY REGIONAL MEDICAL CENTER          ,524  W SAGAMORE  AVENUE                 ,,CLEWISTON                               ,FL                                      ,33440                                   ,HENDRY                                  ,,,,,,,,,,25,9125,583,218,2624,,179.37,,153,76,674,,,,,,,
101311,01-OCT-20,30-SEP-21,As Submitted,MADISON MEMORIAL HOSPITAL               ,224 NW CRANE AVENUE                     ,,MADISON                                 ,FL                                      ,32340                                   ,,,,,,,,,,,25,9125,2075,18,3324,,104.43,,96,4,219,11,,,,,,
101312,01-OCT-20,30-SEP-21,As Submitted,FISHERMENS HOSPITAL                     ,3301 OVERSEAS HIGHWAY                   ,,MARATHON                                ,FL                                      ,33050                                   ,MONROE                                  ,,,,,,,,,,8,2920,22,,32,,91.66,,8,,13,,,,,,,
101313,01-OCT-20,30-SEP-21,As Submitted,MARINERS HOSPITAL                       ,91500 OVERSEAS HIGHWAY                  ,,TAVERNIER                               ,FL                                      ,33070                                   ,MONROE                                  ,,,,,,,,,,16,5840,766,20,2261,,221.79,,206,4,561,25,,,,,,
101993,01-OCT-20,30-SEP-21,Settled,DAYSTAR  INC.                           ,3800S FLAMINGO RD                       ,,DAVIE                                   ,FL                                      ,33330-1616                              ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102003,01-JAN-21,31-DEC-21,As Submitted,SSH -ORLANDO                            ,2250 BEDFORD ROAD                       ,,ORLANDO                                 ,FL                                      ,32803                                   ,ORANGE                                  ,,,,,,,,,,99,36135,9392,,32214,,291.37,,291,,837,,,,,,,
102021,01-JAN-21,31-DEC-21,As Submitted,BAYCARE ALLIANT HOSPITAL                ,601 MAIN STREET                         ,,DUNEDIN                                 ,FL                                      ,34698-5848                              ,PINELLAS                                ,,,,,,,,,,48,17520,4017,87,10076,,95.41,,178,4,395,5,,,,,,
102023,01-DEC-20,30-NOV-21,As Submitted,SSH - PALM BEACH  LLC                   ,3060 MELALEUCA LANE                     ,,LAKE WORTH                              ,FL                                      ,33461                                   ,PALM BEACH                              ,,,,,,,,,,60,21900,7170,,19234,,290.9,,241,,557,11,,,,,,
102024,01-OCT-20,30-SEP-21,As Submitted,SSH - PENSACOLA INC                     ,7000 COBBLE CREEK DRIVE                 ,,PENSACOLA                               ,FL                                      ,32504                                   ,ESCAMBIA                                ,,,,,,,,,,75,27375,12602,,23140,,317.76,,440,,789,2,,,,,,
102026,01-JAN-21,31-DEC-21,As Submitted,ADVENTHEALTH CONNERTON                  ,9441 HEALTH CENTER DRIVE                ,,LAND O LAKES                            ,FL                                      ,34637                                   ,PASCO                                   ,,,,,,,,,,77,28105,9013,94,24904,,275.14,,337,3,832,52,,,,,,
102030,01-DEC-20,30-NOV-21,As Submitted,SSH - DAYTONA BEACH                     ,301 MEMORIAL MEDICAL PKWY  11TH FL      ,,DAYTONA BEACH                           ,FL                                      ,32117                                   ,VOLUSIA                                 ,,,,,,,,,,34,12410,4315,,11512,,156.31,,163,,412,,,,,,,
103026,01-OCT-20,30-SEP-21,As Submitted,ST CATHERINES REHAB HOSPITAL            ,1050 NE 125TH STREET                    ,,NORTH MIAMI                             ,FL                                      ,33161                                   ,MIAMI-DADE                              ,,,,,,,,,,60,21900,5625,789,9948,,93.31,,415,48,642,,,,,,,
103027,01-OCT-20,30-SEP-21,As Submitted,ST JOHNS REHABILITATION HOSPITAL        ,3705 NW 35TH STREET                     ,,LAUDERDALE LAKES                        ,FL                                      ,33311                                   ,BROWARD                                 ,,,,,,,,,,26,9490,1936,415,4203,,36.3,,141,25,275,,,,,,,
103028,01-JAN-21,31-DEC-21,As Submitted,ENCOMPASS HEALTH REHABILITATION HOSP    ,4399 KNOB HILL ROAD                     ,,SUNRISE                                 ,FL                                      ,33351                                   ,BROWARD                                 ,,,,,,,,,,126,45990,19305,,31924,,296.34,,1408,,2209,54,,,,,,
103031,01-JAN-21,31-DEC-21,As Submitted,ENCOMPASS HEALTH REHABILITATION HOSP    ,6400 EDGELAKE DRIVE                     ,,SARASOTA                                ,FL                                      ,35240                                   ,SARASOTA                                ,,,,,,,,,,116,39204,25270,3,32915,,277.16,,2107,1,2690,12,,,,,,
103032,01-JAN-21,31-DEC-21,As Submitted,ENCOMPASS HEALTH REHABILITATION HOSP    ,1600 37TH STREET                        ,,VERO BEACH                              ,FL                                      ,32960                                   ,INDIAN RIVER                            ,,,,,,,,,,80,29200,15091,133,19831,,173.25,,1258,6,1667,23,,,,,,
103033,01-JAN-21,31-DEC-21,As Submitted,ENCOMPASS HEALTH REHABILITATION HOSP    ,1675 RIGGINS ROAD                       ,,TALLAHASSEE                             ,FL                                      ,32308                                   ,LEON                                    ,,,,,,,,,,76,27740,10362,48,15753,,155.18,,862,3,1261,56,,,,,,
103034,01-JAN-21,31-DEC-21,As Submitted,SEA PINES REHABILITATION HOSPITAL  A    ,101 EAST FLORIDA AVENUE                 ,,MELBOURNE                               ,FL                                      ,32901                                   ,BREVARD                                 ,,,,,,,,,,90,32850,15264,110,23095,,203.43,,1189,5,1780,22,,,,,,
103036,01-JAN-21,31-DEC-21,As Submitted,WEST GABLES REHABILITATION HOSPITAL     ,2525 SW 75TH STREET                     ,,MIAMI                                   ,FL                                      ,33155                                   ,MIAMI-DADE                              ,,,,,,,,,,60,21900,10777,,20850,,256.46,,918,,1539,169,,,,,,
103037,01-JAN-21,31-DEC-21,As Submitted,ENCOMPASS HEALTH REHABILITATION HOSP    ,901 NORTH CLEARWATER - LARGO ROAD       ,,LARGO                                   ,FL                                      ,33770                                   ,PINELLAS                                ,,,,,,,,,,70,25550,13754,95,22313,,193.5,,1029,9,1614,34,,,,,,
103038,01-JAN-21,31-DEC-21,As Submitted,ENCOMPASS HEALTH REHABILITATION HOSP    ,20601 OLD CUTLER ROAD                   ,,MIAMI                                   ,FL                                      ,33189                                   ,MIAMI-DADE                              ,,,,,,,,,,60,21900,8791,101,15626,,140.13,,733,8,1216,92,,,,,,
103040,01-JAN-21,31-DEC-21,As Submitted,ENCOMPASS HEALTH REHABILITATION HOSP    ,1847 FLORIDA AVE                        ,,PANAMA CITY                             ,FL                                      ,32405                                   ,BAY                                     ,,,,,,,,,,75,27375,11750,54,16349,,159.04,,878,4,1214,23,,,,,,
103042,01-JAN-21,31-DEC-21,As Submitted,ENCOMPASS HEALTH REHABILITATION HOSP    ,12440 CORTEZ BLVD                       ,,BROOKSVILLE                             ,FL                                      ,34613                                   ,HERNANDO                                ,,,,,,,,,,80,29200,15775,23,21397,,196.01,,1129,1,1505,12,,,,,,
103043,01-JAN-21,31-DEC-21,As Submitted,ENCOMPASS HEALTH REHABILITATION HOSP    ,2275 SW 22ND LANE                       ,,OCALA                                   ,FL                                      ,34471                                   ,MARION                                  ,,,,,,,,,,80,29200,12065,101,19712,,163.4,,931,8,1451,21,,,,,,
103044,01-JAN-21,31-DEC-21,As Submitted,ENCOMPASS HEALTH REHABILITATION HOSP    ,5850 SE COMMUNITY DRIVE                 ,,STUART                                  ,FL                                      ,34997                                   ,MARTIN                                  ,,,,,,,,,,80,29200,19900,31,27696,,225.3,,1722,2,2368,38,,,,,,
103045,01-JAN-21,31-DEC-21,As Submitted,ENCOMPASS HEALTH REHABILITATION HOSP    ,831 SOUTH STATE ROAD 434                ,,ALTAMONTE SPRINGS                       ,FL                                      ,32714                                   ,SEMINOLE                                ,,,,,,,,,,70,25550,17662,22,24270,,196.41,,1355,2,1885,45,,,,,,
103046,01-JAN-21,31-DEC-21,As Submitted,ARCHER REHABILITATION  LLC              ,2708 SW ARCHER ROAD                     ,,GAINESVILLE                             ,FL                                      ,32608                                   ,ALACHUA                                 ,,,,,,,,,,60,21900,8250,342,18850,2.02,187.24,,583,18,1268,124,,,,,,
103047,28-APR-21,31-DEC-21,As Submitted,ENCOMPASS HEALTH REHABILITATION HOSP    ,3840 ATMORE GROVE DRIVE                 ,,LUTZ                                    ,FL                                      ,33548                                   ,HILLSBOROUGH                            ,,,,,,,,,,50,12400,6543,,8491,,145.17,,521,,642,1,,,,,,
103048,23-SEP-21,31-DEC-21,As Submitted,ENCOMPASS HEALTH REHABILITATION OF P    ,1101 OFFICE WOODS DRIVE                 ,,PENSACOLA                               ,FL                                      ,32504                                   ,ESCAMBIA                                ,,,,,,,,,,40,4000,1106,,2637,,113.01,,99,,199,8,,,,,,
103301,01-JAN-21,31-DEC-21,As Submitted,NICKLAUS CHILDRENS HOSPITAL             ,3100 SW 62ND AVENUE                     ,,MIAMI                                   ,FL                                      ,33155                                   ,MIAMI-DADE                              ,,,,,,,,,2705,277,101105,82,4194,60457,124.11,3469,,13,660,9509,,,,,,,
104026,01-JAN-21,31-DEC-21,As Submitted,FT. LAUDERDALE HOSPITAL                 ,1601 EAST LAS OLAS BLVD                 ,,FT. LAUDERDALE                          ,FL                                      ,33301                                   ,BROWARD                                 ,,,,,,,,,,182,66430,5684,,45526,,259.4,,564,,7869,3182,,,,,,
104049,01-JAN-21,31-DEC-21,As Submitted,SOUTHERN WINDS HOSPITAL  LLC            ,4225 W 20TH AVENUE                      ,,HIALEAH                                 ,FL                                      ,33012                                   ,,,,,,,,,,,72,26280,8041,,24284,,162.54,,684,,3269,,,,,,,
104057,01-OCT-20,30-SEP-21,As Submitted,SPRINGBROOK HOSPITAL                    ,7007 GROVE ROAD                         ,,BROOKSVILLE                             ,FL                                      ,34609                                   ,HERNANDO                                ,,,,,,,,,,66,24090,5792,,24750,,150.91,,341,,2457,,,,,,,
104070,01-JAN-21,31-DEC-21,As Submitted,PORT ST LUCIE HOSPITAL                  ,2550 SE WALTON ROAD                     ,,PORT ST. LUCIE                          ,FL                                      ,34952                                   ,ST. LUCIE                               ,,,,,,,,,,75,27375,10016,,28393,,138.1,,497,,1927,,,,,,,
