PROVIDER_NUMBER,FYB,FYE,STATUS,HOSPITAL_Name,Street_Addr,Po_BOx,City,State,Zip_Code,County,IME1,IME2,IME3,DSH1,DSH2,DSH3,DSH_SHARE_PERCENTAGE,GME_PART_A,GME_PART_B,TOTAL_HOSPITAL_BEDS,TOTAL_HOSPITAL_BED_DAYS_AVAILABLE,TOTAL_HOSPITAL_MEDICARE_DAYS,TOTAL_HOSPITAL_MEDICAID_DAYS,TOTAL_HOSPITAL_DAYS,INTERNS_AND_RESIDENTS,TOTAL_HOSPITAL_EMPLOYEES_ON_PAYROL,TOTAL_HOSPITAL_NON_PAID_WORKERS,TOTAL_HOSPITAL_MEDICARE_DISCHARGES,TOTAL_HOSPITAL_MEDICAID_DISCHARGES,TOTAL_HOSPITAL_DISCHARGES,MEDICAID_HMO_DISCHARGES,MEDICAID_HMO_IPF_SUBPROVIDER,MEDICAID_HMO_IRF_SUBPROVIDER,MEDICAID_IPF_SUBPROVIDER,MEDICAID_IRF_SUBPROVIDER,TOTAL_DISCHARGES_SUBPROVIDER_IPF,TOTAL_DISCHARGES_SUBPROVIDER_IRF
100054,01-JUN-19,31-MAY-20,As Submitted,TWIN CITIES HOSPITAL                    ,2190 HIGHWAY 85 NORTH                   ,,NICEVILLE                               ,FL                                      ,32578-                                  ,OKALOOSA                                ,,,,,,,,,,65,23790,4933,320,8734,,195.91,,1314,46,2389,,,,,,,
100055,01-JAN-19,31-DEC-19,As Submitted,ADVENTHEALTH - NORTH PINELLAS           ,1395 S PINELLAS AVENUE                  ,,TARPON SPRINGS                          ,FL                                      ,34689                                   ,PINELLAS                                ,,,,76527,27106,,.0283,,,136,49640,6932,372,20588,,612.17,,1724,83,5214,,,,,,,
100057,01-JAN-19,31-DEC-19,As Submitted,FLORIDA HOSPTIAL WATERMAN               ,1000 WATERMAN WAY                       ,,TAVARES                                 ,FL                                      ,32778-                                  ,LAKE                                    ,,,,454708,161586,,.0491,,,269,98185,25243,2803,59606,,1374.93,,5450,578,14350,,,,,,,
100063,01-JAN-19,31-DEC-19,Amended,MORTON PLANT NORTH BAY HOSPITAL         ,6600 MADISON STREET                     ,,NEW PORT RICHEY                         ,FL                                      ,34652-1971                              ,PASCO                                   ,,,,1287966,,,.2807,,,192,70080,12533,11907,53909,,920.06,,2506,587,12157,2186,,,,4,,633
100067,01-JAN-19,31-DEC-19,Amended,ST. ANTHONYS HOSPITAL                   ,1200 7TH AVENUE NORTH                   ,,ST. PETERSBURG                          ,FL                                      ,33705-                                  ,PINELLAS                                ,,,,1403998,448512,,.1406,,,308,112420,30122,11477,84743,,1957.88,,6633,622,19629,1642,400,,131,,2162,
100068,01-JAN-19,31-DEC-19,As Submitted,ADVENTHEALTH DAYTONA BEACH              ,301 MEMORIAL MEDICAL PARKWAY            ,,DAYTONA                                 ,FL                                      ,32117                                   ,VOLUSIA                                 ,,,,675190,,,.0466,,,330,114115,29024,1783,82606,,2021.53,,5739,313,16856,,,,,8,,671
100069,01-JAN-19,31-DEC-19,As Submitted,ADVENTHEALTH CARROLLWOOD                ,7171 NORTH DALE MABRY HIGHWAY           ,,TAMPA                                   ,FL                                      ,33614                                   ,,128021,,,331173,,,.0944,55477,24600,103,35405,5442,577,21617,,617.63,,1317,125,5716,,,,,,,
100070,01-JAN-19,31-DEC-19,As Submitted,VENICE REGIONAL MEDICAL CENTER          ,540 THE RIALTO                          ,,VENICE                                  ,FL                                      ,34285                                   ,SARASOTA                                ,,,,,,,,,,229,83585,17185,1382,34181,,765.53,,4135,267,8315,,,,,,,
100071,01-OCT-18,30-SEP-19,As Submitted,BROOKSVILLE REGIONAL HOSPTAL            ,17240 CORTEZ BLVD                       ,P.O. BOX 37                             ,BROOKSVILLE                             ,FL                                      ,34601                                   ,HERNANDO                                ,,,,414911,,,.1023,,,244,89060,10606,3736,39731,,674.79,,2353,1731,10167,,,,,,,
100072,01-JAN-19,31-DEC-19,As Submitted,ADVENTHEALTH FISH MEMORIAL              ,1055 SAXON BLVD                         ,,ORANGE CITY                             ,FL                                      ,32673                                   ,VOLUSIA                                 ,,,,256222,,,.0387,,,179,65335,14866,1282,44449,,767.76,,3222,216,10064,,,,,,,
100073,01-JUL-19,30-JUN-20,As Submitted,HOLY CROSS HOSPITAL                     ,4725 NORTH FEDERAL HIGHWAY              ,,FORT LAUDERDALE                         ,FL                                      ,33308                                   ,BROWARD                                 ,6489067,,,,,,,2660885,1774396,319,112362,21762,1306,62715,72.51,2332.5,,4984,1446,14419,,,,,,,669
100075,01-JAN-19,31-DEC-19,Amended,ST. JOSEPHS HOSPITAL                    ,3001 W. MARTIN LUTHER KING JR. BLVD.    ,,TAMPA                                   ,FL                                      ,33607-4227                              ,HILLSBOROUGH                            ,,,,5311389,1830777,,.2895,,,1062,387630,51755,43332,263732,,5839.6,,11621,1486,49921,12156,,,,,,
100077,01-JAN-19,31-DEC-19,As Submitted,PEACE RIVER REGIONAL MEDICAL CENTER     ,2500 HARBOR BLVD                        ,,PORT CHARLOTTE                          ,FL                                      ,33952                                   ,CHARLOTTE                               ,,,,431331,,,.05,,,254,92710,19969,3309,50537,,740.39,,4061,1246,10924,,,,,,,
100079,01-JUN-19,31-MAY-20,Amended,UNIVERSITY OF MIAMI HOSP & CLINICS      ,1475 N.W. 12TH AVENUE                   ,,MIAMI                                   ,FL                                      ,33136-                                  ,MIAMI-DADE                              ,,,,,,,,,2379038,553,202215,26713,2984,105318,204.65,4274.49,,4261,351,17020,1630,,,,,,
100080,01-JUL-19,30-JUN-20,As Submitted,JFK MEDICAL CENTER                      ,5301 SOUTH CONGRESS AVENUE              ,,ATLANTIS                                ,FL                                      ,33462-                                  ,PALM BEACH                              ,3449061,,,2585423,,,.1299,1772679,446949,711,253098,35609,10178,137570,57.24,2101.75,,7694,1254,30971,3690,,,414,,5552,
100081,01-OCT-18,30-SEP-19,Amended,HEALTHMARK REGIONAL MED CTR             ,4413 HIGHWAY 331 SOUTH                  ,,DEFUNIAK SPRINGS                        ,FL                                      ,32433                                   ,WALTON                                  ,,,,20583,,,.0595,,,50,18250,1052,49,2069,,105.18,,256,14,492,,,,,,,
100084,01-JUL-19,30-JUN-20,As Submitted,LEESBURG REGIONAL MEDICAL CENTER        ,600 E DIXIE AVENUE                      ,,LEESBURG                                ,FL                                      ,34748                                   ,LAKE                                    ,,,,678859,,,.0539,,,332,121512,26982,3895,63519,,1355.9,,5183,230,12725,1246,68,,5,,418,
100086,01-JUL-19,30-JUN-20,As Submitted,BROWARD HEALTH NORTH                    ,201 EAST SAMPLE ROAD                    ,,POMPANO BEACH                           ,FL                                      ,33064                                   ,BROWARD                                 ,,,,845090,,,.1202,,,304,111264,16105,6241,64726,,1268.68,,3244,525,12639,801,,,,31,,659
100087,01-OCT-18,30-SEP-19,Amended,SARASOTA MEMORIAL HOSPITAL              ,1700 S. TAMIAMI TRAIL                   ,,SARASOTA                                ,FL                                      ,34239-3509                              ,SARASOTA                                ,4518084,38799,,4567932,39228,,.1052,1365569,448241,708,253314,70886,12052,173331,31.11,4813.9,,17165,1464,42832,3192,555,,62,17,1646,1280
100088,01-OCT-18,30-SEP-19,Amended,BAPTIST MEDICAL CENTER                  ,800 PRUDENTIAL DRIVE                    ,,JACKSONVILLE                            ,FL                                      ,32207                                   ,DUVAL                                   ,2027297,289411,,3808399,543677,,.1464,719279,350850,855,312075,65752,7053,244556,53.37,5602,,12737,1394,47629,10078,524,,88,,2616,
100090,01-OCT-18,30-SEP-19,Amended,FLAGLER HOSPITAL                        ,400 HEALTH PARK BLVD                    ,,ST AUGUSTINE                            ,FL                                      ,32086                                   ,ST JOHNS                                ,,,,673800,,,.0635,,,335,122275,23418,2501,59430,,1332.46,,5013,536,13432,2029,,,,,,
100092,01-JAN-19,31-DEC-19,As Submitted,STEWARD ROCKLEDGE HOSPITAL              ,110 LONGWOOD AVENUE                     ,,ROCKLEDGE                               ,FL                                      ,32955                                   ,BREVARD                                 ,,,,560232,,,.0897,,,274,100010,13899,1545,40195,,848.2,,2877,177,8024,690,248,,24,,1340,
100093,01-OCT-18,30-SEP-19,As Submitted,BAPTIST HOSPITAL                        ,1000 WEST MORENO STREET                 ,,PENSACOLA                               ,FL                                      ,32501-2316                              ,ESCAMBIA                                ,,,,1805739,245157,,.1658,,,266,97090,23732,5692,74371,,1820,,4835,558,15016,2387,552,,197,,2990,
100099,01-JAN-19,31-AUG-19,Amended,LAKE WALES MEDICAL CENTER               ,410 SOUTH 11TH STREET                   ,,LAKE WALES                              ,FL                                      ,33853                                   ,POLK                                    ,,,,99593,,,.0704,,,93,22599,3826,764,14680,,249.14,,820,474,3601,,,,121,,325,
100099,01-SEP-19,30-JUN-20,As Submitted,ADVENTHEALTH LAKE WALES                 ,410 SOUTH 11TH STREET                   ,,LAKE WALES                              ,FL                                      ,33853                                   ,POLK                                    ,,,,149637,,,.0926,,,93,28272,4331,818,13889,,347.75,,896,84,4162,,,,,,362,
100102,01-JUL-19,30-JUN-20,Amended,SHANDS LAKE SHORE                       ,368 NE FRANKLIN STREET                  ,,LAKE CITY                               ,FL                                      ,32056                                   ,COLUMBIA                                ,,,,77739,,,.12,,,87,31842,2147,2052,8442,,225.81,,388,666,1978,,,,,,,
100105,01-OCT-18,31-DEC-18,As Submitted,INDIAN RIVER MEMORIAL HOSPITA.L         ,1000 36TH STREET                        ,,VERO BEACH                              ,FL                                      ,32960                                   ,,,,,128993,,,.0378,,,310,28520,5901,557,13293,,1424.44,,1504,238,3309,,,,10,,269,
100105,01-JAN-19,31-DEC-19,Amended,INDIAN RIVER MEMORIAL HOSPITA.L         ,1000 36TH STREET                        ,,VERO BEACH                              ,FL                                      ,32960                                   ,INDIAN RIVER                            ,,,,1025312,484498,,.1024,,,310,113150,25395,1842,56649,,1375.54,,6436,907,14332,,,,32,,1046,
100106,01-JUN-19,31-MAY-20,Amended,DOCTORS MEMORIAL                        ,333 BYRON BUTLER PARKWAY                ,,PERRY                                   ,FL                                      ,32347                                   ,TAYLOR                                  ,,,,29592,,,.0814,,,48,17568,764,43,1627,,172.72,,259,7,557,35,,,,,,
100107,01-JAN-19,31-DEC-19,As Submitted,LEHIGH REGIONAL                         ,1500 LEE BOULEVARD                      ,,LEHIGH ACRES                            ,FL                                      ,33936                                   ,LEE                                     ,,,,205639,,,.1163,,,78,28470,3209,517,10210,,232.34,,784,66,2569,228,,,,,,
100109,01-JAN-19,31-DEC-19,As Submitted,ADVENTHEALTH SEBRING                    ,4200 SUN N LAKE BLVD                    ,,SEBRING                                 ,FL                                      ,33872-                                  ,HIGHLANDS                               ,,,,580284,187527,,.0843,,,180,65700,19636,2199,45195,,1289.7,,4468,975,10808,,,,,,,
100110,01-JAN-19,31-DEC-19,Amended,OSCEOLA REGIONAL MEDICAL CENTER         ,700 WEST OAK STREET                     ,,KISSIMMEE                               ,FL                                      ,34741                                   ,OSCEOLA                                 ,5114678,1665984,,1243408,305668,,.159,4820865,580568,345,128001,23392,6038,108757,107.01,1417.57,,4194,1338,23373,,,,87,13,1674,527
100113,01-JUL-19,30-JUN-20,As Submitted,UF HEALTH SHANDS                        ,1600 ARCHER RD                          ,100336                                  ,GAINESVILLE                             ,FL                                      ,32610                                   ,ALACHUA                                 ,7749870,23183937,,1805691,5401772,,.2132,12354394,5372561,954,348890,68700,16240,276025,670.08,7310.36,,10712,3201,45477,,,,150,,3500,
100117,01-OCT-18,30-SEP-19,Amended,BAPTIST MEDICAL CENTER-BEACHES          ,1350 THIRTEENTH AVENUE SOUTH            ,,JACKSONVILLE BEACH                      ,FL                                      ,32250                                   ,DUVAL                                   ,,,,,,,,,,135,49275,11793,491,29041,,635.31,,2940,158,8586,,,,,,,
